clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_cell_state,terminal_fate_entropy,terminal_lineage_entropy,clone_branch_count,clone_multilineage_score,clone_fate_diversification_index,clone_success_failure_split,clone_state_transition_entropy,early_to_late_fate_dispersion,terminal_sampling_depth,event_time_used,pre_event_cells,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure,two_phase_condensation_plus_entropy,two_phase_condensation_plus_divergence,uncertainty_plus_teacher_bias,local_alignment_exposure
1480,2,2.0,2.0,0.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-2.3646410868195358,-4.132440121879951,-2.3646410868195358,0.9560958921418938,0.8015341460704803,8.109463915114413,4.7033432345496635,0.7738803318982617,0.5395,0.4723333333333334,0.7528333333333334,0.9560958921418938
1518,6,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,6,-1.6724275210046935,-4.536294751580365,-1.6724275210046935,0.4931112527537352,0.44518682312150176,8.663823100518185,4.870871787285186,0.3961669635802678,0.3660833333333333,0.5111111111111112,0.37344444444444447,0.4931112527537352
1520,2,2.0,2.0,0.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-3.414639617499878,-3.8160446937797303,-3.414639617499878,0.9302362129193293,0.8126794993877411,0.6987647934504602,5.252964468705861,0.9473766625467376,0.4618333333333333,0.4411666666666667,0.8858333333333334,0.9302362129193293
1528,4,4.0,6.0,2.0,undiff,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.9463946303544555,1.0,3,2,4,-0.7247645112956491,-3.456598286987778,-0.7247645112956491,0.23245842785193835,0.3941008739349154,16.04234099911186,3.595679385758766,0.21291477820192736,0.47462499999999996,0.46149999999999997,0.32625000000000004,0.23245842785193835
1589,3,4.0,6.0,2.0,Eos,0.0,0.0,1,1,0.0,,0.9182958340516042,1.0,1,2,3,-0.743204129629698,-4.0866527374254735,-0.743204129629698,0.6336469727407268,0.48588210311981955,5.650648726260687,4.171545334340137,0.23172189465842685,0.4537222222222222,0.5465555555555556,0.3391111111111111,0.6336469727407268
1614,6,4.0,6.0,2.0,pDC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,6,-0.1662649879099254,-5.501849404196418,-0.1662649879099254,0.6655019949624782,0.5596226450547865,7.024339695942131,5.574399506426137,0.5843067074518892,0.6880555555555555,0.8567777777777779,0.5399444444444444,0.6655019949624782
1660,2,2.0,4.0,2.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-19.80512239827807,-22.090517467426444,-19.80512239827807,0.5215386063307944,0.8186134994029999,0.7094713220577901,22.284585347486075,0.9363894263730712,0.4723333333333333,0.5,0.972,0.06886387306587757
1690,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-0.9385757183969262,-2.717962335385425,-0.9385757183969262,0.49651772183559784,0.6008537406839866,5.341381541202438,3.382160254906812,0.46283005530024834,0.661,0.281,0.9286666666666666,0.9930354436711957
1712,5,4.0,6.0,2.0,Erythroid,0.9463946303544555,0.9463946303544555,3,3,0.5,,0.9609640474407958,1.0,4,2,5,-0.6936555169913017,-3.647391468892361,-0.6936555169913017,0.1974895761457129,0.34525722187645247,16.68499958621934,3.767572135603371,0.1568122287395161,0.4663333333333333,0.5343333333333333,0.27313333333333334,0.1974895761457129
1717,2,2.0,2.0,0.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-2.079508672219081,-2.4499217941085014,-2.079508672219081,0.9842729207466441,0.9293703734874725,1.5891316315590107,3.8158585196910115,0.9372223329743916,0.5936666666666666,0.2926666666666667,0.9323333333333333,0.9842729207466441
1731,2,2.0,2.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-5.457858927545212,-5.449483727293203,-0.20485934457640603,0.45396809903385626,0.4509223848581314,0.6198344924268802,4.707850604433941,0.009902606605844681,0.19166666666666665,0.3716666666666667,0.2708333333333333,0.45396809903385626
1740,5,4.0,6.0,2.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,5,-0.17587078636883616,-4.367131188881107,-0.17587078636883616,0.39413730694654825,0.3965609783074782,12.675155841435119,4.3365752748095145,0.06553043725464089,0.5575000000000001,0.7369333333333333,0.27153333333333335,0.39413730694654825
1745,4,4.0,6.0,2.0,Erythroid,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,4,-1.1931694424924901,-4.0960768805529035,-1.1931694424924901,0.24754482277838727,0.3667327158328798,4.178657863582858,4.236771600236033,0.19375344201668168,0.3687916666666667,0.49125,0.29541666666666666,0.24754482277838727
1803,2,2.0,4.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.5593517497952898,-4.12459618626803,-1.5593517497952898,0.9420237155554747,0.6205645501613617,2.2113963678793485,3.896478655545122,0.03249994062957051,0.33899999999999997,0.3943333333333333,0.20600000000000002,0.9583592523255342
1843,2,6.0,6.0,0.0,Neutrophil,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-0.38269237930957495,-3.780366978050276,-0.38269237930957495,0.0,0.2626495351628339,24.989511762185842,3.780366978050276,0.0,0.44183333333333336,0.5445,0.18466666666666667,0.0
1907,2,2.0,2.0,0.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.8177557932900688,-3.813920051897325,-1.8177557932900688,0.9500242249773472,0.8463677167892456,1.7070938873218044,3.4843052078409906,0.7646317782610378,0.5795,0.2665,0.7621666666666667,0.9500242249773472
1909,2,2.0,2.0,0.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-5.502598073340075,-6.848921086756665,-5.502598073340075,0.9640697104468705,0.7308468818664551,1.3027966500362034,7.542517120058201,0.4837302495311923,0.36616666666666664,0.4875,0.571,0.9640697104468705
1944,2,2.0,2.0,0.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.13714029442702572,-4.418402617557501,-0.13714029442702572,0.8000649368992778,0.6170699894428253,7.165363247999146,3.8785827363222882,0.12209257649882849,0.6608333333333334,0.6443333333333333,0.42183333333333334,0.8000649368992778
1946,5,4.0,6.0,2.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,4,2,5,-0.8324363909828228,-4.529740223338019,-0.8324363909828228,0.19575295065355514,0.329609500585864,16.161389270420806,4.634019771246999,0.13624325804901222,0.45120000000000005,0.6785333333333332,0.24493333333333336,0.19575295065355514
2005,3,4.0,6.0,2.0,Neutrophil,0.0,0.0,1,1,0.0,,0.9999999999972693,1.0,1,2,3,-1.2340048275069082,-4.115481522607504,-1.2340048275069082,0.6258850127553159,0.5869208571061783,3.132187453043072,4.559912092530798,0.5963379578709449,0.48161111111111116,0.4847777777777778,0.5700000000000001,0.6258850127553159
2042,2,4.0,4.0,0.0,Monocyte,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-2.876968922338075,-4.665827102450716,-2.876968922338075,0.9264395051465077,0.735628604888916,0.7611246252270115,5.027287954060444,0.8725056031786658,0.43899999999999995,0.47983333333333333,0.7306666666666667,0.9264395051465077
2050,2,2.0,4.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-3.3058996273556356,-4.361888475598499,-3.3058996273556356,0.7212779179037265,0.6213673055171967,0.6061821543048554,5.372924555589474,0.6984683918758675,0.5073333333333333,0.4673333333333333,0.9166666666666666,0.9692013177170615
2070,2,2.0,2.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.0999265604902373,-5.0445286426517315,-1.0999265604902373,0.9984067816228486,0.7491117715835571,13.954587359093498,5.282196774448545,0.6148724499920353,0.6046666666666667,0.625,0.6308333333333334,0.9984067816228486
2074,5,6.0,6.0,0.0,Erythroid,0.9602297178580305,0.9602297178580305,3,3,0.6,,0.9602297178580305,1.0,5,2,5,-0.2711756257790486,-3.9408317163334603,-0.2711756257790486,0.0,0.2626495351628339,12.78255745226557,3.9408317163334603,0.0,0.48629999999999995,0.6118666666666667,0.18466666666666667,0.0
2076,3,4.0,6.0,2.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,3,-0.44910873362183246,-4.419162957863755,-0.44910873362183246,0.6490858090910233,0.485540449295967,13.083449220313591,4.349741152081555,0.10099556419233861,0.4990555555555556,0.6572222222222223,0.3264444444444445,0.6490858090910233
2091,3,6.0,6.0,0.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.2731242766225241,-4.32109879988528,-0.2731242766225241,0.0,0.2626495351628339,28.003548838236668,4.32109879988528,0.0,0.4791666666666667,0.6986666666666667,0.18466666666666667,0.0
2092,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-1.1158905039897047,-2.609928684991369,-1.1158905039897047,0.49131985391271493,0.6015293295301932,1.6154757623686158,3.4513073643616687,0.4520444904094787,0.7426666666666666,0.354,0.903,0.9826397078254299
2131,4,4.0,6.0,2.0,Meg,0.0,0.0,1,1,0.0,,0.8112781244562475,1.0,1,2,4,-0.40962466728714275,-3.938179568355018,-0.40962466728714275,0.7160979918938082,0.5617775616605052,3.9656852912643745,4.03944513599515,0.456719919575583,0.596125,0.627,0.43700000000000006,0.7160979918938082
2132,2,6.0,6.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.21807928383350372,-4.697045747868222,-0.21807928383350372,0.0,0.2626495351628339,39.822645824301375,4.697045747868222,0.0,0.49916666666666665,0.759,0.18466666666666667,0.0
2145,2,4.0,4.0,0.0,Erythroid,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-1.3582173632675336,-4.132532530838087,-1.3582173632675336,0.9297065955826608,0.6319209039211273,1.863026830356437,4.140864827534538,0.6305464484217143,0.42083333333333334,0.4703333333333333,0.49133333333333334,0.9297065955826608
2189,2,4.0,6.0,2.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-2.7488696389454432,-5.2091263841591005,-2.7488696389454432,0.4429929071576847,0.43348565649171056,14.592463202902348,5.636966246893835,0.4712873705610241,0.32925000000000004,0.4615,0.42583333333333334,0.4429929071576847
2191,2,4.0,4.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.8280831793412566,-5.808535119306825,-1.8280831793412566,0.9993028765758281,0.6659307181835175,4.916077074415741,6.031649097458587,0.8743578700595958,0.40800000000000003,0.6013333333333333,0.6326666666666667,0.9993028765758281
2247,2,6.0,6.0,0.0,Neu_Mon,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.049067527055740356,-5.756944175728021,-0.049067527055740356,0.0,0.2626495351628339,62.72622548372111,5.756944175728021,0.0,0.563,0.9188333333333334,0.18466666666666667,0.0
2256,6,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,6,-0.7459564059679341,-4.008298771556609,-0.7459564059679341,0.4979836281621615,0.44715691557704784,5.180648634710724,4.219936018828764,0.30427465570738826,0.4545277777777778,0.5577222222222222,0.3303888888888889,0.4979836281621615
2267,2,2.0,2.0,0.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.8104994765531018,-3.853781237822286,-0.8104994765531018,0.9168330722751536,0.7422679662704468,2.163274032198463,4.012136519781036,0.20967956799933132,0.647,0.5285,0.5756666666666667,0.9168330722751536
2282,4,4.0,6.0,2.0,Baso,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,4,-0.5068050528984727,-3.36804751120618,-0.5068050528984727,0.7415585827989104,0.5846832839209803,13.578381554274598,3.431044751503056,0.49032565777994974,0.5847083333333334,0.43766666666666665,0.48941666666666667,0.7415585827989104
2286,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-2.802397910330073,-3.739928331032411,-2.802397910330073,0.3957436457727823,0.5501621956743735,0.5346810372649915,4.238099084433972,0.45754539676496875,0.464,0.41633333333333333,0.8436666666666667,0.7914872915455646
2294,2,4.0,6.0,2.0,Neutrophil,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-0.7123142939605847,-5.206544687572758,-0.7123142939605847,0.4916962868587762,0.483629375211193,14.548868075036111,5.3409217683771075,0.4204249080949929,0.5220833333333332,0.7228333333333332,0.43283333333333335,0.4916962868587762
2301,2,2.0,2.0,0.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-1.3991793508531045,-3.269699162168061,-1.3991793508531045,0.63958686628019,0.7695204019546509,3.1391242100976706,3.2479847241372335,0.43886953109988913,0.5366666666666666,0.32,0.5395,0.63958686628019
2309,3,4.0,6.0,2.0,pDC,0.0,0.0,1,1,0.0,,0.9182958340516042,1.0,2,2,3,-0.07837794570067122,-4.953531531664205,-0.07837794570067122,0.332331616778971,0.41125174298788947,35.0037403047212,4.998189122523141,0.2920275664119934,0.6383333333333333,0.8413333333333334,0.3626666666666667,0.332331616778971
2311,3,6.0,6.0,0.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.23951316667281516,-4.307638341587984,-0.23951316667281516,0.0,0.2626495351628339,22.372590484936776,4.307638341587984,0.0,0.4907222222222223,0.702,0.18466666666666667,0.0
2322,5,4.0,6.0,2.0,pDC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,5,-0.4272253991385436,-5.493842046767183,-0.4272253991385436,0.5919549470798546,0.5284546848231902,5.240601317485492,5.6205135392700445,0.5244845887000466,0.5979333333333334,0.7885333333333333,0.49400000000000005,0.5919549470798546
2342,2,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-1.8794683929083056,-3.3051507389083037,-1.8794683929083056,0.43066095554290523,0.5776234264292258,14.209014124719774,3.397684711456799,0.4645662311779446,0.483,0.18133333333333335,0.8836666666666666,0.8613219110858105
2349,2,2.0,6.0,4.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-1.2660613312465454,-4.245590834718243,-1.2660613312465454,0.45404979059207773,0.4054185445227164,6.951811721823041,4.126734144704479,-0.2600731059748581,0.2653333333333333,0.41500000000000004,0.17600000000000002,0.9080995811841555
2379,2,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.7071621010507538,-3.872960806197548,-0.7071621010507538,0.48236422726152217,0.44517272662301244,3.8402728918161966,3.9711081835249438,0.21374403106323986,0.4474166666666667,0.5335,0.31683333333333336,0.48236422726152217
2397,5,2.0,4.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,5,2,5,-1.866141891767585,-4.1765412253891165,-1.866141891767585,0.9238006115866961,0.597010999917984,4.222746621139756,4.048374310079482,0.15461236019204916,0.22766666666666668,0.43833333333333335,0.16966666666666666,0.8085970482022847
2436,3,6.0,6.0,0.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.2695680035475066,-3.860308870572649,-0.2695680035475066,0.0,0.2626495351628339,28.653848584460576,3.860308870572649,0.0,0.4777222222222222,0.5733333333333334,0.18466666666666667,0.0
2437,3,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.9182958340516042,1.0,1,2,3,-2.2150763022970925,-4.623837098811523,-2.2150763022970925,0.642331425624479,0.576251963451037,24.334754503389547,5.047359865188099,0.614448536443423,0.4440555555555556,0.5100000000000001,0.5752222222222222,0.642331425624479
2493,2,6.0,6.0,0.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.08463555524443708,-3.853586193315379,-0.08463555524443708,0.0,0.2626495351628339,28.63208589427736,3.853586193315379,0.0,0.5491666666666667,0.6385000000000001,0.18466666666666667,0.0
2539,6,6.0,6.0,0.0,Neutrophil,0.7896900821401168,0.7896900821401168,3,3,0.33333333333333337,,0.7896900821401168,1.0,6,2,6,-0.35390052094100577,-3.466657224150449,-0.35390052094100577,0.0,0.2626495351628339,20.67747972113683,3.466657224150449,0.0,0.4528888888888889,0.49016666666666664,0.18466666666666667,0.0
2552,2,4.0,6.0,2.0,Meg,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.35337983187621774,-3.9393216630524615,-0.35337983187621774,0.49511537453490506,0.46835568498749913,16.005299355360428,3.957589332596876,0.32008204690365466,0.56675,0.6245,0.37266666666666665,0.49511537453490506
2560,3,6.0,6.0,0.0,pDC,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.07290082514359085,-5.557405584609871,-0.07290082514359085,0.0,0.2626495351628339,10.744667923159781,5.557405584609871,0.0,0.5532777777777778,0.8845555555555555,0.18466666666666667,0.0
2607,2,4.0,4.0,0.0,Erythroid,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-0.5634652025383341,-3.968844420844981,-0.5634652025383341,0.9728493850041152,0.6717869341373444,1.6730562043919859,4.213144116623731,0.6220909618414889,0.6073333333333333,0.6076666666666667,0.5438333333333334,0.9728493850041152
2615,2,6.0,6.0,0.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.3212053696284207,-3.8500177438672214,-0.3212053696284207,0.0,0.2626495351628339,18.90145946903602,3.8500177438672214,0.0,0.4585,0.5431666666666667,0.18466666666666667,0.0
2616,2,4.0,4.0,0.0,Neutrophil,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-1.2441471573100813,-5.184600094778097,-1.2441471573100813,0.9957663526407212,0.6859144568443298,2.484381561145379,5.52266610960772,0.8587702223849469,0.5008333333333334,0.6194999999999999,0.6698333333333333,0.9957663526407212
2622,2,4.0,4.0,0.0,Lymphoid,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.38194785374730156,-3.9696284002094973,-0.38194785374730156,0.9835129021387872,0.6627985537052155,10.743745775953187,3.8575089949992054,0.8004283977590378,0.5991666666666666,0.5275,0.5886666666666667,0.9835129021387872
2628,2,2.0,2.0,0.0,Baso,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.2079995916423822,-3.7038900064128235,-1.2079995916423822,0.994342233589314,0.7364837527275085,8.44392321528974,3.3189315656996694,0.5714345664819687,0.564,0.2935,0.5933333333333333,0.994342233589314
2632,2,6.0,6.0,0.0,Baso,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.4934299197047949,-3.3468947164559566,-0.4934299197047949,0.0,0.2626495351628339,29.3388773376369,3.3468947164559566,0.0,0.41050000000000003,0.4228333333333334,0.18466666666666667,0.0
2650,2,2.0,2.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.9068363635260672,-4.362412187677589,-1.9068363635260672,0.9228512164907028,0.6091617941856384,2.6057254496713536,3.7776218680712255,-0.06054307394690807,0.33666666666666667,0.2866666666666667,0.21349999999999997,0.9228512164907028
2720,2,4.0,4.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.25909856258971964,-5.065957125859706,-0.25909856258971964,0.9061649084886525,0.5934456288814545,6.0903138214017645,4.721388148163485,0.09569918559426756,0.5833333333333333,0.7573333333333334,0.38266666666666665,0.9061649084886525
2739,2,2.0,2.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.0761123942745807,-4.922377450470978,-1.0761123942745807,0.9966469638602189,0.7700457572937012,7.930506342590062,5.151503375339139,0.6523884103086205,0.6259999999999999,0.6166666666666667,0.6668333333333333,0.9966469638602189
2759,3,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,3,-1.0140490343073851,-3.833718931232179,-1.0140490343073851,0.6522869200953783,0.5103855924551975,8.852314271634249,3.79519345960045,0.22897245257270324,0.42083333333333334,0.3932222222222223,0.36311111111111116,0.6522869200953783
2774,2,6.0,6.0,0.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.4376370310783386,-2.717112162684328,-0.4376370310783386,0.0,0.2626495351628339,10.929953579423193,2.717112162684328,0.0,0.46499999999999997,0.40349999999999997,0.18466666666666667,0.0
2776,2,4.0,4.0,0.0,Meg,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-0.30035722036839757,-3.916334428320674,-0.30035722036839757,0.9677459128983064,0.6712509095668793,3.789054026968471,3.991382517601294,0.6264832941094179,0.6716666666666666,0.6458333333333334,0.5431666666666667,0.9677459128983064
2807,2,4.0,4.0,0.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.7506452399210943,-4.554107075438719,-0.7506452399210943,0.7198246569642819,0.596789687871933,4.2016524042323,4.334406299998696,0.11333894407139548,0.4736666666666667,0.5958333333333333,0.3925,0.7198246569642819
2810,2,4.0,6.0,2.0,Eos,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.37851762237763936,-4.36793268256168,-0.37851762237763936,0.4521516353980325,0.4297916586317557,7.05058102472205,4.390702253340075,0.13371488953321203,0.5170833333333333,0.6915,0.294,0.4521516353980325
2831,2,4.0,6.0,2.0,Monocyte,0.0,0.0,1,1,0.0,,0.9999999999971146,1.0,1,2,2,-1.3792850666509218,-4.285754708650072,-1.3792850666509218,0.4725140835177105,0.4642387325682181,14.054431814989465,4.623901147191989,0.436918324291668,0.40141666666666664,0.49383333333333335,0.40399999999999997,0.4725140835177105
2841,2,2.0,2.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.1635808523191127,-5.151684063006993,-1.1635808523191127,0.9977748871711426,0.7379489243030548,10.629270821083201,5.3572701398064115,0.5940725404686977,0.5771666666666666,0.618,0.6066666666666667,0.9977748871711426
2848,2,4.0,4.0,0.0,Erythroid,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-0.6966409755468592,-3.9742402011546227,-0.6966409755468592,0.9809808174699254,0.6772172152996063,1.7543550492993918,4.2177055493885565,0.6390824299385975,0.5908333333333333,0.5803333333333334,0.5646666666666667,0.9809808174699254
2868,2,4.0,6.0,2.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.652895630817055,-4.004326439442554,-0.652895630817055,0.4927065960597282,0.48396882366318883,13.836834147700822,4.284494536608611,0.43238438282992553,0.5229166666666667,0.5511666666666667,0.4385,0.4927065960597282
2902,2,2.0,2.0,0.0,undiff,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-3.2679462200241605,-3.4809229294674893,-3.2679462200241605,0.9462640795043358,0.8693401515483856,0.7061847678900369,4.704354338178824,0.9486558128297169,0.48683333333333334,0.39916666666666667,0.9085,0.9462640795043358
2941,2,2.0,2.0,0.0,Baso,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.073221490847535,-3.6701847413184145,-1.073221490847535,0.9916609916772732,0.7385675609111786,5.518520122047364,3.3548892093785794,0.5689821216798876,0.599,0.33166666666666667,0.5983333333333334,0.9916609916772732
2945,2,6.0,6.0,0.0,pDC,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-0.19790794382304747,-4.7026545029586,-0.19790794382304747,0.0,0.2626495351628339,34.03715545772606,4.7026545029586,0.0,0.5071666666666667,0.7143333333333334,0.18466666666666667,0.0
2961,2,2.0,2.0,0.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.9611684373549432,-4.33142553238336,-1.9611684373549432,0.8767128982142474,0.6106347143650055,1.9674114554995308,3.8353620612294543,0.04007883520126215,0.33133333333333337,0.30633333333333335,0.31433333333333335,0.8767128982142474
3042,2,2.0,2.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.0981430777836425,-4.890128741190647,-1.0981430777836425,0.9889706801990621,0.7857162654399872,4.381582973010483,5.064939190007147,0.6917318378934649,0.6271666666666667,0.6065,0.6943333333333334,0.9889706801990621
3118,2,6.0,6.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.12493830546736717,-4.69183805434447,-0.12493830546736717,0.0,0.2626495351628339,23.561715789823783,4.69183805434447,0.0,0.5335000000000001,0.7889999999999999,0.18466666666666667,0.0
3151,2,4.0,6.0,2.0,Mast,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.5586163467534964,-3.8007407208698627,-0.5586163467534964,0.4901826796315487,0.4484248156466025,8.465341496613068,3.836004830225026,0.1979350110665333,0.47775,0.5038333333333334,0.32166666666666666,0.4901826796315487
3158,2,2.0,2.0,0.0,Neutrophil,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.0068851149569777,-3.996044171689404,-1.0068851149569777,0.9527198157685954,0.7033466398715973,2.527955684500201,4.299101738852997,-0.07191753583298553,0.58,0.5466666666666666,0.42500000000000004,0.9527198157685954
3165,2,6.0,6.0,0.0,Neu_Mon,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.08318318535641922,-5.765074377564424,-0.08318318535641922,0.0,0.2626495351628339,74.97420541082506,5.765074377564424,0.0,0.5505,0.9116666666666666,0.18466666666666667,0.0
3178,2,6.0,6.0,0.0,Ccr7_DC,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-0.13488256558775902,-4.691265798671476,-0.13488256558775902,0.0,0.2626495351628339,20.84156716137055,4.691265798671476,0.0,0.5283333333333333,0.7828333333333334,0.18466666666666667,0.0
3195,3,4.0,4.0,0.0,Erythroid,0.0,0.0,1,1,0.0,,0.0,0.0,3,2,3,-0.9546311352864151,-3.9489444736967543,-0.9546311352864151,0.9757819519500256,0.6710808475812277,5.414012231587274,3.916780132136664,0.7236760616782575,0.5354444444444445,0.4814444444444444,0.5870000000000001,0.9757819519500256
3202,2,2.0,2.0,0.0,Monocyte,0.0,0.0,1,1,0.0,,0.0,0.0,2,2,2,-1.163605780292714,-5.134116312733081,-1.163605780292714,0.9971493287039723,0.74283766746521,9.29427217115087,5.324449870012408,0.6021514533492585,0.5825,0.6148333333333333,0.6163333333333333,0.9971493287039723
3205,2,4.0,6.0,2.0,Erythroid,0.0,0.0,1,1,0.0,,0.0,0.0,1,2,2,-0.28715569827944787,-3.904367692430075,-0.28715569827944787,0.4851604277391315,0.4681472475447196,6.411274581931661,4.030020029591062,0.31292789057620174,0.5744166666666667,0.6233333333333333,0.36583333333333334,0.4851604277391315
3211,2,2.0,2.0,0.0,Baso,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.9999999999971146,1.0,2,2,2,-1.6266877287980677,-4.064846141850333,-1.6266877287980677,0.9413818072447038,0.6695068180561066,4.772051202706926,3.531791600144734,0.2839144425872845,0.43833333333333335,0.27366666666666667,0.48750000000000004,0.9413818072447038
3219,5,4.0,4.0,0.0,Eos,0.7219280948844771,0.7219280948844771,2,2,0.19999999999999996,,0.7219280948844771,1.0,5,2,5,-0.6859566279533694,-4.294035251169052,-0.6859566279533694,0.8627858610724566,0.6162436485290528,4.729763246687099,4.126849878529663,0.2096075973513837,0.5114666666666666,0.556,0.43866666666666665,0.8627858610724566
