dataset_id,exposure,clone_splitting_score,score_primary,n_clones,covariate_adjusted_effect,model_r2,supports_after_covariates
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_branch_count,False,42,-0.14713470440184437,0.1936979223142592,False
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_multilineage_score,False,42,0.0662615846295877,0.17710100581969168,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_multilineage_score,False,42,0.01990926856948122,0.17364262710322786,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_multilineage_score,False,42,-0.16713239176270367,0.1938256194735033,False
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_multilineage_score,False,42,-0.14713470440184437,0.1936979223142592,False
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_fate_diversification_index,False,42,0.03912936684211735,0.13387945734356999,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_fate_diversification_index,False,42,-0.0032905867444720923,0.13257402805244778,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_fate_diversification_index,False,42,-0.18631561652218337,0.158031985733756,False
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_fate_diversification_index,False,42,-0.12669932477468826,0.14766617220151113,False
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,clone_state_transition_entropy,False,42,0.09183281638939261,0.04814096951568503,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,clone_state_transition_entropy,False,42,0.34016633146024694,0.13119493087483136,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,clone_state_transition_entropy,False,42,0.0501845224712661,0.042751793797142223,False
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,clone_state_transition_entropy,False,42,0.43940341414264644,0.2225277826403359,False
Jindal_2023_NatureBiotechnology_LSK_RNA,local_alignment_exposure,early_to_late_fate_dispersion,False,42,0.07369512449115521,0.039218264211398735,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_entropy,early_to_late_fate_dispersion,False,42,0.3200256740707033,0.11447317276307578,False
Jindal_2023_NatureBiotechnology_LSK_RNA,two_phase_condensation_plus_divergence,early_to_late_fate_dispersion,False,42,0.04892466121421482,0.03631382433179431,False
Jindal_2023_NatureBiotechnology_LSK_RNA,uncertainty_plus_teacher_bias,early_to_late_fate_dispersion,False,42,0.4511968730465785,0.22606169952191912,False
