tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Eya1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.33206695318222046,0.33206692337989807,0.32081285062708265,0.2771347573376776,0.06915934383869171,0.5633001327514648,0.33206691821132744,0.9499574309983302,0.7678105390875062,0.6049293945595217,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,22,0.20246168971061707,cardiac muscle cell;muscle precursor cell;myoblast;myotube,108
Pax3,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3294214606285095,0.32942143082618713,0.3294214606285095,0.2677542109749127,-0.018226874992251396,0.7601770162582397,0.3294214382865259,1.061393842254791,0.3895396203930418,0.5211190995375902,0.5626863715216118,0.5653866848062744,1.0,10,17,0.3151630461215973,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,109
Zbtb16,erythroid,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.329375296831131,0.32937532663345337,0.329375296831131,0.2678036577446443,0.0004253844090271741,0.7460224032402039,0.3293753248456584,1.0220489874358012,0.3895396203930418,0.5871494513452701,0.532417423355394,0.5690301081885955,1.0,10,26,0.27253514528274536,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,110
Eya4,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.327480286359787,0.327480286359787,0.327480286359787,0.2698413337656404,-0.06578772515058517,0.7209100723266602,0.3274802557645257,0.9827425582001995,0.3895396203930418,0.5211190995375902,0.5801603409284204,0.6929618611863627,1.0,10,16,0.23304037749767303,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,111
Prox1,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3221168518066406,0.3221168518066406,0.3221168518066406,0.27569298455146846,0.0870947390794754,0.8130586743354797,0.3221168484861161,0.8635799451567108,0.6572857290336342,0.4880959705471063,0.6226286711254221,0.4774764150577774,1.0,10,0,0.13219037652015686,neural cell,112
Eya4,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.3201878070831299,0.3201877474784851,0.3201878070831299,0.27782850939029663,-0.18279942870140076,0.7169790863990784,0.3201877453147606,0.9929798953191431,0.3895396203930418,0.4880959705471063,0.5801603409284204,0.6929618611863627,1.0,10,23,0.2430291771888733,cardiac muscle cell;muscle precursor cell;myoblast;myotube,113
Rfx4,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3196907043457031,0.3196907043457031,0.25281065646848766,0.36376667272601976,0.0543498620390892,0.652403712272644,0.3196907191974013,0.9194245343012628,0.6039303666480178,0.4711716925057417,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,cardiac muscle cell;muscle precursor cell;myoblast;myotube,114
Nrg1,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.31910088658332825,0.31910091638565063,0.31910088658332825,0.27903904901326804,0.14232505857944489,0.794778048992157,0.31910089020596216,1.027772234865272,0.3895396203930418,0.3293006611097032,0.562445635633383,0.6958264708898145,1.0,10,4,0.27854353189468384,neural cell,115
Rfx4,mesoderm_muscle,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.31777194142341614,0.3177720010280609,0.25129330326616806,0.3659812365818728,0.24949321150779724,0.6089661717414856,0.3177719654926469,0.9194245343012628,0.6296250966389736,0.5211190995375902,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,cardiac muscle cell;muscle precursor cell;myoblast;myotube,116
Eya1,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3170488774776459,0.31704890727996826,0.3063037534960771,0.29369454509983645,-0.05359940230846405,0.6323702335357666,0.3170488803264064,0.9995778507072872,0.6318248466710029,0.4711716925057417,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,27,0.24957802891731262,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,117
