stage,stage_num,cell_type,devvcell_system,perturbation,rescuer_perturbation,source_response_norm,rescuer_response_norm,optimal_rescuer_dose,minimal_rescue_cost,rescue_fraction,source_transfer_confidence,rescuer_transfer_confidence,response_recovery_class,recovery_cost,off_manifold_score
Theiler stage 25,25.0,melanocyte,neural,KO_TBX6,RA_hGas_120h,0.7699643843885702,0.9155928179554552,0.09108557695184484,0.7654345455797186,0.005883179664795457,0.5638084045146077,0.5638084045146077,reversible_response,1.4743312571377478,1.4725282190213627
Theiler stage 21,21.0,enteric neuron,neural,RA_hGas_120h,KO_TBX6,0.7699867821572828,0.6475175286269139,0.12879917896139395,0.7654568115783339,0.005883179664795235,0.4741463788617826,0.4741463788617826,reversible_response,1.3151882542531705,1.3151882542531705
Theiler stage 22,22.0,monocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.7700430450624137,0.9156863562404551,0.09108557695184485,0.7655127434786854,0.005883179664795457,0.5638660039957226,0.5638660039957226,reversible_response,1.4746732244513625,1.4337895227231388
Theiler stage 27,27.0,neuron,neural,RA_hGas_120h,KO_TBX6,0.7701949379141203,0.647692576438591,0.12879917896139392,0.7656637427174559,0.005883179664795013,0.4742745580729468,0.4742745580729468,reversible_response,1.3155437980271572,1.3155437980271572
Theiler stage 21,21.0,central nervous system macrophage,hematopoietic,KO_TBX6,RA_hGas_120h,0.7712106508262709,0.9170747989701017,0.09108557695184483,0.7666734800080562,0.005883179664795346,0.5647209863249965,0.5647209863249965,reversible_response,1.4580541898245456,1.4518438019891982
Theiler stage 24,24.0,retina horizontal cell,neural,RA_hGas_120h,KO_TBX6,0.7719733370500956,0.6491881145960288,0.12879917896139398,0.7674316792117983,0.005883179664795346,0.4753696697424369,0.4753696697424369,reversible_response,1.318581421151616,1.318581421151616
Theiler stage 26,26.0,amacrine cell,neural,KO_TBX6,RA_hGas_120h,0.7720938712900268,0.9181250687354083,0.09108557695184483,0.7675515043271401,0.005883179664795457,0.5653677267854663,0.5653677267854663,reversible_response,1.4787181362660868,1.4787181362660868
Theiler stage 26,26.0,retinal rod cell,neural,RA_hGas_120h,KO_TBX6,0.7721703096018109,0.649353757932836,0.128799178961394,0.7676274929386028,0.005883179664795346,0.4754909625026441,0.4754909625026441,reversible_response,1.3189178632729994,1.3189178632729994
Theiler stage 20,20.0,erythroid progenitor cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7722930860108139,0.9183619622479938,0.09108557695184483,0.767749547031933,0.005883179664795457,0.5655136022780997,0.5655136022780997,reversible_response,1.4529615342550388,1.4475118387902963
Theiler stage 20,20.0,monocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.7724596885596798,0.9185600754338602,0.0910855769518448,0.7679151694280714,0.005883179664795346,0.5656355974238086,0.5656355974238086,reversible_response,1.479418751374314,1.4347288636282458
Theiler stage 24,24.0,myelinating Schwann cell,neural,KO_TBX6,RA_hGas_120h,0.7732498281619904,0.9194996593415394,0.09108557695184477,0.7687006604971413,0.005883179664795346,0.5662141791836341,0.5662141791836341,reversible_response,1.4765625102476156,1.4651456601736121
Theiler stage 23,23.0,hematopoietic stem cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7740743039764263,0.9204800736952174,0.0910855769518448,0.7695202857722314,0.005883179664795568,0.566817903723266,0.566817903723266,reversible_response,1.4539915479894392,1.4539915479894394
Theiler stage 26,26.0,olfactory ensheathing cell,neural,KO_TBX6,RA_hGas_120h,0.7752195118633552,0.9218418822900017,0.09108557695184478,0.7706587561954081,0.005883179664795457,0.5676564851494442,0.5676564851494442,reversible_response,1.4847043790988494,1.4847043790988494
Theiler stage 27,27.0,olfactory receptor cell,neural,KO_TBX6,RA_hGas_120h,0.7756753938603999,0.9223839882507348,0.09108557695184476,0.7711119561567581,0.005883179664795568,0.5679903059164979,0.5679903059164979,reversible_response,1.4855774866342073,1.4815094740421317
Theiler stage 14,14.0,primitive erythroid progenitor,hematopoietic,RA_hGas_120h,KO_TBX6,0.7761789820780609,0.6527248361838467,0.12879917896139395,0.7716125816744577,0.005883179664795346,0.4779594432385493,0.4779594432385493,reversible_response,1.323407890164236,1.3226114233659352
Theiler stage 19,19.0,olfactory receptor cell,neural,KO_TBX6,RA_hGas_120h,0.7791728473596168,0.9265429381579556,0.09108557695184476,0.77458883350867,0.005883179664795346,0.5705513252535461,0.5705513252535461,reversible_response,1.4922758274867236,1.4922758274867236
Theiler stage 23,23.0,myelinating Schwann cell,neural,KO_TBX6,RA_hGas_120h,0.7792077547704278,0.9265844478372083,0.09108557695184483,0.7746235355529115,0.005883179664795457,0.570576886295062,0.570576886295062,reversible_response,1.4923426823386734,1.4881195760724402
Theiler stage 24,24.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.7792820240772196,0.9266727641869926,0.09108557695184481,0.774697367920028,0.005883179664795346,0.5706312701863376,0.5706312701863376,reversible_response,1.4914450707818985,1.4803387833931283
Theiler stage 18,18.0,astrocyte,neural,KO_TBX6,RA_hGas_120h,0.779324662154125,0.9267234666841179,0.09108557695184478,0.7747397551494662,0.005883179664795457,0.5706624920280214,0.5706624920280214,reversible_response,1.4925665839586246,1.4925665839586246
Theiler stage 26,26.0,central nervous system macrophage,hematopoietic,KO_TBX6,RA_hGas_120h,0.7793408860062956,0.9267427590602697,0.0910855769518448,0.7747558835537999,0.005883179664795235,0.5706743719855791,0.5706743719855791,reversible_response,1.490804520725417,1.489165511003817
Theiler stage 20,20.0,Cajal-Retzius cell,neural,KO_TBX6,RA_hGas_120h,0.7799581979841206,0.9274768273169245,0.09108557695184477,0.77536956377435,0.005883179664795346,0.5711264002720324,0.5711264002720324,reversible_response,1.493779935024634,1.493779935024634
Theiler stage 18,18.0,olfactory receptor cell,neural,RA_hGas_120h,KO_TBX6,0.7806190399369094,0.6564586863723748,0.12879917896139398,0.7760265178752005,0.005883179664795346,0.48069356466049307,0.48069356466049307,reversible_response,1.3333488524244523,1.3333488524244526
Theiler stage 18,18.0,enteric neuron,neural,KO_TBX6,RA_hGas_120h,0.7810875133310947,0.9288197375110336,0.0910855769518448,0.7764922351562397,0.005883179664795346,0.5719533443448768,0.5719533443448768,reversible_response,1.495942805560498,1.495942805560498
Theiler stage 17,17.0,Kupffer cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7823336022385476,0.9303015074179674,0.09108557695184478,0.7777309930987717,0.005883179664795346,0.572865796158284,0.572865796158284,reversible_response,1.4571832644156244,1.4571832644156244
Theiler stage 15,15.0,megakaryocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.7824748119511195,0.9304694250532214,0.09108557695184478,0.7778713720492341,0.005883179664795346,0.5729691973341843,0.5729691973341843,reversible_response,1.493855941540022,1.4929930293332303
Theiler stage 23,23.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.7827077408966067,0.9307464093838035,0.09108557695184483,0.7781029306318858,0.005883179664795346,0.5731397601547291,0.5731397601547291,reversible_response,1.4949828124567952,1.4927463777315049
Theiler stage 22,22.0,central nervous system macrophage,hematopoietic,KO_TBX6,RA_hGas_120h,0.7827419306939429,0.9307870657226204,0.09108557695184478,0.7781369192845017,0.005883179664795346,0.573164795721929,0.573164795721929,reversible_response,1.4871329107144222,1.4808774005594927
Theiler stage 25,25.0,Kupffer cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7862621497185468,0.9349730869489358,0.09108557695184477,0.7816364282281245,0.005883179664795124,0.575742485173604,0.575742485173604,reversible_response,1.4984357724594721,1.4575963395198046
Theiler stage 18,18.0,myelinating Schwann cell,neural,KO_TBX6,RA_hGas_120h,0.7871703076783106,0.9360530108030619,0.09108557695184478,0.7825392433314468,0.005883179664795568,0.5764074861797847,0.5764074861797847,reversible_response,1.5066690787530634,1.5004476123360535
Theiler stage 26,26.0,myeloid suppressor cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7876768457273534,0.9366553537284339,0.0910855769518448,0.78304280132614,0.005883179664795457,0.5767783999714448,0.5767783999714448,reversible_response,1.5085627287104553,1.5085627287104557
Theiler stage 21,21.0,erythroid progenitor cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7883489122068122,0.9374545325661275,0.09108557695184477,0.7837109139177537,0.005883179664795235,0.5772705223828111,0.5772705223828111,reversible_response,1.4830910972944815,1.4747625973791494
Theiler stage 18,18.0,neuron,neural,KO_TBX6,RA_hGas_120h,0.7884929728990117,0.937625840405557,0.09108557695184476,0.7838541270750181,0.005883179664795457,0.5773760111958899,0.5773760111958899,reversible_response,1.4996328825638705,1.4996328825638705
Theiler stage 21,21.0,splanchnic mesodermal cell,mesoderm,RA_hGas_120h,KO_TBX6,0.7891720360438161,0.6636512967260011,0.1287991789613939,0.7845291951693381,0.005883179664795346,0.4859603721258716,0.4859603721258716,reversible_response,1.3479579343972117,1.3479579343972117
Theiler stage 24,24.0,olfactory receptor cell,neural,RA_hGas_120h,KO_TBX6,0.7901401118470096,0.6644653964821698,0.12879917896139395,0.7854915756086522,0.005883179664795235,0.4865564987701003,0.4865564987701003,reversible_response,1.3496114717761518,1.3496114717761518
Theiler stage 27,27.0,megakaryocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.7903107158276701,0.6646088652669477,0.12879917896139395,0.7856611758954429,0.005883179664795346,0.48666155415744466,0.48666155415744466,reversible_response,1.3499028746374642,1.3480436378990754
Theiler stage 19,19.0,enteric neuron,neural,KO_TBX6,RA_hGas_120h,0.791795697530383,0.9415532310920361,0.09108557695184484,0.7871374211839998,0.005883179664795457,0.5797944398176804,0.5797944398176804,reversible_response,1.516451174776678,1.516451174776678
Theiler stage 18,18.0,cranial motor neuron,neural,KO_TBX6,RA_hGas_120h,0.7923091297883662,0.9421637721734777,0.09108557695184477,0.7876478328277635,0.005883179664795457,0.5801704019116021,0.5801704019116021,reversible_response,1.514879422429403,1.5148794224294035
Theiler stage 24,24.0,retinal bipolar neuron,neural,RA_hGas_120h,KO_TBX6,0.7923148327190187,0.666294219933595,0.12879917896139398,0.7876535022070504,0.005883179664795346,0.48789565945492314,0.48789565945492314,reversible_response,1.34578388852743,1.3457838885274302
Theiler stage 16,16.0,spinal cord motor neuron,neural,KO_TBX6,RA_hGas_120h,0.7929176238046662,0.9428873546694857,0.09108557695184477,0.7882527469644408,0.005883179664795346,0.5806159732230066,0.5806159732230066,reversible_response,1.5101279046640763,1.5101279046640763
Theiler stage 20,20.0,central nervous system macrophage,hematopoietic,RA_hGas_120h,KO_TBX6,0.7938680117178838,0.667600360052056,0.12879917896139398,0.7891975435748135,0.005883179664795457,0.48885208392233115,0.48885208392233115,reversible_response,1.3547661410102594,1.3547661410102596
Theiler stage 24,24.0,Leydig cell,pgc_gonad,KO_TBX6,RA_hGas_120h,0.7942202644276843,0.9444363722902938,0.09108557695184481,0.789547723918635,0.005883179664795346,0.5815698351758591,0.5815698351758591,reversible_response,1.5210947177148435,1.5210947177148435
Theiler stage 25,25.0,neural cell,neural,RA_hGas_120h,KO_TBX6,0.7943184807645802,0.6679791803261166,0.12879917896139398,0.7896453624311749,0.005883179664795346,0.4891294760441571,0.4891294760441571,reversible_response,1.3567484017204932,1.3567484017204932
Theiler stage 20,20.0,melanocyte,neural,KO_TBX6,RA_hGas_120h,0.7943732921999338,0.9446183432126638,0.09108557695184481,0.7896998514010066,0.005883179664795346,0.5816818901564111,0.5816818901564111,reversible_response,1.5041465686151738,1.4993709835414235
Theiler stage 19,19.0,Cajal-Retzius cell,neural,KO_TBX6,RA_hGas_120h,0.7943868025804265,0.9446344089003732,0.09108557695184477,0.7897132822975036,0.005883179664795235,0.5816917831673405,0.5816917831673405,reversible_response,1.521406261251331,1.521406261251331
Theiler stage 19,19.0,spiral ganglion neuron,neural,RA_hGas_120h,KO_TBX6,0.7964481086155019,0.6697700829687052,0.12879917896139392,0.7917624612988304,0.005883179664795346,0.4904408691189948,0.4904408691189948,reversible_response,1.3603859466762849,1.3603859466762849
Theiler stage 22,22.0,erythroid progenitor cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7970812745231869,0.9478385040624279,0.09108557695184481,0.7923919021777229,0.005883179664795346,0.5836648171905485,0.5836648171905485,reversible_response,1.499748336516143,1.494785518213404
Theiler stage 24,24.0,granulocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.7978125935610456,0.670917541522879,0.1287991789613939,0.7931189187342895,0.005883179664795457,0.4912810986020624,0.4912810986020624,reversible_response,1.362716577039129,1.355715679386816
Theiler stage 16,16.0,peripheral nervous system neuron,neural,KO_TBX6,RA_hGas_120h,0.7979825456911778,0.9489102385805097,0.09108557695184478,0.7932878710055058,0.005883179664795346,0.5843247753257076,0.5843247753257076,reversible_response,1.5283002580577119,1.528300258057712
Theiler stage 20,20.0,Kupffer cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.7984577824516205,0.9494753599984764,0.0910855769518448,0.7937603118627033,0.005883179664795568,0.5846727686681329,0.5846727686681329,reversible_response,1.481615055204974,1.4697478711329668
Theiler stage 24,24.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.7985169390492837,0.9495457052729507,0.0910855769518448,0.7938191204314743,0.005883179664795346,0.5847160862392067,0.5847160862392067,reversible_response,1.529323730953839,1.5276636988829955
Theiler stage 26,26.0,olfactory receptor cell,neural,RA_hGas_120h,KO_TBX6,0.8004975081108081,0.6731754104553376,0.1287991789613939,0.7957880374493712,0.005883179664795457,0.49293442894593736,0.49293442894593736,reversible_response,1.3673025883335408,1.3673025883335408
Theiler stage 18,18.0,Purkinje cell,neural,KO_TBX6,RA_hGas_120h,0.8005157532936804,0.951922568415848,0.09108557695184485,0.7958061752925548,0.005883179664795235,0.5861797231202156,0.5861797231202156,reversible_response,1.5331518702308395,1.5331518702308395
Theiler stage 22,22.0,sympathetic neuron,neural,KO_TBX6,RA_hGas_120h,0.801290296851512,0.9528436064964696,0.0910855769518448,0.7965761620714773,0.005883179664795346,0.5867468846362834,0.5867468846362834,reversible_response,1.534635280019315,1.534635280019315
Theiler stage 19,19.0,neural progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.8015594894968094,0.953163713319172,0.09108557695184477,0.796843771008078,0.005883179664795457,0.5869440016444587,0.5869440016444587,reversible_response,1.525067010135065,1.519738838743128
Theiler stage 22,22.0,granulocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.8017287902799192,0.9533650350740902,0.09108557695184481,0.7970120757642634,0.005883179664795346,0.5870679725791456,0.5870679725791456,reversible_response,1.5282378508803518,1.5142015718783206
Theiler stage 16,16.0,GABAergic neuron,neural,KO_TBX6,RA_hGas_120h,0.8018094137825591,0.9534609074306203,0.0910855769518448,0.7970922249443522,0.005883179664795235,0.5871270093467045,0.5871270093467045,reversible_response,1.5347985689711192,1.5347985689711192
Theiler stage 27,27.0,olfactory ensheathing cell,neural,KO_TBX6,RA_hGas_120h,0.8025835242273118,0.9543814304806346,0.09108557695184481,0.7978617811582779,0.005883179664795346,0.5876938537146043,0.5876938537146043,reversible_response,1.5371120757121959,1.5371120757121959
Theiler stage 22,22.0,osteoblast,mesoderm,KO_TBX6,RA_hGas_120h,0.8029893857987909,0.9548640553233739,0.09108557695184478,0.7982652549732128,0.005883179664795568,0.5879910468961449,0.5879910468961449,reversible_response,1.5378893838723509,1.5378893838723513
Theiler stage 21,21.0,sympathetic neuron,neural,KO_TBX6,RA_hGas_120h,0.8037955213002692,0.9558226605399497,0.09108557695184478,0.7990666478347018,0.005883179664795457,0.5885813416943543,0.5885813416943543,reversible_response,1.5394332987130845,1.5338276847318988
Theiler stage 23,23.0,erythroid progenitor cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.804066937990097,0.6761771092735546,0.12879917896139392,0.7993364677313793,0.005883179664795457,0.4951324306403615,0.4951324306403615,reversible_response,1.367162662853964,1.367162662853964
Theiler stage 17,17.0,Cajal-Retzius cell,neural,KO_TBX6,RA_hGas_120h,0.8048274053194372,0.957049711577724,0.09108557695184477,0.8000924610947918,0.005883179664795457,0.5893369414263513,0.5893369414263513,reversible_response,1.5414095682709783,1.5402188501987362
Theiler stage 24,24.0,monocyte,hematopoietic,KO_TBX6,RA_hGas_120h,0.8049919231412573,0.9572453457383923,0.09108557695184478,0.8002560110287082,0.005883179664795235,0.589457410025309,0.589457410025309,reversible_response,1.5417246536458409,1.5070551085522423
Theiler stage 23,23.0,sympathetic neuron,neural,RA_hGas_120h,KO_TBX6,0.805138141152146,0.6770779335996604,0.12879917896139395,0.8004013688127685,0.005883179664795457,0.49579206157439876,0.49579206157439876,reversible_response,1.3752290959174334,1.3752290959174334
Theiler stage 26,26.0,neural progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.8053325057091484,0.957650344929789,0.09108557695184481,0.8005945898881615,0.005883179664795568,0.5897068024882611,0.5897068024882611,reversible_response,1.5423769391240236,1.5423769391240236
Theiler stage 21,21.0,cranial motor neuron,neural,KO_TBX6,RA_hGas_120h,0.8070688095665256,0.9597150473677668,0.09108557695184476,0.8023206787579932,0.005883179664795457,0.5909782154619376,0.5909782154619376,reversible_response,1.5457023171634616,1.5457023171634616
Theiler stage 17,17.0,GABAergic neuron,neural,KO_TBX6,RA_hGas_120h,0.8073667781440603,0.9600693727042351,0.09108557695184483,0.8026168943328518,0.005883179664795457,0.5911964037206435,0.5911964037206435,reversible_response,1.5446315742111965,1.5446315742111965
Theiler stage 18,18.0,neural progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.8088323563116312,0.9618121453201993,0.0910855769518448,0.8040738502407502,0.005883179664795235,0.5922695771103527,0.5922695771103527,reversible_response,1.5402735467143565,1.5283208961994967
Theiler stage 27,27.0,perineuronal satellite cell,neural,KO_TBX6,RA_hGas_120h,0.8100845311688998,0.9633011522527082,0.0910855769518448,0.8053186583283616,0.005883179664795457,0.5931864853761948,0.5931864853761948,reversible_response,1.5514780426201467,1.5514780426201467
Theiler stage 26,26.0,hematopoietic stem cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.8104458334338944,0.9637307899939435,0.09108557695184478,0.805677834987218,0.005883179664795346,0.5934510498907417,0.5934510498907417,reversible_response,1.5521700105683303,1.5422899297623553
Theiler stage 21,21.0,megakaryocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.8117377765113306,0.6826278724773711,0.12879917896139392,0.8069621773314131,0.005883179664795235,0.49985601861869833,0.49985601861869833,reversible_response,1.3865017087828586,1.3833265728607538
Theiler stage 22,22.0,Cajal-Retzius cell,neural,KO_TBX6,RA_hGas_120h,0.8121246765433617,0.9657271637544296,0.09108557695184481,0.8073468011610434,0.005883179664795235,0.5946803870836961,0.5946803870836961,reversible_response,1.5553853394891086,1.5553853394891086
Theiler stage 19,19.0,neuron,neural,KO_TBX6,RA_hGas_120h,0.812399442905901,0.966053898488214,0.09108557695184481,0.8076199510237059,0.005883179664795457,0.594881585460684,0.594881585460684,reversible_response,1.5559115734337503,1.5554361774557202
Theiler stage 12,12.0,embryonic blood vessel endothelial progenitor cell,hematopoietic,KO_TBX6,RA_hGas_120h,0.8124103360544682,0.9660668519296919,0.09108557695184478,0.8076307800859232,0.005883179664795235,0.594889561996792,0.594889561996792,reversible_response,1.5559324360476714,1.5559324360476714
Theiler stage 21,21.0,parasympathetic neuron,neural,RA_hGas_120h,KO_TBX6,0.812524228243129,0.6832892361443313,0.12879917896139392,0.8077440022263754,0.005883179664795346,0.5003403038680334,0.5003403038680334,reversible_response,1.3878450202580248,1.3878450202580248
Theiler stage 26,26.0,parasympathetic neuron,neural,RA_hGas_120h,KO_TBX6,0.8156202987710909,0.6858928651717073,0.12879917896139392,0.8108218580151665,0.005883179664795346,0.502246817932367,0.502246817932367,reversible_response,1.3931333131054768,1.3931333131054768
Theiler stage 26,26.0,osteoblast,mesoderm,KO_TBX6,RA_hGas_120h,0.8158183538787593,0.9701194506039317,0.09108557695184477,0.811018747929053,0.005883179664795346,0.5973850918304177,0.5973850918304177,reversible_response,1.5624594892375605,1.5624594892375605
Theiler stage 23,23.0,glutamatergic neuron,neural,KO_TBX6,RA_hGas_120h,0.8183888655781436,0.9731761401056099,0.09108557695184478,0.8135741368462793,0.005883179664795346,0.5992673556459924,0.5992673556459924,reversible_response,1.567382546408073,1.5673825464080735
Theiler stage 20,20.0,neuron,neural,RA_hGas_120h,KO_TBX6,0.8197022175010963,0.6893255395881482,0.1287991789613939,0.8148797620839061,0.005883179664795457,0.5047604026191296,0.5047604026191296,reversible_response,1.4001054997623414,1.4001054997623414
Theiler stage 27,27.0,astrocyte,neural,KO_TBX6,RA_hGas_120h,0.8198424218892146,0.974904617092201,0.09108557695184478,0.8150191416244194,0.005883179664795457,0.6003317260003016,0.6003317260003016,reversible_response,1.5701664048988468,1.5701664048988468
Theiler stage 18,18.0,Cajal-Retzius cell,neural,RA_hGas_120h,KO_TBX6,0.8205708139783273,0.6900559825741108,0.12879917896139398,0.8157432484520054,0.005883179664795457,0.5052952713778079,0.5052952713778079,reversible_response,1.4015891198854549,1.4015891198854549
Theiler stage 19,19.0,myelinating Schwann cell,neural,KO_TBX6,RA_hGas_120h,0.8207355063779127,0.975966616530433,0.09108557695184477,0.8159069719366147,0.005883179664795346,0.600985689418453,0.600985689418453,reversible_response,1.5678260557207102,1.555029941683803
Theiler stage 17,17.0,cranial motor neuron,neural,KO_TBX6,RA_hGas_120h,0.8211852485564557,0.9765014214083659,0.0910855769518448,0.8163540682011183,0.005883179664795457,0.6013150142875878,0.6013150142875878,reversible_response,1.572738193408699,1.572738193408699
Theiler stage 19,19.0,melanocyte,neural,KO_TBX6,RA_hGas_120h,0.8214693090811531,0.9768392081703916,0.09108557695184478,0.8166364575467133,0.005883179664795457,0.6015230183387654,0.6015230183387654,reversible_response,1.5612026725793755,1.5593422904854977
Theiler stage 23,23.0,ependymal cell,neural,RA_hGas_120h,KO_TBX6,0.8220534418560949,0.691302792988954,0.12879917896139398,0.817217153763592,0.005883179664795346,0.506208251516861,0.506208251516861,reversible_response,1.4041215461756893,1.4041215461756893
Theiler stage 26,26.0,ependymal cell,neural,KO_TBX6,RA_hGas_120h,0.8221425667639738,0.9776398035115819,0.09108557695184478,0.8173057543336253,0.005883179664795346,0.6020160130118628,0.6020160130118628,reversible_response,1.5745716541422616,1.5745716541422616
Theiler stage 16,16.0,cranial motor neuron,neural,KO_TBX6,RA_hGas_120h,0.8227298771757376,0.9783381958084519,0.0910855769518448,0.8178896094927176,0.005883179664795568,0.6024460725742597,0.6024460725742597,reversible_response,1.5723343359962159,1.5723343359962159
Theiler stage 23,23.0,adipose macrophage,hematopoietic,KO_TBX6,RA_hGas_120h,0.8231058735855066,0.9787853068948108,0.09108557695184478,0.8182633938480548,0.005883179664795235,0.6027213969141816,0.6027213969141816,reversible_response,1.5551112416612325,1.533625568843766
Theiler stage 21,21.0,primitive erythroid progenitor,hematopoietic,KO_TBX6,RA_hGas_120h,0.8234680980916872,0.9792160413067794,0.09108557695184476,0.8186234873223864,0.005883179664795457,0.6029866367422133,0.6029866367422133,reversible_response,1.5771103185292796,1.5535333580779698
Theiler stage 19,19.0,astrocyte,neural,KO_TBX6,RA_hGas_120h,0.8240332526886832,0.979888087313758,0.09108557695184481,0.81918531701335,0.005883179664795346,0.6034004726521554,0.6034004726521554,reversible_response,1.5781927055076608,1.5781927055076608
Theiler stage 27,27.0,efferent neuron,neural,RA_hGas_120h,KO_TBX6,0.8242759601921361,0.6931718115404798,0.12879917896139392,0.8194265966249541,0.005883179664795346,0.5075768451673072,0.5075768451673072,reversible_response,1.407917754212189,1.4073692967096607
Theiler stage 18,18.0,cerebral cortex GABAergic interneuron,neural,KO_TBX6,RA_hGas_120h,0.8261108819749469,0.982358672306319,0.09108557695184477,0.8212507232332457,0.005883179664795457,0.604921822050662,0.604921822050662,reversible_response,1.564462323581565,1.564462323581565
Theiler stage 20,20.0,cerebral cortex GABAergic interneuron,neural,KO_TBX6,RA_hGas_120h,0.8269078895888821,0.9833064232178816,0.0910855769518448,0.8220430419081939,0.005883179664795346,0.6055054329296973,0.6055054329296973,reversible_response,1.5836982248202303,1.5836982248202305
Theiler stage 19,19.0,sympathetic neuron,neural,KO_TBX6,RA_hGas_120h,0.8272845213236605,0.9837542897924518,0.09108557695184478,0.8224174578508091,0.005883179664795457,0.6057812224879943,0.6057812224879943,reversible_response,1.5718831590598763,1.5718831590598763
Theiler stage 26,26.0,perineuronal satellite cell,neural,RA_hGas_120h,KO_TBX6,0.8272887380960537,0.6957053959445924,0.12879917896139395,0.8224216498151729,0.005883179664795346,0.509432068875765,0.509432068875765,reversible_response,1.4130637777592483,1.4130637777592483
Theiler stage 16,16.0,retinal pigment epithelial cell,neural,RA_hGas_120h,KO_TBX6,0.8272909687951417,0.6957072718427169,0.12879917896139395,0.8224238673906573,0.005883179664795346,0.5094334425070005,0.5094334425070005,reversible_response,1.4130675879405494,1.4130675879405494
Theiler stage 20,20.0,retinal progenitor cell,neural,KO_TBX6,RA_hGas_120h,0.8277390391415091,0.9842947735577957,0.09108557695184476,0.8228693016586746,0.005883179664795346,0.6061140443313165,0.6061140443313165,reversible_response,1.5846121711607446,1.5846121711607446
Theiler stage 23,23.0,neural cell,neural,KO_TBX6,RA_hGas_120h,0.8278166037414535,0.9843870084612233,0.0910855769518448,0.8229464099321417,0.005883179664795457,0.6061708412094945,0.6061708412094945,reversible_response,1.584728433304143,1.584728433304143
Theiler stage 24,24.0,central nervous system macrophage,hematopoietic,RA_hGas_120h,KO_TBX6,0.8280863861199893,0.6963761750918989,0.12879917896139395,0.8232146051324742,0.005883179664795457,0.5099232486348455,0.5099232486348455,reversible_response,1.414426213240503,1.4140236901037424
Theiler stage 26,26.0,erythroid progenitor cell,hematopoietic,RA_hGas_120h,KO_TBX6,0.8283731724670851,0.6966173470068183,0.12879917896139398,0.8234997042639648,0.005883179664795235,0.5100998473909977,0.5100998473909977,reversible_response,1.4149160632534137,1.414916063253414
Theiler stage 21,21.0,myelinating Schwann cell,neural,KO_TBX6,RA_hGas_120h,0.8288553481808072,0.9856222174756228,0.09108557695184477,0.823979043251333,0.005883179664795346,0.6069314645018504,0.6069314645018504,reversible_response,1.5874280074886193,1.5874280074886193
Theiler stage 24,24.0,olfactory ensheathing cell,neural,RA_hGas_120h,KO_TBX6,0.8295938844353112,0.697643900208961,0.12879917896139398,0.8247132345643629,0.005883179664795346,0.5108515436184914,0.5108515436184914,reversible_response,1.414959206466542,1.4149592064665422
Theiler stage 23,23.0,perineuronal satellite cell,neural,RA_hGas_120h,KO_TBX6,0.8298218635673229,0.6978356184144672,0.12879917896139398,0.8249398724541811,0.005883179664795235,0.5109919297684932,0.5109919297684932,reversible_response,1.4171806893310277,1.4171806893310277
Theiler stage 18,18.0,spinal cord motor neuron,neural,RA_hGas_120h,KO_TBX6,0.8303992874325588,0.6983212008723118,0.1287991789613939,0.8255138992310751,0.005883179664795235,0.5113474987744999,0.5113474987744999,reversible_response,1.418376801367504,1.418376801367504
Theiler stage 27,27.0,cerebral cortex GABAergic interneuron,neural,KO_TBX6,RA_hGas_120h,0.8307813210403197,0.9879124622629152,0.09108557695184483,0.8258936852664834,0.005883179664795346,0.6083417630910799,0.6083417630910799,reversible_response,1.5911166405722605,1.5911166405722605
Theiler stage 25,25.0,granulocyte,hematopoietic,RA_hGas_120h,KO_TBX6,0.8315630719305424,0.6992998811294939,0.12879917896139398,0.8266708369757658,0.005883179664795346,0.5120641399146872,0.5120641399146872,reversible_response,1.420364622116766,1.407353340725426
Theiler stage 16,16.0,enteric neuron,neural,KO_TBX6,RA_hGas_120h,0.8329159918200008,0.9904508773821126,0.0910855769518448,0.8280157973944424,0.005883179664795457,0.6099048812701262,0.6099048812701262,reversible_response,1.5927085465640685,1.5877166175779924
