perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_latent_01,response_latent_02,response_latent_03,response_latent_04,response_latent_05,response_latent_06
Otx2,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6549033490262748,0.6549033490262748,rdeg_proxy_quick,-0.0007419478485826259,0.6549033490262748,-0.0,0.18932310998201543,0.2644081536878877,0.35304894723858415
Prdm16,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6506213124602649,0.6506213124602649,rdeg_proxy_quick,-0.0006074341235216415,0.6506213124602649,-0.0,0.18850241673001272,0.22859620690280696,0.35115774484507895
Dach2,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6467529297651747,0.6467529297651747,rdeg_proxy_quick,-0.0008996288082562304,0.6467529297651747,-0.18266535659595373,0.18776100419766173,0.27783008833503436,0.34944923663895544
Hoxd4,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.6231392114024206,0.6231392114024206,rdeg_proxy_quick,-0.0007983574073295975,0.6231392114024206,-0.0,0.18323520928296191,0.2587248771631885,0.33902001213356703
Rorb,RDEG-derived,Theiler stage 21,21,neural_response_axis,rdeg_proxy,1.0,0.580747434314427,0.580747434314427,rdeg_proxy_quick,-0.0006153019960038209,0.580747434314427,-0.0,0.1751104198608714,0.1975614372883124,0.32029727843947814
Satb2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.6539820238613854,0.6539820238613854,rdeg_proxy_quick,-0.001250557762105008,0.6539820238613854,-0.04855811060098744,0.19963950796087385,0.4206654303282767,0.36313501392622016
Rfx4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5639965219678045,0.5639965219678045,rdeg_proxy_quick,-0.0014361394266597734,0.5639965219678045,-0.08368094157019161,0.18468841762524033,0.3781238506921752,0.32568754811719147
Eya1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5492922889318619,0.5492922889318619,rdeg_proxy_quick,-0.000599037531064812,0.5492922889318619,-0.013556425831946281,0.18224530943769499,0.22447193024788376,0.3195683816706605
Lef1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5359506283171412,0.5359506283171412,rdeg_proxy_quick,-0.00068673537229185,0.5359506283171412,-0.0,0.18002859264576163,0.24245047199761466,0.31401624972504694
Prox1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.5071287058566424,0.5071287058566424,rdeg_proxy_quick,-0.0005482618580572244,0.5071287058566424,-0.0,0.17523983048646224,0.21213488509829154,0.30202200695062287
Eya4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.47952429122859125,0.47952429122859125,rdeg_proxy_quick,-0.0008090262708719624,0.47952429122859125,-0.0,0.1706533572426461,0.29627998293675634,0.2905344300497939
Glis3,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.47024859608145847,0.47024859608145847,rdeg_proxy_quick,-0.0006296883278991795,0.47024859608145847,-0.0,0.16911220057682466,0.23127831962194648,0.2866743495971893
Pax3,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4681662111141657,0.4681662111141657,rdeg_proxy_quick,-0.0011300200223922539,0.4681662111141657,-0.0,0.16876621233311426,0.3066900813556592,0.2858077651116557
Nrg1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.46800973278681696,0.46800973278681696,rdeg_proxy_quick,-0.0008171163685619549,0.46800973278681696,-0.0,0.16874021346042334,0.2528872282657293,0.28574264665712756
Zbtb16,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4484913948061241,0.4484913948061241,rdeg_proxy_quick,-0.000836041668662781,0.4484913948061241,-0.0,0.16549724177931988,0.28218439712602417,0.2776200904808509
Satb1,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4406639784801093,0.4406639784801093,rdeg_proxy_quick,-0.0008063235576264328,0.4406639784801093,-0.079711634029075,0.1641967166266874,0.28251261215208123,0.27436271124671474
Otx2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4402294341536403,0.4402294341536403,rdeg_proxy_quick,-0.0007419478485826259,0.4402294341536403,-0.0,0.16412451709072703,0.2644081536878877,0.2741818756291371
Prdm16,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4359473975876305,0.4359473975876305,rdeg_proxy_quick,-0.0006074341235216415,0.4359473975876305,-0.0,0.16341305675354284,0.22859620690280696,0.27239990615045045
Dach2,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.4320790148925403,0.4320790148925403,rdeg_proxy_quick,-0.0008996288082562304,0.4320790148925403,-0.18266535659595373,0.16277032500331606,0.27783008833503436,0.2707900787264511
Hoxd4,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.40846529652978614,0.40846529652978614,rdeg_proxy_quick,-0.0007983574073295975,0.40846529652978614,-0.0,0.15884690590832373,0.2587248771631885,0.26096323004077027
Rorb,RDEG-derived,Theiler stage 22,22,neural_response_axis,rdeg_proxy,1.0,0.3660735194417925,0.3660735194417925,rdeg_proxy_quick,-0.0006153019960038209,0.3660735194417925,-0.0,0.15180351252390736,0.1975614372883124,0.24332189238435548
Satb2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.5515619542362675,0.5515619542362675,rdeg_proxy_quick,-0.001250557762105008,0.5515619542362675,-0.04855811060098744,0.28954471337938503,0.4206654303282767,0.4274352019384519
Rfx4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.46157645234268646,0.46157645234268646,rdeg_proxy_quick,-0.0014361394266597734,0.46157645234268646,-0.08368094157019161,0.2678605827673785,0.3781238506921752,0.3832546958530501
Eya1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.4468722193067439,0.4468722193067439,rdeg_proxy_quick,-0.000599037531064812,0.4468722193067439,-0.013556425831946281,0.26431725075287427,0.22447193024788376,0.3760353055795602
Lef1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.4335305586920232,0.4335305586920232,rdeg_proxy_quick,-0.00068673537229185,0.4335305586920232,-0.0,0.2611022627241049,0.24245047199761466,0.36948490239711074
Prox1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.40470863623152437,0.40470863623152437,rdeg_proxy_quick,-0.0005482618580572244,0.40470863623152437,-0.0,0.254156940222468,0.21213488509829154,0.3553340992803491
Eya4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3771042216034733,0.3771042216034733,rdeg_proxy_quick,-0.0008090262708719624,0.3771042216034733,-0.0,0.24750500496993655,0.29627998293675634,0.34178106037080486
Glis3,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3678285264563405,0.3678285264563405,rdeg_proxy_quick,-0.0006296883278991795,0.3678285264563405,-0.0,0.24526980728969855,0.23127831962194648,0.3372269389037837
Pax3,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3657461414890477,0.3657461414890477,rdeg_proxy_quick,-0.0011300200223922539,0.3657461414890477,-0.0,0.24476800748122882,0.3066900813556592,0.3362045428534908
Nrg1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.365589663161699,0.365589663161699,rdeg_proxy_quick,-0.0008171163685619549,0.365589663161699,-0.0,0.24473030033489104,0.2528872282657293,0.3361277161253158
Zbtb16,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3460713251810061,0.3460713251810061,rdeg_proxy_quick,-0.000836041668662781,0.3460713251810061,-0.0,0.24002689610647251,0.28218439712602417,0.326544727401724
Satb1,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33824390885499134,0.33824390885499134,rdeg_proxy_quick,-0.0008063235576264328,0.33824390885499134,-0.079711634029075,0.2381406953919554,0.28251261215208123,0.32270167260570326
Otx2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33780936452852234,0.33780936452852234,rdeg_proxy_quick,-0.0007419478485826259,0.33780936452852234,-0.0,0.2380359816799287,0.2644081536878877,0.3224883228120593
Prdm16,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.33352732796251255,0.33352732796251255,rdeg_proxy_quick,-0.0006074341235216415,0.33352732796251255,-0.0,0.23700412390029935,0.22859620690280696,0.3203859558909275
Dach2,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.32965894526742234,0.32965894526742234,rdeg_proxy_quick,-0.0008996288082562304,0.32965894526742234,-0.18266535659595373,0.23607194578435392,0.27783008833503436,0.3184866821012095
Hoxd4,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.3060452269046682,0.3060452269046682,rdeg_proxy_quick,-0.0007983574073295975,0.3060452269046682,-0.0,0.23038166298948046,0.2587248771631885,0.3068929697156475
Rorb,RDEG-derived,Theiler stage 23,23,neural_response_axis,rdeg_proxy,1.0,0.26365344981667455,0.26365344981667455,rdeg_proxy_quick,-0.0006153019960038209,0.26365344981667455,-0.0,0.22016636372562545,0.1975614372883124,0.2860797261797941
Satb2,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.717298936096565,0.717298936096565,rdeg_proxy_quick,-0.001250557762105008,0.717298936096565,-0.04855811060098744,0.4990485832236071,0.4206654303282767,0.6783733172477484
Rfx4,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.6273134342029839,0.6273134342029839,rdeg_proxy_quick,-0.0014361394266597734,0.6273134342029839,-0.08368094157019161,0.46167461588689956,0.3781238506921752,0.6185029744376456
Eya1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.6126092011670413,0.6126092011670413,rdeg_proxy_quick,-0.000599037531064812,0.6126092011670413,-0.013556425831946281,0.45556745958246986,0.22447193024788376,0.6087197598742302
Lef1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5992675405523207,0.5992675405523207,rdeg_proxy_quick,-0.00068673537229185,0.5992675405523207,-0.0,0.4500262248553279,0.24245047199761466,0.5998431099934081
Prox1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5704456180918218,0.5704456180918218,rdeg_proxy_quick,-0.0005482618580572244,0.5704456180918218,-0.0,0.4380555232872718,0.21213488509829154,0.5806669278102272
Eya4,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5428412034637706,0.5428412034637706,rdeg_proxy_quick,-0.0008090262708719624,0.5428412034637706,-0.0,0.42659049315521996,0.29627998293675634,0.5623007940211626
Glis3,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.533565508316638,0.533565508316638,rdeg_proxy_quick,-0.0006296883278991795,0.533565508316638,-0.0,0.4227379889166574,0.23127831962194648,0.5561293659958169
Pax3,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5314831233493451,0.5314831233493451,rdeg_proxy_quick,-0.0011300200223922539,0.5314831233493451,-0.0,0.4218731052841575,0.3066900813556592,0.5547438861214937
Nrg1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5313266450219963,0.5313266450219963,rdeg_proxy_quick,-0.0008171163685619549,0.5313266450219963,-0.0,0.421808114638196,0.2528872282657293,0.5546397758936951
Zbtb16,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5118083070413035,0.5118083070413035,rdeg_proxy_quick,-0.000836041668662781,0.5118083070413035,-0.0,0.4137015006747607,0.28218439712602417,0.5416535774350866
Satb1,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5039808907152887,0.5039808907152887,rdeg_proxy_quick,-0.0008063235576264328,0.5039808907152887,-0.079711634029075,0.410450514727655,0.28251261215208123,0.5364457374064772
Otx2,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.5035463463888198,0.5035463463888198,rdeg_proxy_quick,-0.0007419478485826259,0.5035463463888198,-0.0,0.41027003403774326,0.2644081536878877,0.5361566206349482
Prdm16,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.49926430982280995,0.49926430982280995,rdeg_proxy_quick,-0.0006074341235216415,0.49926430982280995,-0.0,0.4084915620463118,0.22859620690280696,0.5333076395020143
Dach2,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.49539592712771974,0.49539592712771974,rdeg_proxy_quick,-0.0008996288082562304,0.49539592712771974,-0.18266535659595373,0.40688489424483454,0.27783008833503436,0.5307338760267645
Hoxd4,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.47178220876496557,0.47178220876496557,rdeg_proxy_quick,-0.0007983574073295975,0.47178220876496557,-0.0,0.3970773328019757,0.2587248771631885,0.5150228849932171
Rorb,RDEG-derived,Theiler stage 24,24,neural_response_axis,rdeg_proxy,1.0,0.42939043167697194,0.42939043167697194,rdeg_proxy_quick,-0.0006153019960038209,0.42939043167697194,-0.0,0.3794706199549956,0.1975614372883124,0.48681822787423856
Satb2,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.9515733390242248,0.9515733390242248,rdeg_proxy_quick,-0.001250557762105008,0.9515733390242248,-0.04855811060098744,0.4538715246364531,0.4206654303282767,0.6917648593925093
Rfx4,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.8615878371306438,0.8615878371306438,rdeg_proxy_quick,-0.0014361394266597734,0.8615878371306438,-0.08368094157019161,0.4198808870370995,0.3781238506921752,0.6352778463197605
Eya1,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.8468836040947011,0.8468836040947011,rdeg_proxy_quick,-0.000599037531064812,0.8468836040947011,-0.013556425831946281,0.41432658944711387,0.22447193024788376,0.6260474904707891
Lef1,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.8335419434799806,0.8335419434799806,rdeg_proxy_quick,-0.00068673537229185,0.8335419434799806,-0.0,0.4092869826061713,0.24245047199761466,0.6176724684761664
Prox1,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.8047200210194816,0.8047200210194816,rdeg_proxy_quick,-0.0005482618580572244,0.8047200210194816,-0.0,0.39839994524286276,0.21213488509829154,0.5995799504977332
Eya4,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7771156063914305,0.7771156063914305,rdeg_proxy_quick,-0.0008090262708719624,0.7771156063914305,-0.0,0.38797280271412493,0.29627998293675634,0.5822517043119826
Glis3,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7678399112442977,0.7678399112442977,rdeg_proxy_quick,-0.0006296883278991795,0.7678399112442977,-0.0,0.3844690517143123,0.23127831962194648,0.5764290295253867
Pax3,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.765757526277005,0.765757526277005,rdeg_proxy_quick,-0.0011300200223922539,0.765757526277005,-0.0,0.3836824628608179,0.3066900813556592,0.5751218444300692
Nrg1,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7656010479496562,0.7656010479496562,rdeg_proxy_quick,-0.0008171163685619549,0.7656010479496562,-0.0,0.383623355582366,0.2528872282657293,0.57502361756978
Zbtb16,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7460827099689633,0.7460827099689633,rdeg_proxy_quick,-0.000836041668662781,0.7460827099689633,-0.0,0.3762506039848027,0.28218439712602417,0.5627712814770436
Satb1,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7382552936429486,0.7382552936429486,rdeg_proxy_quick,-0.0008063235576264328,0.7382552936429486,-0.079711634029075,0.3732939180067495,0.28251261215208123,0.5578577414174867
Otx2,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7378207493164797,0.7378207493164797,rdeg_proxy_quick,-0.0007419478485826259,0.7378207493164797,-0.0,0.37312977557923566,0.2644081536878877,0.5575849629083556
Prdm16,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7335387127504698,0.7335387127504698,rdeg_proxy_quick,-0.0006074341235216415,0.7335387127504698,-0.0,0.37151230220808584,0.22859620690280696,0.5548969803957033
Dach2,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7296703300553796,0.7296703300553796,rdeg_proxy_quick,-0.0008996288082562304,0.7296703300553796,-0.18266535659595373,0.37005108021657074,0.27783008833503436,0.5524686627304156
Hoxd4,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.7060566116926255,0.7060566116926255,rdeg_proxy_quick,-0.0007983574073295975,0.7060566116926255,-0.0,0.36113136174691324,0.2587248771631885,0.5376455146700696
Rorb,RDEG-derived,Theiler stage 25,25,neural_response_axis,rdeg_proxy,1.0,0.6636648346046318,0.6636648346046318,rdeg_proxy_quick,-0.0006153019960038209,0.6636648346046318,-0.0,0.3451185207684338,0.1975614372883124,0.5110347294195917
Satb2,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,1.049978984018914,1.049978984018914,rdeg_proxy_quick,-0.001250557762105008,1.049978984018914,-0.04855811060098744,0.6469948984349132,0.4206654303282767,0.9094896444396416
Rfx4,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.9599934821253329,0.9599934821253329,rdeg_proxy_quick,-0.0014361394266597734,0.9599934821253329,-0.08368094157019161,0.5985411666460619,0.3781238506921752,0.8385395371773952
Eya1,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.9452892490893904,0.9452892490893904,rdeg_proxy_quick,-0.000599037531064812,0.9452892490893904,-0.013556425831946281,0.5906235027036313,0.22447193024788376,0.8269458149759789
Lef1,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.9319475884746696,0.9319475884746696,rdeg_proxy_quick,-0.00068673537229185,0.9319475884746696,-0.0,0.5834395316033971,0.24245047199761466,0.8164264287220645
Prox1,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.9031256660141709,0.9031256660141709,rdeg_proxy_quick,-0.0005482618580572244,0.9031256660141709,-0.0,0.5679200348938976,0.21213488509829154,0.7937014513974403
Eya4,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8755212513861198,0.8755212513861198,rdeg_proxy_quick,-0.0008090262708719624,0.8755212513861198,-0.0,0.5530561193249471,0.29627998293675634,0.7719364321714771
Glis3,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8662455562389869,0.8662455562389869,rdeg_proxy_quick,-0.0006296883278991795,0.8662455562389869,-0.0,0.5480615142457217,0.23127831962194648,0.7646229033054684
Pax3,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8641631712716942,0.8641631712716942,rdeg_proxy_quick,-0.0011300200223922539,0.8641631712716942,-0.0,0.5469402300325641,0.3066900813556592,0.7629810228504876
Nrg1,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8640066929443454,0.8640066929443454,rdeg_proxy_quick,-0.0008171163685619549,0.8640066929443454,-0.0,0.546855972471684,0.2528872282657293,0.7628576457077704
Zbtb16,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8444883549636526,0.8444883549636526,rdeg_proxy_quick,-0.000836041668662781,0.8444883549636526,-0.0,0.5363460981743878,0.28218439712602417,0.747468186915301
Satb1,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8366609386376378,0.8366609386376378,rdeg_proxy_quick,-0.0008063235576264328,0.8366609386376378,-0.079711634029075,0.532131335537303,0.28251261215208123,0.7412965701967125
Otx2,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8362263943111687,0.8362263943111687,rdeg_proxy_quick,-0.0007419478485826259,0.8362263943111687,-0.0,0.5318973501307428,0.2644081536878877,0.740953948708535
Prdm16,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.831944357745159,0.831944357745159,rdeg_proxy_quick,-0.0006074341235216415,0.831944357745159,-0.0,0.5295916381336606,0.22859620690280696,0.7375777275699503
Dach2,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8280759750500687,0.8280759750500687,rdeg_proxy_quick,-0.0008996288082562304,0.8280759750500687,-0.18266535659595373,0.5275086628363043,0.27783008833503436,0.7345276565988215
Hoxd4,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.8044622566873146,0.8044622566873146,rdeg_proxy_quick,-0.0007983574073295975,0.8044622566873146,-0.0,0.5147935837178983,0.2587248771631885,0.7159091478897269
Rorb,RDEG-derived,Theiler stage 26,26,neural_response_axis,rdeg_proxy,1.0,0.7620704795993211,0.7620704795993211,rdeg_proxy_quick,-0.0006153019960038209,0.7620704795993211,-0.0,0.49196724220897853,0.1975614372883124,0.6824848621088088
Satb2,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.7678802666689606,0.7678802666689606,rdeg_proxy_quick,-0.001250557762105008,0.7678802666689606,-0.04855811060098744,0.3407552881313494,0.4206654303282767,0.5327253547985895
Rfx4,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.6778947647753795,0.6778947647753795,rdeg_proxy_quick,-0.0014361394266597734,0.6778947647753795,-0.08368094157019161,0.31523597510942436,0.3781238506921752,0.4847096663032692
Eya1,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.663190531739437,0.663190531739437,rdeg_proxy_quick,-0.000599037531064812,0.663190531739437,-0.013556425831946281,0.31106594863076653,0.22447193024788376,0.4768635815656258
Lef1,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.6498488711247162,0.6498488711247162,rdeg_proxy_quick,-0.00068673537229185,0.6498488711247162,-0.0,0.3072823389792696,0.24245047199761466,0.4697445567604487
Prox1,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.6210269486642174,0.6210269486642174,rdeg_proxy_quick,-0.0005482618580572244,0.6210269486642174,-0.0,0.2991086260401235,0.21213488509829154,0.4543653632061778
Eya4,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5934225340361663,0.5934225340361663,rdeg_proxy_quick,-0.0008090262708719624,0.5934225340361663,-0.0,0.2912801905382208,0.29627998293675634,0.43963582404726237
Glis3,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5841468388890335,0.5841468388890335,rdeg_proxy_quick,-0.0006296883278991795,0.5841468388890335,-0.0,0.2886496626979074,0.23127831962194648,0.43468637242016583
Pax3,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5820644539217408,0.5820644539217408,rdeg_proxy_quick,-0.0011300200223922539,0.5820644539217408,-0.0,0.2880591116347446,0.3066900813556592,0.4335752251151798
Nrg1,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.581907975594392,0.581907975594392,rdeg_proxy_quick,-0.0008171163685619549,0.581907975594392,-0.0,0.28801473538154015,0.2528872282657293,0.4334917292801381
Zbtb16,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5623896376136992,0.5623896376136992,rdeg_proxy_quick,-0.000836041668662781,0.5623896376136992,-0.0,0.28247945951914527,0.28218439712602417,0.42307686892257007
Satb1,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5545622212876844,0.5545622212876844,rdeg_proxy_quick,-0.0008063235576264328,0.5545622212876844,-0.079711634029075,0.28025965429304645,0.28251261215208123,0.41890020961496754
Otx2,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5541276769612153,0.5541276769612153,rdeg_proxy_quick,-0.0007419478485826259,0.5541276769612153,-0.0,0.28013642030028413,0.2644081536878877,0.41866833954058796
Prdm16,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5498456403952056,0.5498456403952056,rdeg_proxy_quick,-0.0006074341235216415,0.5498456403952056,-0.0,0.2789220621070214,0.22859620690280696,0.41638347220582284
Dach2,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5459772577001154,0.5459772577001154,rdeg_proxy_quick,-0.0008996288082562304,0.5459772577001154,-0.18266535659595373,0.27782501350688854,0.27783008833503436,0.4143193279319174
Hoxd4,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.5223635393373612,0.5223635393373612,rdeg_proxy_quick,-0.0007983574073295975,0.5223635393373612,-0.0,0.2711283139516273,0.2587248771631885,0.4017191987859676
Rorb,RDEG-derived,Theiler stage 27,27,neural_response_axis,rdeg_proxy,1.0,0.47997176224936755,0.47997176224936755,rdeg_proxy_quick,-0.0006153019960038209,0.47997176224936755,-0.0,0.2591062769979016,0.1975614372883124,0.3790992175602435
