perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
Rorb,RDEG-derived,Theiler stage 16,16,neural_response_axis,rdeg_proxy,1.0,0.7880659933518394,0.7880659933518394,rdeg_proxy_quick,0.8530021783497037,0.8530021783497036,-0.1669119203114391,-0.30133305965211477,0.6860902580382645,0.7523741847328391,developmental_delay
Satb2,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,1.001129661531419,1.001129661531419,rdeg_proxy_quick,1.1283975047883925,1.1283975047883925,-0.2560973235515689,-0.0682436561935107,0.8723001812368236,0.7523741847328391,off_manifold_collapse
Rfx4,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.911144159637838,0.911144159637838,rdeg_proxy_quick,1.0279042585458886,1.0279042585458886,-0.24506043528940147,-0.11242002136418283,0.7828438232564872,0.7523741847328391,off_manifold_collapse
Eya1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8964399266018954,0.8964399266018954,rdeg_proxy_quick,0.9634462774646714,0.9634462774646714,-0.272675307096217,-0.25281227607761114,0.6907709703684544,0.7523741847328391,developmental_delay
Lef1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8830982659871748,0.8830982659871748,rdeg_proxy_quick,0.9542455326210068,0.9542455326210069,-0.27235470915479254,-0.23977439708365256,0.6818908234662143,0.7523741847328391,developmental_delay
Prox1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8542763435266759,0.8542763435266759,rdeg_proxy_quick,0.9177512749500264,0.9177512749500265,-0.272828303560966,-0.2730457826865029,0.6449229713890605,0.7523741847328391,developmental_delay
Eya4,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8266719288986248,0.8266719288986248,rdeg_proxy_quick,0.9135146430132475,0.9135146430132475,-0.26050148636189774,-0.20091302943845002,0.6530131566513497,0.7523741847328391,developmental_delay
Glis3,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.817396233751492,0.817396233751492,rdeg_proxy_quick,0.8852145579080001,0.8852145579080001,-0.2673232956170277,-0.2641540401876513,0.6178912622909724,0.7523741847328391,developmental_delay
Pax3,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8153138487841993,0.8153138487841993,rdeg_proxy_quick,0.9057999211361992,0.9057999211361992,-0.2578819880504586,-0.1928780728270122,0.6479179330857406,0.7523741847328391,developmental_delay
Nrg1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.8151573704568505,0.8151573704568505,rdeg_proxy_quick,0.8888681710723644,0.8888681710723645,-0.2646326603131409,-0.24440680395094017,0.6242355107592236,0.7523741847328391,developmental_delay
Zbtb16,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7956390324761576,0.7956390324761576,rdeg_proxy_quick,0.87835879809918,0.8783587980991803,-0.2586089519584839,-0.2203428829526819,0.6197498461406964,0.7523741847328391,developmental_delay
Satb1,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.787811616150143,0.787811616150143,rdeg_proxy_quick,0.874386104219835,0.874386104219835,-0.24012807724003382,-0.22084256366125066,0.6342580269798012,0.7523741847328391,developmental_delay
Otx2,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7873770718236739,0.7873770718236739,rdeg_proxy_quick,0.8646093798270963,0.8646093798270963,-0.2598985410355723,-0.2393530617030587,0.604710838791524,0.7523741847328391,developmental_delay
Prdm16,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7830950352576641,0.7830950352576641,rdeg_proxy_quick,0.850039516272892,0.8500395162728921,-0.2638552444983977,-0.2748492628603335,0.5861842717744944,0.7523741847328391,developmental_delay
Dach2,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7792266525625738,0.7792266525625738,rdeg_proxy_quick,0.879934369277894,0.8799343692778939,-0.2140309724390741,-0.22397881461222358,0.6659033968388198,0.7523741847328391,developmental_delay
Hoxd4,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7556129341998198,0.7556129341998198,rdeg_proxy_quick,0.831371988380656,0.8313719883806562,-0.2565361342714665,-0.2520160440147682,0.5748358541091897,0.7523741847328391,developmental_delay
Rorb,RDEG-derived,Theiler stage 17,17,neural_response_axis,rdeg_proxy,1.0,0.7132211571118261,0.7132211571118261,rdeg_proxy_quick,0.7716356599391404,0.7716356599391404,-0.2587931018152395,-0.32394579167141313,0.5128425581239009,0.7523741847328391,developmental_delay
