perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
KO_PAX3,global_mean,Theiler stage 24,24,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.1575098187926517,-0.7463085932674436,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.45396082483489264,-4.007463711777628,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,osteoclast,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,1.423854744777684,-7.606934354620654,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 24,24,plasmacytoid dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.03383925550922673,-0.44514336888154427,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,Kupffer cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.0013154756737091544,-0.2908284044381384,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,adipose macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.024659339492599353,-0.29901008059597656,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,central nervous system macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.18460634611436988,-0.9723466574120636,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,conventional dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.05261339505072504,-0.026353708832663747,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,erythroid progenitor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511154,0.006407604571680103,-4.3989075061975225,0.7207879400511154,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,granulocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.05555873404800493,-0.8823325565149172,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,hematopoietic stem cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.48175791260374834,-1.345301022378616,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,megakaryocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.46457179756286915,-5.818257485346766,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,monocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.14098398694276182,-1.2379912594868527,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.041571186984580066,-3.2944278079627005,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 25,25,osteoclast,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.573004050670101,-6.637882808032058,0.7207879400511152,3.5336993537991024,reversible_response
