method,shuffle_time,lineage,module_name,feature_type,mse,mae,n_predictions,bias,pearson,spearman
wavelet,False,neural,extraembryonic_mesoderm,module_score,0.0016872745363034577,0.03638102208680266,4,-0.0034031273427286325,0.900721007358212,0.7999999999999999
wavelet,True,neural,extraembryonic_mesoderm,module_score,0.0016872745363034577,0.03638102208680266,4,-0.0034031273427286325,0.9007210073582121,0.7999999999999999
wavelet,False,neural,haematoendothelial,module_score,7.427711981869007e-06,0.0023434581455395484,4,-0.00025631745002537227,0.5378333241654585,0.7999999999999999
wavelet,True,neural,haematoendothelial,module_score,3.1290665155103584e-05,0.005488638392240344,4,0.00020567105169527148,-0.900195921728034,-0.6000000000000001
wavelet,False,neural,intermediate,module_score,0.010322469648367593,0.08781130474607463,4,-0.014310709284772037,0.15621627225796947,0.7999999999999999
wavelet,True,neural,intermediate,module_score,0.014678102464368193,0.114311700459721,4,0.022862340091944204,-0.45453497335927107,-0.6000000000000001
wavelet,False,neural,latent_1,latent_dimension,2.2377020690154255,1.4539287249868948,4,-0.2907857449973825,-0.532938103738727,-0.6000000000000001
wavelet,True,neural,latent_1,latent_dimension,3.0746814075138857,1.4539287249868948,4,-0.2907857449973754,-0.9833665108646352,-1.0
wavelet,False,neural,latent_2,latent_dimension,9.016288854405012,2.6588143151659427,4,-0.15396069727842265,0.6584624355139789,0.6000000000000001
wavelet,True,neural,latent_2,latent_dimension,56.318066649092124,6.767381915582708,4,-0.6353952362182436,-0.9702372893763687,-1.0
wavelet,False,neural,latent_3,latent_dimension,0.7536820417843568,0.8619591413113048,4,-0.01930092026617597,-0.9345518901994315,-0.6000000000000001
wavelet,True,neural,latent_3,latent_dimension,0.8609759302648716,0.913241570189199,4,0.031981508611718334,-0.9756935099630082,-1.0
wavelet,False,neural,latent_4,latent_dimension,6.594370804216436,2.097015297255819,4,-0.27968587990574617,-0.20333818820617794,0.0
wavelet,True,neural,latent_4,latent_dimension,6.594370804216436,2.097015297255819,4,-0.27968587990574606,-0.20333818820617783,0.0
wavelet,False,neural,latent_5,latent_dimension,4.938349361729246,1.9274231325781046,4,-0.3506069055145977,0.25870185384260697,0.7999999999999999
wavelet,True,neural,latent_5,latent_dimension,9.050454255968498,2.761940753073698,4,-0.5523881506147396,-0.4477910824246216,-0.6000000000000001
wavelet,False,neural,mesoderm,module_score,0.004061402555045567,0.04964220239340701,4,0.009928440478681409,0.7374466720619102,0.6000000000000001
wavelet,True,neural,mesoderm,module_score,0.027151830315202866,0.1565428555114856,4,0.009928440478681397,-0.8565824007381045,-1.0
wavelet,False,neural,neural,module_score,0.00011919488215698225,0.009190685854024015,4,0.0006989439832533265,0.981178587504224,1.0
wavelet,True,neural,neural,module_score,0.002809081935776987,0.052830161502982594,4,0.0006989439832533126,-0.9100479411306039,-0.6000000000000001
wavelet,False,neural,paraxial_mesoderm,module_score,0.000443624108893072,0.017260292391317072,4,0.001798204931947816,0.63757070204068,0.6000000000000001
wavelet,True,neural,paraxial_mesoderm,module_score,0.0019436586939306222,0.04291935394128293,4,0.0017982049319478187,-0.6356412839401959,-0.6000000000000001
wavelet,False,neural,stress,module_score,6.594386933550925e-05,0.006949261158315845,4,0.0012576883940036976,0.8513285256476173,0.7999999999999999
wavelet,True,neural,stress,module_score,0.0008653618394468071,0.028705012028344162,4,-0.0012576883940036976,-0.9810722522805633,-1.0
wavelet,False,neural,wnt_response,module_score,0.015023325459676289,0.11117699237202508,4,-0.013228643909035186,0.7540614024857175,0.7999999999999999
wavelet,True,neural,wnt_response,module_score,0.004361243147049667,0.06027813408822221,4,0.0037376421855657496,0.9915299008454419,1.0
