tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Pax3,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.5305842757225037,0.5305842757225037,0.5305842757225037,0.1197514297997172,0.0004359092563390732,1.258414626121521,0.5305842822238481,1.061393842254791,0.3895396203930418,0.4880959705471063,0.5626863715216118,0.5653866848062744,1.0,10,17,0.3151630461215973,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,53
Eya4,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.5172194838523865,0.5172194242477417,0.5172194838523865,0.12632744976800359,-0.029514284804463387,1.1702464818954468,0.5172194767195685,0.9827425582001995,0.3895396203930418,0.4880959705471063,0.5801603409284204,0.6929618611863627,1.0,10,16,0.23304037749767303,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,54
Lef1,erythroid,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.5119171142578125,0.5119171738624573,0.5119171142578125,0.12903540472662642,0.045896098017692566,0.8100515007972717,0.5119171482117095,1.0713440958234948,0.7109737888905459,0.5871494513452701,0.6669700902954203,0.5987735608331716,1.0,10,24,0.32643407583236694,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,55
Zbtb16,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.5119038820266724,0.5119040608406067,0.5119038820266724,0.1290422346125765,-0.0011292450362816453,1.2561070919036865,0.5119038618420026,1.0220489874358012,0.3895396203930418,0.4880959705471063,0.532417423355394,0.5690301081885955,1.0,10,26,0.27253514528274536,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,56
Rfx4,erythroid,Theiler stage 14,14,Theiler stage 15,300,tf_knockdown_zero_shot_grn_projection,0.4882572889328003,0.4882572591304779,0.3861127147667857,0.21342904167146834,-0.018018661066889763,0.8828230500221252,0.48825725329802694,0.9194245343012628,0.6363868987998494,0.5871494513452701,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.17591693997383118,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,57
Prox1,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.4719996154308319,0.4719996750354767,0.4719996154308319,0.15137448765485514,-0.026042820885777473,1.1913793087005615,0.47199957442658835,0.8635799451567108,0.6572857290336342,0.4880959705471063,0.6226286711254221,0.4774764150577774,1.0,10,0,0.13219037652015686,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,58
Satb2,neural,Theiler stage 18,18,Theiler stage 19,300,tf_knockdown_zero_shot_grn_projection,0.4485299587249756,0.44852977991104126,0.39408054036591633,0.20673403612867738,0.1323550045490265,0.8092443346977234,0.44852992873592235,0.9535289969432009,0.5524962560010853,0.3293006611097032,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20568855106830597,neural cell,59
Satb1,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.44024658203125,0.4402466118335724,0.3525146459576846,0.24412898072361056,0.02466706559062004,1.2816349267959595,0.44024657407515605,0.972865271261251,0.23716416460461448,0.4880959705471063,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,23,0.2236015647649765,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,60
Glis3,erythroid,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.4387812912464142,0.4387813210487366,0.4387812912464142,0.17288560171356457,0.048370491713285446,1.271623134613037,0.4387813034304765,0.9086362740031193,0.3568286748204039,0.4880959705471063,0.5658900407020623,0.5544339379778265,1.0,10,0,0.16698360443115234,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,61
Lef1,neural,Theiler stage 13,13,Theiler stage 14,300,tf_knockdown_zero_shot_grn_projection,0.4374520778656006,0.437452107667923,0.4374520778656006,0.17380725711635966,0.36364981532096863,0.7748184204101562,0.43745215188185343,1.0313512481248346,0.7180667880421227,0.4880959705471063,0.6669700902954203,0.5987735608331716,1.0,10,3,0.2823341488838196,neural cell,62
Satb2,erythroid,Theiler stage 16,16,Theiler stage 17,300,tf_knockdown_zero_shot_grn_projection,0.42832350730895996,0.42832353711128235,0.37632705670668165,0.2219488726911504,-0.07108327746391296,0.6701859831809998,0.42832352690334846,0.9601733452255763,0.5124303774942143,0.5211190995375902,0.8485568526711808,1.0,0.8786047234975314,10,17,0.2117595076560974,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,63
