source_lineage,target_lineage,mass,source_time,target_time
Def. endoderm,Gut,0.001591380569152534,7.75,8.0
Def. endoderm,Haematoendothelial progenitors,0.00010650678450474516,7.75,8.0
Def. endoderm,Intermediate mesoderm,1.1089255167462397e-05,7.75,8.0
Def. endoderm,Mesenchyme,1.400416931574e-05,7.75,8.0
Def. endoderm,Notochord,0.009140781126916409,7.75,8.0
Def. endoderm,Paraxial mesoderm,0.00015039648860692978,7.75,8.0
Def. endoderm,Pharyngeal mesoderm,1.9916509700124152e-05,7.75,8.0
Def. endoderm,Rostral neurectoderm,6.323856723611243e-06,7.75,8.0
Def. endoderm,Somitic mesoderm,4.693614027928561e-05,7.75,8.0
Def. endoderm,Spinal cord,1.7041537603290635e-06,7.75,8.0
Def. endoderm,Stripped,1.3038224944139643e-09,7.75,8.0
Def. endoderm,Surface ectoderm,0.0005715275183320045,7.75,8.0
Erythroid1,Allantois,9.162280889540853e-08,7.75,8.0
Erythroid1,Blood progenitors 2,0.020133817568421364,7.75,8.0
Erythroid1,Caudal Mesoderm,4.949302745416162e-09,7.75,8.0
Erythroid1,Caudal epiblast,1.197397381247356e-08,7.75,8.0
Erythroid1,Caudal neurectoderm,9.362451258709825e-09,7.75,8.0
Erythroid1,Def. endoderm,1.3672378082940553e-15,7.75,8.0
Erythroid1,Erythroid1,0.019877508282661438,7.75,8.0
Erythroid1,ExE mesoderm,8.738617225390044e-07,7.75,8.0
Erythroid1,Gut,1.1582864667403214e-09,7.75,8.0
Erythroid1,Haematoendothelial progenitors,9.026414318213938e-07,7.75,8.0
Erythroid1,Intermediate mesoderm,4.9092570009179326e-08,7.75,8.0
Erythroid1,Mesenchyme,2.0210703155498777e-07,7.75,8.0
Erythroid1,Notochord,6.069065822816855e-12,7.75,8.0
Erythroid1,Paraxial mesoderm,2.5518300361682122e-08,7.75,8.0
Erythroid1,Pharyngeal mesoderm,4.278166798599159e-08,7.75,8.0
Erythroid1,Rostral neurectoderm,2.083076466874445e-08,7.75,8.0
Erythroid1,Somitic mesoderm,1.861579113082712e-09,7.75,8.0
Erythroid1,Spinal cord,9.757712859936873e-09,7.75,8.0
Erythroid1,Stripped,0.0016530787106603384,7.75,8.0
Erythroid1,Surface ectoderm,9.838723613597722e-09,7.75,8.0
ExE mesoderm,Allantois,0.013274839147925377,7.75,8.0
ExE mesoderm,Blood progenitors 2,4.035071299313131e-07,7.75,8.0
ExE mesoderm,Caudal Mesoderm,0.00038368531386367977,7.75,8.0
ExE mesoderm,Caudal epiblast,1.726498521747999e-05,7.75,8.0
ExE mesoderm,Caudal neurectoderm,3.113862021564273e-06,7.75,8.0
ExE mesoderm,Def. endoderm,2.2603705018831022e-10,7.75,8.0
ExE mesoderm,Erythroid1,1.9817433383195748e-07,7.75,8.0
ExE mesoderm,ExE mesoderm,0.022152861580252647,7.75,8.0
ExE mesoderm,Gut,1.961738007594249e-06,7.75,8.0
ExE mesoderm,Haematoendothelial progenitors,0.0022289773914963007,7.75,8.0
ExE mesoderm,Intermediate mesoderm,0.005958781111985445,7.75,8.0
ExE mesoderm,Mesenchyme,0.005594203248620033,7.75,8.0
ExE mesoderm,Notochord,3.7265687069520936e-07,7.75,8.0
ExE mesoderm,Paraxial mesoderm,4.182992779533379e-05,7.75,8.0
ExE mesoderm,Pharyngeal mesoderm,0.0001294867688557133,7.75,8.0
ExE mesoderm,Rostral neurectoderm,2.933387349912664e-06,7.75,8.0
ExE mesoderm,Somitic mesoderm,9.736299398355186e-05,7.75,8.0
ExE mesoderm,Spinal cord,1.0695454193410114e-06,7.75,8.0
ExE mesoderm,Stripped,1.621084244618487e-08,7.75,8.0
ExE mesoderm,Surface ectoderm,0.00011062931298511103,7.75,8.0
Gut,Allantois,9.127666089625563e-06,7.75,8.0
Gut,Blood progenitors 2,2.5788262636439185e-09,7.75,8.0
Gut,Caudal Mesoderm,8.02230933913961e-05,7.75,8.0
Gut,Caudal epiblast,1.1562191502889618e-05,7.75,8.0
Gut,Caudal neurectoderm,2.9850903956685215e-05,7.75,8.0
Gut,Def. endoderm,0.0033426189329475164,7.75,8.0
Gut,Erythroid1,4.30320206135093e-08,7.75,8.0
Gut,ExE mesoderm,3.062826726818457e-05,7.75,8.0
Gut,Gut,0.03648091480135918,7.75,8.0
Gut,Haematoendothelial progenitors,0.0001378254673909396,7.75,8.0
Gut,Intermediate mesoderm,3.083054980379529e-05,7.75,8.0
Gut,Mesenchyme,2.0138215404585935e-05,7.75,8.0
Gut,Notochord,0.00071336654946208,7.75,8.0
Gut,Paraxial mesoderm,0.00020954541105311364,7.75,8.0
Gut,Pharyngeal mesoderm,2.561519249866251e-05,7.75,8.0
Gut,Rostral neurectoderm,2.7091700758319348e-05,7.75,8.0
Gut,Somitic mesoderm,2.0552404748741537e-05,7.75,8.0
Gut,Spinal cord,4.508843630901538e-06,7.75,8.0
Gut,Stripped,1.058982013191212e-09,7.75,8.0
Gut,Surface ectoderm,0.0004922046791762114,7.75,8.0
Haematoendothelial progenitors,Allantois,0.0013117034686729312,7.75,8.0
Haematoendothelial progenitors,Blood progenitors 2,1.6897327441256493e-05,7.75,8.0
Haematoendothelial progenitors,Caudal Mesoderm,2.0591407519532368e-05,7.75,8.0
Haematoendothelial progenitors,Caudal epiblast,1.6754262105678208e-05,7.75,8.0
Haematoendothelial progenitors,Caudal neurectoderm,9.838539881457109e-06,7.75,8.0
Haematoendothelial progenitors,Def. endoderm,3.3965527279633534e-08,7.75,8.0
Haematoendothelial progenitors,Erythroid1,4.636407538782805e-06,7.75,8.0
Haematoendothelial progenitors,ExE mesoderm,0.0026866558473557234,7.75,8.0
Haematoendothelial progenitors,Gut,1.1868064575537574e-05,7.75,8.0
Haematoendothelial progenitors,Haematoendothelial progenitors,0.03442896902561188,7.75,8.0
Haematoendothelial progenitors,Intermediate mesoderm,0.0005287231178954244,7.75,8.0
Haematoendothelial progenitors,Mesenchyme,0.0007609977619722486,7.75,8.0
Haematoendothelial progenitors,Notochord,3.613472699726117e-06,7.75,8.0
Haematoendothelial progenitors,Paraxial mesoderm,0.0007665076991543174,7.75,8.0
Haematoendothelial progenitors,Pharyngeal mesoderm,0.0008798381313681602,7.75,8.0
Haematoendothelial progenitors,Rostral neurectoderm,1.3140021110302769e-05,7.75,8.0
Haematoendothelial progenitors,Somitic mesoderm,0.0001244617742486298,7.75,8.0
Haematoendothelial progenitors,Spinal cord,3.2177292723645223e-06,7.75,8.0
Haematoendothelial progenitors,Stripped,4.92527988171787e-07,7.75,8.0
Haematoendothelial progenitors,Surface ectoderm,7.77538662077859e-05,7.75,8.0
Intermediate mesoderm,Allantois,0.001165051944553852,7.75,8.0
Intermediate mesoderm,Blood progenitors 2,4.603580237017013e-07,7.75,8.0
Intermediate mesoderm,Caudal Mesoderm,0.006948946043848991,7.75,8.0
Intermediate mesoderm,Caudal epiblast,0.0006995455478318036,7.75,8.0
Intermediate mesoderm,Caudal neurectoderm,4.8048248572740704e-05,7.75,8.0
Intermediate mesoderm,Def. endoderm,2.5314967899703333e-09,7.75,8.0
Intermediate mesoderm,Erythroid1,9.307229902333347e-07,7.75,8.0
Intermediate mesoderm,ExE mesoderm,0.004127976018935442,7.75,8.0
Intermediate mesoderm,Gut,1.516134125267854e-05,7.75,8.0
Intermediate mesoderm,Haematoendothelial progenitors,0.0010117278434336185,7.75,8.0
Intermediate mesoderm,Intermediate mesoderm,0.023628419265151024,7.75,8.0
Intermediate mesoderm,Mesenchyme,0.0004124392871744931,7.75,8.0
Intermediate mesoderm,Notochord,2.5861560061457567e-05,7.75,8.0
Intermediate mesoderm,Paraxial mesoderm,0.0005014317575842142,7.75,8.0
Intermediate mesoderm,Pharyngeal mesoderm,0.0005713589489459991,7.75,8.0
Intermediate mesoderm,Rostral neurectoderm,3.760874824365601e-05,7.75,8.0
Intermediate mesoderm,Somitic mesoderm,0.00973566435277462,7.75,8.0
Intermediate mesoderm,Spinal cord,4.265500319888815e-05,7.75,8.0
Intermediate mesoderm,Stripped,3.642296775296927e-08,7.75,8.0
Intermediate mesoderm,Surface ectoderm,0.0010266730096191168,7.75,8.0
Mesenchyme,Allantois,0.011716230772435665,7.75,8.0
Mesenchyme,Blood progenitors 2,1.0243248738106558e-07,7.75,8.0
Mesenchyme,Caudal Mesoderm,2.317883809155319e-05,7.75,8.0
Mesenchyme,Caudal epiblast,2.9139387152099516e-06,7.75,8.0
Mesenchyme,Caudal neurectoderm,8.88679210220289e-07,7.75,8.0
Mesenchyme,Def. endoderm,8.679087670770969e-09,7.75,8.0
Mesenchyme,Erythroid1,1.4867657682771096e-07,7.75,8.0
Mesenchyme,ExE mesoderm,0.007743988186120987,7.75,8.0
Mesenchyme,Gut,5.571112069446826e-06,7.75,8.0
Mesenchyme,Haematoendothelial progenitors,0.006267670542001724,7.75,8.0
Mesenchyme,Intermediate mesoderm,0.00022291051573120058,7.75,8.0
Mesenchyme,Mesenchyme,0.03574208915233612,7.75,8.0
Mesenchyme,Notochord,1.4634119906986598e-06,7.75,8.0
Mesenchyme,Paraxial mesoderm,1.2761294783558697e-05,7.75,8.0
Mesenchyme,Pharyngeal mesoderm,9.202636283589527e-05,7.75,8.0
Mesenchyme,Rostral neurectoderm,1.3855938050255645e-06,7.75,8.0
Mesenchyme,Somitic mesoderm,9.826545465330128e-06,7.75,8.0
Mesenchyme,Spinal cord,4.224737040203763e-07,7.75,8.0
Mesenchyme,Stripped,8.665542949870542e-09,7.75,8.0
Mesenchyme,Surface ectoderm,0.0048230672255158424,7.75,8.0
Mixed mesoderm,Allantois,0.0004970878944732249,7.75,8.0
Mixed mesoderm,Blood progenitors 2,2.0957469359927927e-07,7.75,8.0
Mixed mesoderm,Caudal Mesoderm,0.000175612629391253,7.75,8.0
Mixed mesoderm,Caudal epiblast,1.5050492947921157e-05,7.75,8.0
Mixed mesoderm,Caudal neurectoderm,2.6540574253886007e-06,7.75,8.0
Mixed mesoderm,Def. endoderm,2.1192219853971572e-11,7.75,8.0
Mixed mesoderm,Erythroid1,3.935253403142269e-07,7.75,8.0
Mixed mesoderm,ExE mesoderm,0.0034043865744024515,7.75,8.0
Mixed mesoderm,Gut,1.3511743190974812e-06,7.75,8.0
Mixed mesoderm,Haematoendothelial progenitors,0.0005415368359535933,7.75,8.0
Mixed mesoderm,Intermediate mesoderm,0.0031593607272952795,7.75,8.0
Mixed mesoderm,Mesenchyme,0.00034359050914645195,7.75,8.0
Mixed mesoderm,Notochord,3.025666046596598e-07,7.75,8.0
Mixed mesoderm,Paraxial mesoderm,1.5004855413280893e-05,7.75,8.0
Mixed mesoderm,Pharyngeal mesoderm,4.099275975022465e-05,7.75,8.0
Mixed mesoderm,Rostral neurectoderm,1.6941372678047628e-06,7.75,8.0
Mixed mesoderm,Somitic mesoderm,8.121332211885601e-05,7.75,8.0
Mixed mesoderm,Spinal cord,8.369498232241313e-07,7.75,8.0
Mixed mesoderm,Stripped,1.6866378516056102e-08,7.75,8.0
Mixed mesoderm,Surface ectoderm,5.203726323088631e-05,7.75,8.0
Nascent mesoderm,Allantois,6.628178380196914e-05,7.75,8.0
Nascent mesoderm,Blood progenitors 2,5.349928414943861e-06,7.75,8.0
Nascent mesoderm,Caudal Mesoderm,0.0001373037666780874,7.75,8.0
Nascent mesoderm,Caudal epiblast,0.00010149524314329028,7.75,8.0
Nascent mesoderm,Caudal neurectoderm,2.0833189410041086e-05,7.75,8.0
Nascent mesoderm,Def. endoderm,1.1844677461070319e-09,7.75,8.0
Nascent mesoderm,Erythroid1,7.572964932478499e-06,7.75,8.0
Nascent mesoderm,ExE mesoderm,0.0003483328328002244,7.75,8.0
Nascent mesoderm,Gut,1.2517927643784788e-05,7.75,8.0
Nascent mesoderm,Haematoendothelial progenitors,0.00031853094696998596,7.75,8.0
Nascent mesoderm,Intermediate mesoderm,0.0007555734482593834,7.75,8.0
Nascent mesoderm,Mesenchyme,2.4577113435952924e-05,7.75,8.0
Nascent mesoderm,Notochord,2.6340815111325355e-06,7.75,8.0
Nascent mesoderm,Paraxial mesoderm,0.0036550865042954683,7.75,8.0
Nascent mesoderm,Pharyngeal mesoderm,0.001299852505326271,7.75,8.0
Nascent mesoderm,Rostral neurectoderm,3.153746365569532e-05,7.75,8.0
Nascent mesoderm,Somitic mesoderm,0.0015054724644869566,7.75,8.0
Nascent mesoderm,Spinal cord,2.3269536541192792e-05,7.75,8.0
Nascent mesoderm,Stripped,9.840267694016802e-07,7.75,8.0
Nascent mesoderm,Surface ectoderm,1.6125779438880272e-05,7.75,8.0
Notochord,Allantois,1.809800050978083e-05,7.75,8.0
Notochord,Blood progenitors 2,1.4228102429569844e-07,7.75,8.0
Notochord,Caudal Mesoderm,0.00010779330477816984,7.75,8.0
Notochord,Caudal epiblast,5.890511238249019e-05,7.75,8.0
Notochord,Caudal neurectoderm,2.5171115339617245e-05,7.75,8.0
Notochord,Def. endoderm,5.02346119901631e-05,7.75,8.0
Notochord,Erythroid1,1.911769686557818e-06,7.75,8.0
Notochord,ExE mesoderm,0.0001205012813443318,7.75,8.0
Notochord,Gut,0.0001057870322256349,7.75,8.0
Notochord,Haematoendothelial progenitors,9.276870696339756e-05,7.75,8.0
Notochord,Intermediate mesoderm,0.0001817483571358025,7.75,8.0
Notochord,Mesenchyme,1.570927088323515e-05,7.75,8.0
Notochord,Notochord,0.04776180535554886,7.75,8.0
Notochord,Paraxial mesoderm,0.0006858735578134656,7.75,8.0
Notochord,Pharyngeal mesoderm,0.0002969532215502113,7.75,8.0
Notochord,Rostral neurectoderm,4.6153130824677646e-05,7.75,8.0
Notochord,Somitic mesoderm,0.00032856539473868906,7.75,8.0
Notochord,Spinal cord,3.115554864052683e-05,7.75,8.0
Notochord,Stripped,1.478522051456821e-07,7.75,8.0
Notochord,Surface ectoderm,7.055734749883413e-05,7.75,8.0
PGC,Allantois,5.6735952966846526e-06,7.75,8.0
PGC,Blood progenitors 2,1.4104521994795505e-09,7.75,8.0
PGC,Caudal Mesoderm,0.007186993025243282,7.75,8.0
PGC,Caudal epiblast,1.2874646017735358e-05,7.75,8.0
PGC,Caudal neurectoderm,3.1357667467091233e-06,7.75,8.0
PGC,Def. endoderm,1.0320584920009424e-07,7.75,8.0
PGC,Erythroid1,4.15815577525791e-08,7.75,8.0
PGC,ExE mesoderm,3.702546746353619e-05,7.75,8.0
PGC,Gut,1.9897956008207984e-05,7.75,8.0
PGC,Haematoendothelial progenitors,0.00015138134767767042,7.75,8.0
PGC,Intermediate mesoderm,0.00014460418606176972,7.75,8.0
PGC,Mesenchyme,4.818216439161915e-06,7.75,8.0
PGC,Notochord,8.228883416450117e-06,7.75,8.0
PGC,Paraxial mesoderm,7.784954050293891e-07,7.75,8.0
PGC,Pharyngeal mesoderm,1.5529921029155958e-06,7.75,8.0
PGC,Rostral neurectoderm,2.9723512398049934e-06,7.75,8.0
PGC,Somitic mesoderm,1.0210918844677508e-05,7.75,8.0
PGC,Spinal cord,4.0199782347372093e-07,7.75,8.0
PGC,Stripped,5.933076807629334e-10,7.75,8.0
PGC,Surface ectoderm,0.0007426372612826526,7.75,8.0
Paraxial mesoderm,Allantois,0.0004478681366890669,7.75,8.0
Paraxial mesoderm,Blood progenitors 2,3.212456022083643e-06,7.75,8.0
Paraxial mesoderm,Caudal Mesoderm,0.00011300384358037263,7.75,8.0
Paraxial mesoderm,Caudal epiblast,0.00016671484627295285,7.75,8.0
Paraxial mesoderm,Caudal neurectoderm,0.0001906236429931596,7.75,8.0
Paraxial mesoderm,Def. endoderm,1.5482739001981827e-07,7.75,8.0
Paraxial mesoderm,Erythroid1,1.0389582712377887e-05,7.75,8.0
Paraxial mesoderm,ExE mesoderm,0.0010982021922245622,7.75,8.0
Paraxial mesoderm,Gut,6.95689013809897e-05,7.75,8.0
Paraxial mesoderm,Haematoendothelial progenitors,0.0012886521872133017,7.75,8.0
Paraxial mesoderm,Intermediate mesoderm,0.0007872616988606751,7.75,8.0
Paraxial mesoderm,Mesenchyme,0.00022069003898650408,7.75,8.0
Paraxial mesoderm,Notochord,1.3945079444965813e-05,7.75,8.0
Paraxial mesoderm,Paraxial mesoderm,0.042399462312459946,7.75,8.0
Paraxial mesoderm,Pharyngeal mesoderm,0.00707206828519702,7.75,8.0
Paraxial mesoderm,Rostral neurectoderm,0.00030760429217480123,7.75,8.0
Paraxial mesoderm,Somitic mesoderm,0.00382440909743309,7.75,8.0
Paraxial mesoderm,Spinal cord,0.00011835052282549441,7.75,8.0
Paraxial mesoderm,Stripped,7.064780334076204e-07,7.75,8.0
Paraxial mesoderm,Surface ectoderm,0.00020043496624566615,7.75,8.0
Pharyngeal mesoderm,Allantois,0.001608390943147242,7.75,8.0
Pharyngeal mesoderm,Blood progenitors 2,1.120139131671749e-06,7.75,8.0
Pharyngeal mesoderm,Caudal Mesoderm,0.00013440947805065662,7.75,8.0
Pharyngeal mesoderm,Caudal epiblast,9.832406067289412e-05,7.75,8.0
Pharyngeal mesoderm,Caudal neurectoderm,5.01154427183792e-05,7.75,8.0
Pharyngeal mesoderm,Def. endoderm,3.673090631650666e-08,7.75,8.0
Pharyngeal mesoderm,Erythroid1,2.7936218884860864e-06,7.75,8.0
Pharyngeal mesoderm,ExE mesoderm,0.003069238970056176,7.75,8.0
Pharyngeal mesoderm,Gut,3.520347672747448e-05,7.75,8.0
Pharyngeal mesoderm,Haematoendothelial progenitors,0.0046801818534731865,7.75,8.0
Pharyngeal mesoderm,Intermediate mesoderm,0.0019127202685922384,7.75,8.0
Pharyngeal mesoderm,Mesenchyme,0.0010065280366688967,7.75,8.0
Pharyngeal mesoderm,Notochord,7.429542165482417e-06,7.75,8.0
Pharyngeal mesoderm,Paraxial mesoderm,0.007125490345060825,7.75,8.0
Pharyngeal mesoderm,Pharyngeal mesoderm,0.02070382423698902,7.75,8.0
Pharyngeal mesoderm,Rostral neurectoderm,0.00010393121920060366,7.75,8.0
Pharyngeal mesoderm,Somitic mesoderm,0.0006203689845278859,7.75,8.0
Pharyngeal mesoderm,Spinal cord,2.326515459571965e-05,7.75,8.0
Pharyngeal mesoderm,Stripped,3.320911048376729e-07,7.75,8.0
Pharyngeal mesoderm,Surface ectoderm,0.00048295798478648067,7.75,8.0
Rostral neurectoderm,Allantois,7.291469228221104e-05,7.75,8.0
Rostral neurectoderm,Blood progenitors 2,3.970139005105011e-06,7.75,8.0
Rostral neurectoderm,Caudal Mesoderm,0.0015846514143049717,7.75,8.0
Rostral neurectoderm,Caudal epiblast,0.007385561242699623,7.75,8.0
Rostral neurectoderm,Caudal neurectoderm,0.011352861300110817,7.75,8.0
Rostral neurectoderm,Def. endoderm,3.6010966653066134e-08,7.75,8.0
Rostral neurectoderm,Erythroid1,2.2318217816064134e-05,7.75,8.0
Rostral neurectoderm,ExE mesoderm,0.0002840568486135453,7.75,8.0
Rostral neurectoderm,Gut,0.0015167751116678119,7.75,8.0
Rostral neurectoderm,Haematoendothelial progenitors,0.00031532408320344985,7.75,8.0
Rostral neurectoderm,Intermediate mesoderm,0.00023204572789836675,7.75,8.0
Rostral neurectoderm,Mesenchyme,3.495451164781116e-05,7.75,8.0
Rostral neurectoderm,Notochord,2.7256639896222623e-06,7.75,8.0
Rostral neurectoderm,Paraxial mesoderm,0.0013708785409107804,7.75,8.0
Rostral neurectoderm,Pharyngeal mesoderm,0.0006363050197251141,7.75,8.0
Rostral neurectoderm,Rostral neurectoderm,0.016635753214359283,7.75,8.0
Rostral neurectoderm,Somitic mesoderm,0.00034079086617566645,7.75,8.0
Rostral neurectoderm,Spinal cord,0.006140770856291056,7.75,8.0
Rostral neurectoderm,Stripped,7.960651373650762e-07,7.75,8.0
Rostral neurectoderm,Surface ectoderm,0.0020664974581450224,7.75,8.0
Somitic mesoderm,Allantois,1.9475643057376146e-05,7.75,8.0
Somitic mesoderm,Blood progenitors 2,2.726794789964515e-08,7.75,8.0
Somitic mesoderm,Caudal Mesoderm,0.0025942770298570395,7.75,8.0
Somitic mesoderm,Caudal epiblast,0.00015277377679012716,7.75,8.0
Somitic mesoderm,Caudal neurectoderm,1.7226020645466633e-05,7.75,8.0
Somitic mesoderm,Def. endoderm,7.624233688829918e-09,7.75,8.0
Somitic mesoderm,Erythroid1,1.1362897112121573e-07,7.75,8.0
Somitic mesoderm,ExE mesoderm,0.0001605340075911954,7.75,8.0
Somitic mesoderm,Gut,5.28417785972124e-06,7.75,8.0
Somitic mesoderm,Haematoendothelial progenitors,7.863264909246936e-05,7.75,8.0
Somitic mesoderm,Intermediate mesoderm,0.013080730102956295,7.75,8.0
Somitic mesoderm,Mesenchyme,1.0902378562605008e-05,7.75,8.0
Somitic mesoderm,Notochord,0.00020499482343439013,7.75,8.0
Somitic mesoderm,Paraxial mesoderm,9.687017882242799e-05,7.75,8.0
Somitic mesoderm,Pharyngeal mesoderm,4.8582707677269354e-05,7.75,8.0
Somitic mesoderm,Rostral neurectoderm,7.110810201993445e-06,7.75,8.0
Somitic mesoderm,Somitic mesoderm,0.033430300652980804,7.75,8.0
Somitic mesoderm,Spinal cord,1.8853861547540873e-05,7.75,8.0
Somitic mesoderm,Stripped,1.0060977828629802e-08,7.75,8.0
Somitic mesoderm,Surface ectoderm,7.328752690227702e-05,7.75,8.0
Spinal cord,Allantois,1.2209125998197123e-05,7.75,8.0
Spinal cord,Blood progenitors 2,6.076287490941468e-07,7.75,8.0
Spinal cord,Caudal Mesoderm,0.002188735641539097,7.75,8.0
Spinal cord,Caudal epiblast,0.0064194039441645145,7.75,8.0
Spinal cord,Caudal neurectoderm,0.003365163691341877,7.75,8.0
Spinal cord,Def. endoderm,9.345515472602983e-09,7.75,8.0
Spinal cord,Erythroid1,2.4434455099253682e-06,7.75,8.0
Spinal cord,ExE mesoderm,8.166120096575469e-05,7.75,8.0
Spinal cord,Gut,0.0005854634218849242,7.75,8.0
Spinal cord,Haematoendothelial progenitors,4.156065551796928e-05,7.75,8.0
Spinal cord,Intermediate mesoderm,0.00013785090413875878,7.75,8.0
Spinal cord,Mesenchyme,5.302533736539772e-06,7.75,8.0
Spinal cord,Notochord,7.154253012231493e-07,7.75,8.0
Spinal cord,Paraxial mesoderm,0.00013217104424256831,7.75,8.0
Spinal cord,Pharyngeal mesoderm,7.201869448181242e-05,7.75,8.0
Spinal cord,Rostral neurectoderm,0.005861352663487196,7.75,8.0
Spinal cord,Somitic mesoderm,0.0003410224453546107,7.75,8.0
Spinal cord,Spinal cord,0.005008265376091003,7.75,8.0
Spinal cord,Stripped,2.0162450198313309e-07,7.75,8.0
Spinal cord,Surface ectoderm,0.0007438338361680508,7.75,8.0
Stripped,Allantois,1.830311339290347e-05,7.75,8.0
Stripped,Blood progenitors 2,8.32023204111465e-07,7.75,8.0
Stripped,Caudal Mesoderm,0.001990437740460038,7.75,8.0
Stripped,Caudal epiblast,0.003936209250241518,7.75,8.0
Stripped,Caudal neurectoderm,0.009847383946180344,7.75,8.0
Stripped,Def. endoderm,8.389216432647117e-09,7.75,8.0
Stripped,Erythroid1,3.3198871278727893e-06,7.75,8.0
Stripped,ExE mesoderm,0.00010993315663654357,7.75,8.0
Stripped,Gut,0.00013317758566699922,7.75,8.0
Stripped,Haematoendothelial progenitors,5.364212847780436e-05,7.75,8.0
Stripped,Intermediate mesoderm,0.0002568192721810192,7.75,8.0
Stripped,Mesenchyme,5.724874426960014e-06,7.75,8.0
Stripped,Notochord,1.319872211524853e-07,7.75,8.0
Stripped,Paraxial mesoderm,9.81014673016034e-05,7.75,8.0
Stripped,Pharyngeal mesoderm,3.4779441193677485e-05,7.75,8.0
Stripped,Rostral neurectoderm,0.009396516717970371,7.75,8.0
Stripped,Somitic mesoderm,0.0001439826301066205,7.75,8.0
Stripped,Spinal cord,0.0026405523531138897,7.75,8.0
Stripped,Stripped,0.0037503924686461687,7.75,8.0
Stripped,Surface ectoderm,0.000913164927624166,7.75,8.0
Surface ectoderm,Allantois,0.0009204390225932002,7.75,8.0
Surface ectoderm,Blood progenitors 2,1.9256026462244336e-06,7.75,8.0
Surface ectoderm,Caudal Mesoderm,0.0020063286647200584,7.75,8.0
Surface ectoderm,Caudal epiblast,0.002460464369505644,7.75,8.0
Surface ectoderm,Caudal neurectoderm,0.0024349289014935493,7.75,8.0
Surface ectoderm,Def. endoderm,1.806643865620572e-07,7.75,8.0
Surface ectoderm,Erythroid1,1.4907348486303817e-05,7.75,8.0
Surface ectoderm,ExE mesoderm,0.002120905090123415,7.75,8.0
Surface ectoderm,Gut,0.0010797342984005809,7.75,8.0
Surface ectoderm,Haematoendothelial progenitors,0.0008595999097451568,7.75,8.0
Surface ectoderm,Intermediate mesoderm,0.0005828942521475255,7.75,8.0
Surface ectoderm,Mesenchyme,0.0006505891215056181,7.75,8.0
Surface ectoderm,Notochord,3.3073204122047173e-06,7.75,8.0
Surface ectoderm,Paraxial mesoderm,0.00023591624631080776,7.75,8.0
Surface ectoderm,Pharyngeal mesoderm,0.0007535626064054668,7.75,8.0
Surface ectoderm,Rostral neurectoderm,0.0054272995330393314,7.75,8.0
Surface ectoderm,Somitic mesoderm,0.00014840612129773945,7.75,8.0
Surface ectoderm,Spinal cord,0.0016966902185231447,7.75,8.0
Surface ectoderm,Stripped,8.489458309668407e-07,7.75,8.0
Surface ectoderm,Surface ectoderm,0.03693440183997154,7.75,8.0
Visceral endoderm,Allantois,0.00014818586350884289,7.75,8.0
Visceral endoderm,Blood progenitors 2,1.4986055418830802e-07,7.75,8.0
Visceral endoderm,Caudal Mesoderm,9.119159949477762e-05,7.75,8.0
Visceral endoderm,Caudal epiblast,9.597873940947466e-06,7.75,8.0
Visceral endoderm,Caudal neurectoderm,1.582366508046107e-06,7.75,8.0
Visceral endoderm,Def. endoderm,4.633055596059421e-06,7.75,8.0
Visceral endoderm,Erythroid1,3.1793450716577354e-07,7.75,8.0
Visceral endoderm,ExE mesoderm,0.000605366425588727,7.75,8.0
Visceral endoderm,Gut,0.012534189969301224,7.75,8.0
Visceral endoderm,Haematoendothelial progenitors,0.0008182913297787309,7.75,8.0
Visceral endoderm,Intermediate mesoderm,3.209080750821158e-05,7.75,8.0
Visceral endoderm,Mesenchyme,0.00016986991977319121,7.75,8.0
Visceral endoderm,Notochord,3.264507176936604e-05,7.75,8.0
Visceral endoderm,Paraxial mesoderm,9.046015293279197e-06,7.75,8.0
Visceral endoderm,Pharyngeal mesoderm,8.591997175244614e-05,7.75,8.0
Visceral endoderm,Rostral neurectoderm,2.010353455261793e-06,7.75,8.0
Visceral endoderm,Somitic mesoderm,4.3954100874543656e-06,7.75,8.0
Visceral endoderm,Spinal cord,2.251815431009163e-06,7.75,8.0
Visceral endoderm,Stripped,6.142145125842546e-10,7.75,8.0
Visceral endoderm,Surface ectoderm,0.0021149241365492344,7.75,8.0
Blood progenitors 1,Allantois,0.0004986049607396126,7.5,7.75
Blood progenitors 1,Blood progenitors 1,0.012235567905008793,7.5,7.75
Blood progenitors 1,Blood progenitors 2,0.02497246116399765,7.5,7.75
Blood progenitors 1,Caudal Mesoderm,9.166121230919089e-07,7.5,7.75
Blood progenitors 1,Caudal epiblast,1.1580219734241837e-06,7.5,7.75
Blood progenitors 1,Caudal neurectoderm,4.666861741497996e-07,7.5,7.75
Blood progenitors 1,Def. endoderm,2.2932590937330133e-08,7.5,7.75
Blood progenitors 1,Erythroid1,0.01663399673998356,7.5,7.75
Blood progenitors 1,ExE mesoderm,0.00017146949539892375,7.5,7.75
Blood progenitors 1,Gut,2.1005966743814497e-08,7.5,7.75
Blood progenitors 1,Haematoendothelial progenitors,0.003051746403798461,7.5,7.75
Blood progenitors 1,Intermediate mesoderm,9.78264506557025e-06,7.5,7.75
Blood progenitors 1,Mesenchyme,0.0005515638622455299,7.5,7.75
