tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Eya1,neural,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.3372451364994049,0.33724507689476013,0.325815539799058,0.2716441994619918,-0.19738422334194183,0.717461884021759,0.33724513140765333,0.9364657097180245,0.802633056333892,0.3293006611097032,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,8,0.1905023157596588,neural cell,82
Satb2,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.3344425857067108,0.3344425857067108,0.2938428355406441,0.3087043234699194,0.3741074204444885,0.6354777216911316,0.3344425579420684,0.9533506850849907,0.2752728707771155,0.5871494513452701,0.8485568526711808,1.0,0.8786047234975314,10,7,0.20552684366703033,neural cell,83
Lef1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.33414435386657715,0.33414435386657715,0.33414435386657715,0.2627433929081884,0.34159931540489197,0.5633001327514648,0.3341443580274087,1.0452812131197093,0.6440534452943396,0.6049293945595217,0.6669700902954203,0.5987735608331716,1.0,10,22,0.2973316013813019,cardiac muscle cell;muscle precursor cell;myoblast;myotube,84
Eya4,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.33106711506843567,0.33106714487075806,0.33106711506843567,0.2659974756524791,-0.036411624401807785,0.613440215587616,0.33106717467623104,1.0925734055192233,0.3895396203930418,0.6049293945595217,0.5801603409284204,0.6929618611863627,1.0,10,23,0.3511432409286499,cardiac muscle cell;muscle precursor cell;myoblast;myotube,85
Lef1,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.32945942878723145,0.32945942878723145,0.32945942878723145,0.2677135495251486,0.17269906401634216,0.63564532995224,0.32945940164517457,0.878676433280015,0.7109737888905459,0.5871494513452701,0.6669700902954203,0.5987735608331716,1.0,10,3,0.14339584112167358,neural cell,86
Lef1,erythroid,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.32742759585380554,0.32742762565612793,0.32742759585380554,0.26989821206496584,0.03816826641559601,0.7080753445625305,0.3274275860772184,1.1255628912066293,0.5417964652348015,0.3293006611097032,0.6669700902954203,0.5987735608331716,1.0,10,24,0.39132893085479736,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,87
Nrg1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.32632774114608765,0.32632768154144287,0.32632774114608765,0.271088223100646,0.20388087630271912,0.6259557604789734,0.3263277474439044,1.0526411159817024,0.3895396203930418,0.6049293945595217,0.562445635633383,0.6958264708898145,1.0,10,13,0.3054122030735016,cardiac muscle cell;muscle precursor cell;myoblast;myotube,88
Eya4,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.32233482599258423,0.32233473658561707,0.32233482599258423,0.27545271349695283,0.09214142709970474,0.6654720902442932,0.32233486088527424,1.0925734055192233,0.3895396203930418,0.4711716925057417,0.5801603409284204,0.6929618611863627,1.0,10,23,0.3511432409286499,cardiac muscle cell;muscle precursor cell;myoblast;myotube,89
Eya1,erythroid,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3200811445713043,0.32008105516433716,0.30923325382984096,0.29027311732591055,-0.07294776290655136,0.5497942566871643,0.32008110709203447,1.1607044810226723,0.6318248466710029,0.4711716925057417,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,27,0.4365304112434387,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,90
Eya4,mesoderm_muscle,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.31969672441482544,0.3196967542171478,0.31969672441482544,0.278374792818176,0.021485108882188797,0.6330286264419556,0.31969676276558345,1.0925734055192233,0.3895396203930418,0.5211190995375902,0.5801603409284204,0.6929618611863627,1.0,10,23,0.3511432409286499,cardiac muscle cell;muscle precursor cell;myoblast;myotube,91
