tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Prox1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.30775877833366394,0.3077588379383087,0.30775877833366394,0.29199017827191204,-0.003379570785909891,0.6220545172691345,0.3077587794099569,0.9902511077092178,0.6638752032705478,0.5871494513452701,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,cardiac muscle cell;muscle precursor cell;myoblast;myotube,161
Lef1,neural,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.30745744705200195,0.30745747685432434,0.30745744705200195,0.29234233355869094,-0.025914272293448448,0.5284168124198914,0.3074574288280041,1.2069283510644242,0.5775279554422148,0.4711716925057417,0.6669700902954203,0.5987735608331716,1.0,10,3,0.49974769353866577,neural cell,162
Prox1,erythroid,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.30468106269836426,0.30468109250068665,0.30468106269836426,0.29560704692628154,0.1274925172328949,0.6410194635391235,0.3046810640279708,0.9902511077092178,0.6798745096471014,0.5211190995375902,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,163
Nrg1,mesoderm_muscle,Theiler stage 17,17,Theiler stage 18,200,tf_knockdown_zero_shot_grn_projection,0.3042907416820526,0.3042908012866974,0.3042907416820526,0.29606893397284,-0.0689857229590416,0.5702089071273804,0.3042907155618148,1.2005800389981927,0.3895396203930418,0.4711716925057417,0.562445635633383,0.6958264708898145,1.0,10,13,0.49081239104270935,cardiac muscle cell;muscle precursor cell;myoblast;myotube,164
Eya4,mesoderm_muscle,Theiler stage 18,18,Theiler stage 19,200,tf_knockdown_zero_shot_grn_projection,0.3041534721851349,0.3041534721851349,0.3041534721851349,0.2962315435459009,0.34133651852607727,0.7231954336166382,0.3041535001367109,1.0794155048256484,0.3895396203930418,0.3293006611097032,0.5801603409284204,0.6929618611863627,1.0,10,23,0.33572232723236084,cardiac muscle cell;muscle precursor cell;myoblast;myotube,165
Prox1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.30162495374679565,0.3016248643398285,0.30162495374679565,0.2992428538627207,-0.004204236902296543,0.5982254147529602,0.3016249301658507,0.9902511077092178,0.6704761811922252,0.6049293945595217,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,cardiac muscle cell;muscle precursor cell;myoblast;myotube,166
Nrg1,neural,Theiler stage 15,15,Theiler stage 16,200,tf_knockdown_zero_shot_grn_projection,0.30150556564331055,0.30150556564331055,0.30150556564331055,0.29938579213747984,-0.20128975808620453,0.5070773363113403,0.30150557851135923,1.2005800389981927,0.3895396203930418,0.6049293945595217,0.562445635633383,0.6958264708898145,1.0,10,4,0.49081239104270935,neural cell,167
Eya4,mesoderm_muscle,Theiler stage 16,16,Theiler stage 17,200,tf_knockdown_zero_shot_grn_projection,0.3003671169281006,0.300367146730423,0.3003671169281006,0.30075224252515576,0.045670751482248306,0.6020041704177856,0.3003671373938667,1.0794155048256484,0.3895396203930418,0.5211190995375902,0.5801603409284204,0.6929618611863627,1.0,10,23,0.33572232723236084,cardiac muscle cell;muscle precursor cell;myoblast;myotube,168
Otx2,neural,Theiler stage 13,13,Theiler stage 14,200,tf_knockdown_zero_shot_grn_projection,0.29992297291755676,0.29992303252220154,0.29992297291755676,0.3012870266555352,-0.19597260653972626,0.7199333310127258,0.2999230416714848,1.225851346707394,0.23892643360269794,0.4880959705471063,0.5197067146592651,0.5741734665562692,1.0,10,0,0.5268601775169373,neural cell,169
Zbtb16,neural,Theiler stage 14,14,Theiler stage 15,200,tf_knockdown_zero_shot_grn_projection,0.2991769313812256,0.2991769313812256,0.2991769313812256,0.30218746005372255,0.20147135853767395,0.6196384429931641,0.2991769316651681,1.117692330481734,0.3895396203930418,0.5871494513452701,0.532417423355394,0.5690301081885955,1.0,10,7,0.3815438151359558,neural cell,170
