dataset_id,sampling_strategy,clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_state,initial_lineage,terminal_sampling_depth,number_of_observed_time_points,terminal_fate_entropy,terminal_lineage_entropy,clone_multilineage_score,clone_branch_count,clone_fate_diversification_index,clone_transition_entropy,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,local_alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure,condensation_only,alignment_only,fate_entropy_only,teacher_bias_only,post_divergence_only,condensation_plus_entropy,condensation_plus_post_divergence,uncertainty_plus_teacher_bias,full_branch_window_model,clone_size_bin,time_span_bin,start_time_bin
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1295,4,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.5477425539084635,-2.1009885175893928,-1.5477425539084635,0.9788257151957797,0.800916314125061,1.1800135380540036,1.5477425539084635,0.7679083602797082,0.432,0.396,0.32,0.172,0.572,0.376,0.502,0.246,0.37839999999999996,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1299,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9182958340516042,-1.8808648856340753,-2.296765979690119,-1.8808648856340753,0.985837076976638,0.9004336595535278,1.1790797086455356,1.8808648856340753,0.9673916476556992,0.256,0.608,0.812,0.692,0.748,0.534,0.502,0.752,0.6232000000000001,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1307,4,2.5,5.0,2.5,Neutro,Neutro,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-2.2977656318736246,-2.0707990954969753,-2.2977656318736246,0.979842206102177,0.8581264615058899,1.4360541374453564,2.2977656318736246,0.8898417453891398,0.124,0.42,0.592,0.308,0.88,0.358,0.502,0.44999999999999996,0.46480000000000005,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1313,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-0.8447291144885495,-1.8325527261364287,-0.8447291144885495,0.989657077858187,0.9049295783042908,1.7676202087426671,0.8447291144885495,0.9525876522689798,0.904,0.808,0.828,0.592,0.1,0.866,0.502,0.71,0.6464000000000001,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1323,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.415941437926249,-1.7547499201162795,-1.415941437926249,0.9423072764188086,0.756675124168396,1.4039889067778357,1.415941437926249,0.8935290458053751,0.54,0.132,0.208,0.312,0.464,0.374,0.502,0.26,0.3312,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1332,4,2.5,5.0,2.5,Unk_1,Unk_1,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-0.5385637681066281,-2.1967078044573958,-0.5385637681066281,0.972625730810615,0.8432245850563049,1.2418956629761104,0.5385637681066281,0.8003287416063307,0.988,0.32,0.508,0.216,0.016,0.748,0.502,0.362,0.4096,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1336,4,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-2.364850338421819,-3.1233582149776384,-2.364850338421819,0.9372817539025711,0.6226012259721756,0.91599202353539,2.364850338421819,0.3432492608317682,0.1,0.12,0.088,0.064,0.904,0.094,0.502,0.076,0.2552,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1352,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.0,-1.5775673331482825,-2.6695277228972363,-1.5775673331482825,0.9885439314256605,0.8302422761917114,1.8812414596154012,1.5775673331482825,0.8936603578395929,0.412,0.752,0.44,0.32,0.592,0.426,0.502,0.38,0.5032,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1357,4,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9999999999971146,-0.8159381567073114,-1.8930994914456019,-0.8159381567073114,0.9841257252989868,0.8995857834815979,1.7075853147479174,0.8159381567073114,0.9606338191982562,0.912,0.548,0.804,0.636,0.092,0.8580000000000001,0.502,0.72,0.5984,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1362,4,2.5,5.0,2.5,Neutro,Neutro,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.4826191175514003,-2.3951151607209358,-1.4826191175514003,0.9694596309334248,0.8432846963405609,1.1380663518243268,1.4826191175514003,0.7965281135901179,0.5,0.304,0.512,0.204,0.504,0.506,0.502,0.358,0.4048,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1366,4,2.5,5.0,2.5,MEP,MEP,2,2,0.0,0.0,1,1,0.0,0.9463946303544555,-1.5418285744420972,-0.6829146113294104,-1.5418285744420972,0.9883377641718974,0.9266910254955292,1.6414555646385613,1.5418285744420972,0.9838682979724669,0.452,0.736,0.956,0.844,0.552,0.704,0.502,0.8999999999999999,0.708,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1369,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.0,-1.8921895743114197,-1.5211461156677433,-1.8921895743114197,0.9923568576675315,0.8738588690757751,1.1338592482682264,1.8921895743114197,0.9466724168900111,0.252,0.972,0.692,0.556,0.752,0.472,0.502,0.624,0.6448,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1370,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.6018176878126245,-0.781220940858251,-1.6018176878126245,0.9873592766618954,0.9269894361495972,1.6045369350979004,1.6018176878126245,0.9972948991716432,0.396,0.684,0.96,0.996,0.608,0.6779999999999999,0.502,0.978,0.7288,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1373,4,2.5,5.0,2.5,Mono,Mono,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.8112781244562475,-1.6259471416261913,-3.101970352233163,-1.6259471416261913,0.8725834720496763,0.6685967147350311,0.7065091944927138,1.6259471416261913,0.40392637918549223,0.372,0.072,0.12,0.076,0.632,0.246,0.502,0.098,0.2544,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1374,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.3192800010170729,-1.2662464920755667,-1.3192800010170729,0.9811786941435476,0.9123384952545166,1.311389179087654,1.3192800010170729,0.9959959868537289,0.588,0.448,0.88,0.98,0.416,0.734,0.502,0.9299999999999999,0.6624,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1390,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,0.0,0.0,1,1,0.0,0.9463946303544555,-1.3564373900816507,-1.772065189711922,-1.3564373900816507,0.977487929024954,0.8313560485839844,1.2480595365338985,1.3564373900816507,0.9340485053566103,0.58,0.38,0.456,0.484,0.424,0.518,0.502,0.47,0.4648,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1391,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.0,-2.3395244898014136,-2.528054469524791,-2.3395244898014136,0.9832079627065251,0.8045712113380432,1.1132423802524714,2.3395244898014136,0.8312201829119683,0.112,0.512,0.344,0.24,0.892,0.22799999999999998,0.502,0.292,0.42000000000000004,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1398,4,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9999999999971146,-1.4198776192167604,-1.6302431905289856,-1.4198776192167604,0.9802590092565227,0.8878500163555145,1.2873196294099252,1.4198776192167604,0.9654260914265648,0.536,0.428,0.76,0.676,0.468,0.648,0.502,0.718,0.5736,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1400,3,2.5,5.0,2.5,Ery/Meg,Ery/Meg,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.0676346622665465,-2.4008802946420027,-1.0676346622665465,0.9877106209303258,0.8012726306915283,1.2106247078451198,1.0676346622665465,0.839722469183954,0.776,0.712,0.328,0.252,0.228,0.552,0.502,0.29000000000000004,0.45920000000000005,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1406,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-0.7767393436467035,-2.335320977667913,-0.7767393436467035,0.9846152214038327,0.8084826171398163,1.6424331538018584,0.7767393436467035,0.9595699133569042,0.928,0.56,0.368,0.624,0.076,0.648,0.502,0.496,0.5112,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1416,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.8246692282708286,-1.967527864328679,-1.8246692282708286,0.9899196898544467,0.8766536712646484,1.306335924625504,1.8246692282708286,0.9096061176937589,0.284,0.828,0.712,0.364,0.72,0.498,0.502,0.538,0.5815999999999999,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1422,3,2.5,5.0,2.5,Mono,Mono,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9182958340516042,-1.4468799991964634,-3.9320800074480275,-1.4468799991964634,0.827096219616718,0.742742657661438,0.923660095497036,1.4468799991964634,-0.17384066597483544,0.524,0.036,0.188,0.02,0.48,0.356,0.502,0.104,0.2496,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1432,4,2.5,5.0,2.5,Lym,Lym,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999971146,-1.3865110043739197,-3.197300931353735,-1.3865110043739197,0.9528670692017353,0.5969862341880798,0.958177652527123,1.3865110043739197,0.4340460565478841,0.56,0.16,0.068,0.088,0.444,0.31400000000000006,0.502,0.078,0.264,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1435,3,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.0006862947773254,-2.3048048053207273,-1.0006862947773254,0.9905410884861441,0.8775598406791687,1.2199238544903528,1.0006862947773254,0.944384980338909,0.812,0.864,0.716,0.52,0.192,0.764,0.502,0.618,0.6208000000000001,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1442,4,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.8112781244562475,-1.1344039901025935,-2.12676379298267,-1.1344039901025935,0.9848666038366304,0.84728142619133,1.855235513136965,1.1344039901025935,0.9499134205925803,0.728,0.58,0.544,0.584,0.276,0.636,0.502,0.5640000000000001,0.5424,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1447,4,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.2838568200533542,-1.9212874796315869,-1.2838568200533542,0.9861905949158105,0.873796135187149,1.3641034216373134,1.2838568200533542,0.9227267429120813,0.616,0.64,0.684,0.416,0.388,0.65,0.502,0.55,0.5488,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1461,3,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-0.6895294877905704,-1.5568535502845178,-0.6895294877905704,0.9916009093329177,0.9100131988525391,1.4599218256670023,0.6895294877905704,0.9798404079392677,0.96,0.94,0.86,0.78,0.044,0.9099999999999999,0.502,0.8200000000000001,0.7168,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1464,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9182958340516042,-0.9741717674938938,-1.5555613066588954,-0.9741717674938938,0.9774659684660676,0.8534381985664368,1.4462728566588576,0.9741717674938938,0.9450225265517402,0.824,0.376,0.572,0.524,0.18,0.698,0.502,0.548,0.4952,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1483,3,2.5,5.0,2.5,Unk_2,Unk_2,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-2.9075000596261265,-4.499738947487878,-2.9075000596261265,0.9582304601195284,0.6115725040435791,0.8680660604892045,2.9075000596261265,0.9138553927893672,0.044,0.208,0.072,0.376,0.96,0.057999999999999996,0.502,0.224,0.33199999999999996,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1484,4,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-0.9343734194657436,-1.5198006431545206,-0.9343734194657436,0.991309677551239,0.892636775970459,1.493836323053923,0.9343734194657436,0.9772097717472952,0.836,0.916,0.776,0.764,0.168,0.806,0.502,0.77,0.692,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1485,4,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.3635230653764165,-1.4493511711217562,-1.3635230653764165,0.9654551653606422,0.8367352187633514,1.4744507453259525,1.3635230653764165,0.9464048286283344,0.576,0.272,0.468,0.544,0.428,0.522,0.502,0.506,0.45760000000000006,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1491,3,2.5,5.0,2.5,Neutro,Neutro,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-0.9614389901528433,-2.789149631467498,-0.9614389901528433,0.991677560785523,0.8464197516441345,1.5528652554499498,0.9614389901528433,0.9930343694223885,0.828,0.944,0.54,0.948,0.176,0.6839999999999999,0.502,0.744,0.6872,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1507,3,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.1451954670466307,-0.8305920371310694,-1.1451954670466307,0.9863830876781257,0.9447107315063477,1.5826048376818143,1.1451954670466307,0.9951992633709499,0.716,0.644,1.0,0.972,0.288,0.858,0.502,0.986,0.724,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1509,4,2.5,5.0,2.5,Mono,Mono,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.3105788542369232,-2.391346595163309,-1.3105788542369232,0.9234830929442648,0.824675589799881,1.2079176597512262,1.3105788542369232,0.5269038802782011,0.596,0.1,0.42,0.104,0.408,0.508,0.502,0.262,0.3256,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1516,4,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9463946303544555,-0.6072086600224893,-1.1664957059010406,-0.6072086600224893,0.991845306356866,0.9123826622962952,1.6809061367936982,0.6072086600224893,0.96251807000558,0.972,0.956,0.884,0.652,0.032,0.9279999999999999,0.502,0.768,0.6992,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1519,3,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.781989320350295,-2.780614244684286,-1.781989320350295,0.9734993875927345,0.8042699694633484,1.313069797414135,1.781989320350295,0.7959696026883293,0.312,0.332,0.336,0.2,0.692,0.324,0.502,0.268,0.37439999999999996,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1523,4,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9463946303544555,-1.3801969880379568,-0.6951267204586966,-1.3801969880379568,0.9897854301930734,0.9332060515880585,1.7156079648402658,1.3801969880379568,0.9943178286813854,0.568,0.816,0.976,0.964,0.436,0.772,0.502,0.97,0.752,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1525,3,2.5,5.0,2.5,MEP,MEP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.6032239559411536,-1.0154845073590124,-1.6032239559411536,0.9823560290001299,0.9117101430892944,1.6884358634426366,1.6032239559411536,0.9846430074391574,0.392,0.492,0.872,0.86,0.612,0.632,0.502,0.866,0.6456000000000001,"(0.999, 63.25]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1535,4,2.5,5.0,2.5,Mono,Mono,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.5250549336336985,-2.9153054599408037,-1.5250549336336985,0.9503776819412915,0.6553541421890259,0.9538745719610839,1.5250549336336985,0.44426735135683915,0.468,0.152,0.108,0.092,0.536,0.28800000000000003,0.502,0.1,0.2712,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1544,3,2.5,5.0,2.5,MEP,MEP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.1296845902238455,-1.456400382960801,-1.1296845902238455,0.9915626488376095,0.8644020557403564,1.116407791203402,1.1296845902238455,0.9388384401960865,0.736,0.932,0.612,0.504,0.268,0.6739999999999999,0.502,0.558,0.6104,"(63.25, 125.5]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1553,3,2.5,5.0,2.5,Unk_2,Unk_2,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999972693,-1.1661987590751492,-1.0407933659111415,-1.1661987590751492,0.9875728269486266,0.9135785102844238,1.5201118231111517,1.1661987590751492,0.9813445775247127,0.692,0.704,0.892,0.8,0.312,0.792,0.502,0.8460000000000001,0.6799999999999999,"(63.25, 125.5]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1569,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.0,-0.7913959482543991,-1.3621529232842309,-0.7913959482543991,0.9872916899484072,0.9052779078483582,1.6205328975144002,0.7913959482543991,0.9765732424331958,0.924,0.68,0.832,0.756,0.08,0.878,0.502,0.794,0.6544000000000001,"(63.25, 125.5]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1570,4,2.5,5.0,2.5,Unk_2,Unk_2,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.2703134466574815,-2.965595087443673,-1.2703134466574815,0.9893761919816313,0.800181657075882,1.410974276274968,1.2703134466574815,0.9649255616871455,0.636,0.788,0.312,0.668,0.368,0.474,0.502,0.49,0.5544,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1580,4,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.8553004089759098,-2.033843793669727,-1.8553004089759098,0.9683683214937581,0.7833329439163208,1.3320099146779234,1.8553004089759098,0.8613584840160071,0.264,0.296,0.264,0.264,0.74,0.264,0.502,0.264,0.36560000000000004,"(187.75, 250.0]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1589,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-0.8490304518692864,-0.9098591414183436,-0.8490304518692864,0.9918482098515846,0.9224095344543457,1.6415136528127818,0.8490304518692864,0.9874952544304586,0.9,0.96,0.924,0.892,0.104,0.912,0.502,0.908,0.756,"(63.25, 125.5]","(63.25, 125.5]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1590,3,2.5,5.0,2.5,MPP,MPP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.2925082389684297,-1.9687091279161046,-1.2925082389684297,0.9910170534296582,0.8571354150772095,1.5295924857874572,1.2925082389684297,0.8763412738277244,0.608,0.908,0.584,0.288,0.396,0.596,0.502,0.43599999999999994,0.5568,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1596,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.0066762133197757,-1.4565094687220996,-1.0066762133197757,0.9669290576380927,0.8011918663978577,1.5144775408312283,1.0066762133197757,0.9217632620615022,0.808,0.288,0.324,0.412,0.196,0.5660000000000001,0.502,0.368,0.4056,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1598,4,2.5,5.0,2.5,Neutro,Neutro,2,2,0.0,0.0,1,1,0.0,0.0,-1.9483796059978578,-4.273727922100859,-1.9483796059978578,0.9222934451137714,0.4955858290195465,0.8825092694992147,1.9483796059978578,0.8224081490756221,0.232,0.092,0.032,0.228,0.772,0.132,0.502,0.13,0.2712,"(187.75, 250.0]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1599,4,2.5,5.0,2.5,Mono,Mono,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9463946303544555,-1.7829512335407447,-2.2712724234220287,-1.7829512335407447,0.9746724766059455,0.8373441994190216,1.2648933943814091,1.7829512335407447,0.8127404203835881,0.308,0.352,0.476,0.224,0.696,0.392,0.502,0.35,0.4112,"(187.75, 250.0]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1601,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9182958340516042,-2.4622885273410606,-2.2486122396542307,-2.4622885273410606,0.9858793343036221,0.8509670495986938,1.6424998126016404,2.4622885273410606,0.981328282530856,0.092,0.62,0.56,0.796,0.912,0.326,0.502,0.678,0.596,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1622,4,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999971146,-0.9601746776188653,-1.0774438804291209,-0.9601746776188653,0.987427841925431,0.9216544330120087,1.3032710378838281,0.9601746776188653,0.9903597106594746,0.832,0.696,0.92,0.924,0.172,0.876,0.502,0.922,0.7088,"(187.75, 250.0]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1625,3,2.5,5.0,2.5,Neutro,Neutro,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-0.9339027532187688,-2.6275132483366916,-0.9339027532187688,0.990864634630336,0.8252202868461609,1.3675193493377868,0.9339027532187688,0.9539386899534488,0.84,0.892,0.424,0.6,0.164,0.632,0.502,0.512,0.5840000000000001,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1626,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.1952459373166782,-1.5228334270176282,-1.1952459373166782,0.9557068693006221,0.8045050501823425,1.4326965683189254,1.1952459373166782,0.9315797194029982,0.676,0.18,0.34,0.472,0.328,0.508,0.502,0.406,0.39920000000000005,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1628,3,2.5,5.0,2.5,MPP/GMP,MPP/GMP,2,2,0.0,0.0,1,1,0.0,0.9182958340516042,-1.0964984544966332,-1.174395207800148,-1.0964984544966332,0.9815739764380205,0.9059203267097473,1.1616299900100842,1.0964984544966332,0.990133693686527,0.764,0.472,0.84,0.92,0.24,0.802,0.502,0.88,0.6472,"(63.25, 125.5]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1630,4,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9999999999971146,-2.1000751950775767,-1.7518943538898522,-2.1000751950775767,0.9853441783643633,0.8958673477172852,1.3990195536573249,2.1000751950775767,0.945963090611537,0.188,0.596,0.796,0.536,0.816,0.492,0.502,0.666,0.5864,"(187.75, 250.0]","(125.5, 187.75]",2.5
Jindal_2023_NatureBiotechnology_LSK_RNA,clone_time_balanced_native,1631,3,2.5,5.0,2.5,MPP,MPP,2,2,0.9999999999971146,0.9999999999971146,2,2,0.5,0.9182958340516042,-0.7281087508738603,-1.7011830958327145,-0.7281087508738603,0.989997529617419,0.908919095993042,1.918507052014111,0.7281087508738603,0.9635740186982724,0.948,0.836,0.848,0.656,0.056,0.8979999999999999,0.502,0.752,0.6688,"(63.25, 125.5]","(125.5, 187.75]",2.5
