dataset_id,sampling_strategy,clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_state,initial_lineage,terminal_sampling_depth,early_sampling_depth,number_of_observed_time_points,terminal_fate_entropy,terminal_lineage_entropy,clone_multilineage_score,clone_branch_count,clone_fate_diversification_index,clone_transition_entropy,outcome_estimable,branch_window_condensation_exposure,post_event_divergence_exposure,fate_entropy_exposure,teacher_velocity_bias_exposure,local_alignment_exposure,density_exposure,condensation_only,post_event_divergence_only,fate_entropy_only,teacher_bias_only,two_phase_condensation_plus_divergence,uncertainty_plus_teacher_bias,clone_size_bin,time_span_bin,start_time_bin
Weinreb_2020_Science,terminal_outcome_preserving_native,681,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-0.7947717734373245,0.7947717734373245,0.9347129911184311,0.2492508927492699,0.23072179430012907,31.003009843154423,0.7210144927536232,0.2826086956521739,0.8188405797101449,0.44565217391304346,0.5018115942028986,0.6322463768115942,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,684,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.495270229502104,2.495270229502104,0.916471540927887,0.687388370331625,0.9828811826885775,1.99214917559225,0.2717391304347826,0.7318840579710145,0.6231884057971014,0.7934782608695652,0.5018115942028986,0.7083333333333333,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,704,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-2.255300420799713,2.255300420799713,0.896396815776825,0.8037154895688964,0.9431564670050846,1.0150224495713358,0.3188405797101449,0.6847826086956522,0.5507246376811594,0.927536231884058,0.5018115942028986,0.7391304347826086,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,712,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-9.876018449027887,9.876018449027887,0.8881625533103943,0.9568377172188121,0.9913320351764116,0.5736382149007804,0.018115942028985508,0.9855072463768116,0.5072463768115942,0.9891304347826086,0.5018115942028986,0.7481884057971014,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,716,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-10.630318896493636,10.630318896493636,0.7406344413757324,0.9264048043830587,0.9914739615287765,0.4254844451908687,0.007246376811594203,0.9963768115942029,0.08695652173913043,0.9782608695652174,0.5018115942028986,0.532608695652174,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,755,4,4.0,6.0,2.0,Mast,Mast,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.37041599517845575,0.37041599517845575,0.8258017897605896,0.07269119763068062,0.2445355979790877,9.970960637829874,0.9347826086956522,0.06884057971014493,0.1956521739130435,0.06521739130434782,0.5018115942028986,0.13043478260869565,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,766,4,4.0,6.0,2.0,Monocyte,Monocyte,3,1,2,0.0,0.0,1.0,1.0,0.0,0.8112781244562475,True,-0.34732609459469643,0.34732609459469643,0.871381089091301,0.21255005715529401,0.24772279185993412,126.28071222053426,0.9492753623188406,0.05434782608695652,0.39492753623188404,0.21739130434782608,0.5018115942028986,0.30615942028985504,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,784,4,4.0,6.0,2.0,Neutrophil,Neutrophil,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.8112781244562475,True,-0.34275551784760183,0.34275551784760183,0.8865905702114105,0.21494232866908625,0.24819880025464358,73.60138774324237,0.9528985507246377,0.050724637681159424,0.463768115942029,0.22826086956521738,0.5018115942028986,0.34601449275362317,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,801,4,4.0,6.0,2.0,Monocyte,Monocyte,3,1,2,0.9999999999972693,0.9999999999972693,3.0,3.0,0.6666666666666667,0.9463946303544555,True,-0.2508176511483188,0.2508176511483188,0.8710979968309402,0.2135819606969643,0.24919553733422933,27.469776981229135,0.9782608695652174,0.025362318840579712,0.38768115942028986,0.2246376811594203,0.5018115942028986,0.3061594202898551,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,802,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.232406334444799,2.232406334444799,0.9227728843688965,0.5370031993069015,0.9740420916561484,1.6115385142871488,0.32971014492753625,0.6739130434782609,0.6594202898550725,0.6413043478260869,0.5018115942028986,0.6503623188405797,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,922,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.6247178822792747,1.6247178822792747,0.9178661108016968,0.41470558792722995,0.906494234889869,1.1573936025704117,0.42028985507246375,0.5833333333333334,0.6304347826086957,0.5543478260869565,0.5018115942028986,0.5923913043478262,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,932,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.472685843148747,1.472685843148747,0.9358429908752441,0.7507566363838762,0.9568295103368551,1.469730470173601,0.4601449275362319,0.5434782608695652,0.9130434782608695,0.8768115942028986,0.5018115942028986,0.894927536231884,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,971,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.0,0.0,1.0,1.0,0.0,0.8112781244562475,True,-1.0851514480504496,1.0851514480504496,0.9348066449165344,0.24949088761777452,0.24357903698848982,73.36730799091694,0.5869565217391305,0.4166666666666667,0.8768115942028986,0.4927536231884058,0.5018115942028986,0.6847826086956522,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,996,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.821387591468347,1.821387591468347,0.8776113986968994,0.3641774264550606,0.8472328638061817,1.127853691802006,0.38768115942028986,0.6159420289855072,0.427536231884058,0.532608695652174,0.5018115942028986,0.48007246376811596,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,998,4,4.0,6.0,2.0,Erythroid,Erythroid,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-0.9630455793864179,0.9630455793864179,0.7651688829064369,0.03946208293901951,0.1939767221323621,11.139706244002253,0.6594202898550725,0.3442028985507246,0.09782608695652174,0.03260869565217391,0.5018115942028986,0.06521739130434782,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1029,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.1007464793202868,1.1007464793202868,0.9490193724632263,0.700096247047082,0.9891966654622176,2.3375370312865877,0.572463768115942,0.4311594202898551,0.9492753623188406,0.8079710144927537,0.5018115942028986,0.8786231884057971,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1041,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.069223158794998,1.069223158794998,0.9535805583000183,0.7328189826251368,0.940229668122426,1.3595450165360596,0.5942028985507246,0.40942028985507245,0.9601449275362319,0.8514492753623188,0.5018115942028986,0.9057971014492754,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1066,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.6255238768837956,2.6255238768837956,0.7907311916351318,0.11779699224813714,0.9809192069558104,1.5522042611894218,0.21739130434782608,0.7862318840579711,0.12681159420289856,0.10869565217391304,0.5018115942028986,0.11775362318840579,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1070,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9999999999972693,0.9999999999972693,3.0,3.0,0.6666666666666667,0.9463946303544555,True,-0.5887799558885096,0.5887799558885096,0.9348096549510956,0.24826912433133114,0.24908269286301932,11.509641471499435,0.8260869565217391,0.17753623188405798,0.8840579710144928,0.33695652173913043,0.5018115942028986,0.6105072463768116,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1099,4,4.0,6.0,2.0,Neutrophil,Neutrophil,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.5687203119115988,0.5687203119115988,0.8863704055547714,0.22569150921707937,0.2468595053101996,167.5139348387203,0.8297101449275363,0.17391304347826086,0.4492753623188406,0.26811594202898553,0.5018115942028986,0.3586956521739131,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1110,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.9190803625644475,2.9190803625644475,0.8685391545295715,0.7198147235496924,0.8654966995497126,0.9300966139755144,0.15217391304347827,0.8514492753623188,0.30434782608695654,0.8442028985507246,0.5018115942028986,0.5742753623188406,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1140,4,4.0,6.0,2.0,Baso,Baso,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.5004902321529479,0.5004902321529479,0.8691464811563492,0.12047999590390149,0.24577890543359615,45.00452072353943,0.8768115942028986,0.12681159420289856,0.32608695652173914,0.11231884057971014,0.5018115942028986,0.21920289855072464,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1180,4,4.0,6.0,2.0,Baso,Baso,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.5060237485515064,0.5060237485515064,0.8690698444843292,0.07099969220175144,0.24628508525727874,35.2095635568824,0.8731884057971014,0.13043478260869565,0.322463768115942,0.06159420289855073,0.5018115942028986,0.19202898550724637,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1184,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-1.0325923204476188,1.0325923204476188,0.9346930980682373,0.24831852779362024,0.24900196704586425,16.91347675843666,0.6195652173913043,0.38405797101449274,0.8115942028985508,0.34782608695652173,0.5018115942028986,0.5797101449275363,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1192,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-0.8275704268150723,0.8275704268150723,0.9593101143836975,0.6529625708047266,0.9695478399585025,2.1398219876282067,0.7101449275362319,0.29347826086956524,0.9818840579710145,0.7681159420289855,0.5018115942028986,0.875,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1212,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.895533645768907,2.895533645768907,0.8149057626724243,0.6065582581386816,0.8830788441174018,1.0169345413169955,0.15579710144927536,0.8478260869565217,0.17028985507246377,0.6992753623188406,0.5018115942028986,0.43478260869565216,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1216,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.1830227340821498,1.1830227340821498,0.92107754945755,0.5025125075785748,0.9585733018638021,2.0866211007732054,0.5362318840579711,0.4673913043478261,0.6485507246376812,0.5978260869565217,0.5018115942028986,0.6231884057971014,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1219,5,2.0,6.0,4.0,undiff,undiff,3,2,3,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.8649735207151964,True,-2.855605987130844,2.855605987130844,0.7820711731910706,0.47062604568458066,0.8267329256117166,0.5542117090260547,0.16304347826086957,0.8405797101449275,0.12318840579710146,0.5797101449275363,0.5018115942028986,0.35144927536231885,"(207.25, 276.0]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1234,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-9.843665342924904,9.843665342924904,0.9417423605918884,0.9626396878027756,0.9950127787886527,0.6380525952966901,0.021739130434782608,0.9818840579710145,0.9347826086956522,0.9927536231884058,0.5018115942028986,0.963768115942029,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1237,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.0675504856346556,1.0675504856346556,0.9576084017753601,0.6329531220734639,0.9869126747182291,3.2592601478474514,0.5978260869565217,0.4057971014492754,0.9710144927536232,0.7427536231884058,0.5018115942028986,0.8568840579710144,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1260,4,2.0,6.0,4.0,undiff,undiff,2,2,3,0.9999999999971146,0.9999999999971146,2.0,2.0,0.5,0.8112781244562475,True,-2.595286289495211,2.595286289495211,0.8417921662330627,0.26636320477883996,0.8318037149806041,0.866595536587493,0.22826086956521738,0.7753623188405797,0.22826086956521738,0.5108695652173914,0.5018115942028986,0.3695652173913044,"(69.75, 138.5]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1261,5,2.0,6.0,4.0,undiff,undiff,3,2,3,0.0,0.0,1.0,1.0,0.0,0.7219280948844771,True,-3.4284686366483377,3.4284686366483377,0.7813243269920349,0.9097655239531709,0.9237319477730952,0.6663391738682758,0.09420289855072464,0.9094202898550725,0.11594202898550725,0.9746376811594203,0.5018115942028986,0.5452898550724637,"(207.25, 276.0]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1301,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.7869165484487038,0.7869165484487038,0.9348151087760925,0.2489544060507604,0.23904687782324496,56.16418817988267,0.7282608695652174,0.2753623188405797,0.9021739130434783,0.39855072463768115,0.5018115942028986,0.6503623188405797,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1305,5,2.0,6.0,4.0,undiff,undiff,3,2,3,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.7219280948844771,True,-2.0095921463426354,2.0095921463426354,0.8896948099136353,0.540928713934104,0.960862552114739,1.9076926636807585,0.36231884057971014,0.6413043478260869,0.5217391304347826,0.644927536231884,0.5018115942028986,0.5833333333333333,"(207.25, 276.0]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1325,4,4.0,6.0,2.0,Baso,Baso,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-0.4091786325989043,0.4091786325989043,0.8688642680644989,0.08071706778696294,0.24684681424852095,14.363687079124556,0.9202898550724637,0.08333333333333333,0.31521739130434784,0.07971014492753623,0.5018115942028986,0.19746376811594202,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1388,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.9680333137372616,1.9680333137372616,0.8867074251174927,0.727130281253478,0.9689812418823323,1.4021516283240008,0.3695652173913043,0.6340579710144928,0.47101449275362317,0.8478260869565217,0.5018115942028986,0.6594202898550725,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1428,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-3.918934086483778,3.918934086483778,0.7232168316841125,0.08847787796834315,0.9737551705752373,1.133331597361635,0.06521739130434782,0.9384057971014492,0.07246376811594203,0.08333333333333333,0.5018115942028986,0.07789855072463768,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1441,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.93557947603014,1.93557947603014,0.8729197978973389,0.5364789957178954,0.9955076563975871,3.740855620716744,0.37318840579710144,0.6304347826086957,0.39855072463768115,0.6376811594202898,0.5018115942028986,0.5181159420289855,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1448,4,2.0,6.0,4.0,undiff,undiff,3,1,2,0.0,0.0,1.0,1.0,0.0,0.8112781244562475,True,-1.4705126320602435,1.4705126320602435,0.8344812989234924,0.2170975731200464,0.9565460224943829,1.520906017669842,0.463768115942029,0.5398550724637681,0.21739130434782608,0.23550724637681159,0.5018115942028986,0.22644927536231885,"(69.75, 138.5]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1453,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.4925195146196284,2.4925195146196284,0.9037001729011536,0.6695593545799181,0.9554786026803577,1.5089933209312032,0.2753623188405797,0.7282608695652174,0.5688405797101449,0.7789855072463768,0.5018115942028986,0.6739130434782609,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1454,4,4.0,6.0,2.0,Neutrophil,Neutrophil,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.5425485880499321,0.5425485880499321,0.8868813067674637,0.22575800801978327,0.24792147918561774,182.05651759935037,0.8586956521739131,0.14492753623188406,0.4927536231884058,0.2717391304347826,0.5018115942028986,0.38224637681159424,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1461,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-1.8401993585181935,1.8401993585181935,0.9346868693828583,0.24939789704189072,0.24803450493471701,33.52154845258769,0.38405797101449274,0.6195652173913043,0.8043478260869565,0.48188405797101447,0.5018115942028986,0.6431159420289855,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1518,4,4.0,6.0,2.0,Mast,Mast,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.40603189225944447,0.40603189225944447,0.8263680934906006,0.09359484634820454,0.23008599426490822,12.07544159345744,0.9239130434782609,0.07971014492753623,0.21014492753623187,0.09057971014492754,0.5018115942028986,0.1503623188405797,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1532,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-9.826517072922995,9.826517072922995,0.9410581588745117,0.9743019339166757,0.9960942773040169,0.7295539183623645,0.025362318840579712,0.9782608695652174,0.9311594202898551,0.9963768115942029,0.5018115942028986,0.963768115942029,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1587,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.5115621733682454,1.5115621733682454,0.9144836664199829,0.4709177988305027,0.9739272896036211,2.666622783366638,0.4528985507246377,0.5507246376811594,0.6195652173913043,0.5833333333333334,0.5018115942028986,0.6014492753623188,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1592,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9999999999972693,0.9999999999972693,3.0,3.0,0.6666666666666667,0.9463946303544555,True,-0.761298484857774,0.761298484857774,0.9348122328519821,0.24852804196642214,0.24481936444228478,34.94180229799386,0.7427536231884058,0.2608695652173913,0.8876811594202898,0.3695652173913043,0.5018115942028986,0.6286231884057971,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1597,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.529473946665596,2.529473946665596,0.7948524355888367,0.1426174055301867,0.9264931253156778,0.8822441865430769,0.2572463768115942,0.7463768115942029,0.13405797101449277,0.13768115942028986,0.5018115942028986,0.1358695652173913,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1623,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-0.9234329126811721,0.9234329126811721,0.9587872624397278,0.61975407779568,0.9708955324690723,2.5366224393636387,0.6739130434782609,0.32971014492753625,0.9782608695652174,0.7210144927536232,0.5018115942028986,0.8496376811594203,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1631,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.1110872728972474,2.1110872728972474,0.8936417102813721,0.325507767487694,0.8705414751985778,0.8760715993937208,0.35144927536231885,0.6521739130434783,0.5434782608695652,0.5217391304347826,0.5018115942028986,0.5326086956521738,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1667,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.482564457377076,2.482564457377076,0.798951268196106,-0.0647043141279609,0.9638848876217445,1.2472034061023676,0.286231884057971,0.717391304347826,0.15217391304347827,0.014492753623188406,0.5018115942028986,0.08333333333333334,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1683,4,4.0,6.0,2.0,Monocyte,Monocyte,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.8112781244562475,True,-0.3051801858005172,0.3051801858005172,0.8711791336536407,0.21332995014521475,0.24920810082700195,23.070526513091497,0.9746376811594203,0.028985507246376812,0.391304347826087,0.2210144927536232,0.5018115942028986,0.3061594202898551,"(69.75, 138.5]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1691,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.9999999999971146,False,-4.568015823898738,4.568015823898738,0.5607852339744568,0.8162711344837119,0.8727711141453818,0.4526587761030495,0.043478260869565216,0.9601449275362319,0.028985507246376812,0.9384057971014492,0.5018115942028986,0.483695652173913,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1706,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-1.25638211901526,1.25638211901526,0.9317418336868286,0.6849983313996983,0.9568090550824909,1.5403840702482336,0.5108695652173914,0.4927536231884058,0.6884057971014492,0.7862318840579711,0.5018115942028986,0.7373188405797102,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1712,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-0.6962357888115507,0.6962357888115507,0.9347134530544281,0.24785296379542676,0.24892029511082908,13.735299527805939,0.7681159420289855,0.23550724637681159,0.822463768115942,0.31521739130434784,0.5018115942028986,0.5688405797101449,"(138.5, 207.25]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1843,4,4.0,6.0,2.0,Neutrophil,Neutrophil,3,1,2,0.9182958340516042,0.9182958340516042,2.0,2.0,0.33333333333333337,0.9999999999971146,True,-0.4278768698643948,0.4278768698643948,0.88687364757061,0.22333409043907287,0.2474001544686359,112.92912621716152,0.9057971014492754,0.09782608695652174,0.4855072463768116,0.2536231884057971,0.5018115942028986,0.3695652173913043,"(138.5, 207.25]","(0.999, 69.75]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1884,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.522452595640575,2.522452595640575,0.9080755114555359,0.6924544393064579,0.9263588970354355,1.2373404178632168,0.2608695652173913,0.7427536231884058,0.5833333333333334,0.8043478260869565,0.5018115942028986,0.693840579710145,"(0.999, 69.75]","(0.999, 69.75]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1899,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-5.34689893874027,5.34689893874027,0.5763080716133118,0.8926423477818533,0.8739432580268274,0.4445946451931063,0.03985507246376811,0.9637681159420289,0.03260869565217391,0.967391304347826,0.5018115942028986,0.5,"(0.999, 69.75]","(69.75, 138.5]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1926,2,2.0,4.0,2.0,undiff,undiff,0,2,2,,,,,,0.0,False,-2.166315329431142,2.166315329431142,0.9038909673690796,0.5677146154058677,0.9383296224151088,1.069898704483717,0.3442028985507246,0.6594202898550725,0.572463768115942,0.6521739130434783,0.5018115942028986,0.6123188405797102,"(0.999, 69.75]","(69.75, 138.5]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1960,2,2.0,4.0,2.0,Monocyte,Monocyte,0,2,2,,,,,,0.9999999999971146,False,-0.10819616462488907,0.10819616462488907,0.49924904108047485,-0.45751275853356077,0.5196465128655662,0.22645627249379358,1.0,0.0036231884057971015,0.021739130434782608,0.0036231884057971015,0.5018115942028986,0.012681159420289854,"(0.999, 69.75]","(69.75, 138.5]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,1978,5,2.0,6.0,4.0,undiff,undiff,3,2,3,0.0,0.0,1.0,1.0,0.0,0.7219280948844771,True,-2.8578946314371056,2.8578946314371056,0.87486732006073,0.8314813719950542,0.8785123973588931,0.9621001020648018,0.15942028985507245,0.8442028985507246,0.42028985507246375,0.9528985507246377,0.5018115942028986,0.6865942028985508,"(207.25, 276.0]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,2005,5,2.0,6.0,4.0,undiff,undiff,3,2,3,0.9999999999972693,0.9999999999972693,3.0,3.0,0.6666666666666667,0.9609640474407958,True,-5.811380073709233,5.811380073709233,0.4744296669960022,0.7038134606322259,0.8120479487106321,0.3983718815083462,0.03260869565217391,0.9710144927536232,0.014492753623188406,0.8297101449275363,0.5018115942028986,0.4221014492753623,"(207.25, 276.0]","(207.25, 276.0]",2.0
Weinreb_2020_Science,terminal_outcome_preserving_native,2007,4,4.0,6.0,2.0,Mast,Mast,3,1,2,0.0,0.0,1.0,1.0,0.0,0.0,True,-0.6916032267004915,0.6916032267004915,0.8260481208562851,0.1315082615932864,0.24440991137620066,10.901577942067144,0.7717391304347826,0.2318840579710145,0.2028985507246377,0.11956521739130435,0.5018115942028986,0.161231884057971,"(138.5, 207.25]","(69.75, 138.5]",4.0
Weinreb_2020_Science,terminal_outcome_preserving_native,2015,4,4.0,6.0,2.0,undiff,undiff,3,1,2,0.0,0.0,1.0,1.0,0.0,0.8112781244562475,True,-1.0450947670519084,1.0450947670519084,0.9335940480232239,0.24922405893554983,0.24322546420222674,89.72601141172096,0.6123188405797102,0.391304347826087,0.7101449275362319,0.4384057971014493,0.5018115942028986,0.5742753623188406,"(138.5, 207.25]","(69.75, 138.5]",4.0
