dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,terminal_lineage_entropy,teacher_velocity_shuffle,-0.02301084425385174,0.7678630714732336,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_multilineage_score,outcome_label_shuffle,0.02348063769758959,0.7632626353751558,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_multilineage_score,clone_label_shuffle,-0.0367523024831837,0.6372576595936699,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_multilineage_score,time_label_shuffle,-0.032040816311851274,0.6810327897338941,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_multilineage_score,exposure_shuffle,-0.007733522843069137,0.9209874265953255,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_multilineage_score,teacher_velocity_shuffle,-0.01543090772892767,0.8431035145088751,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_branch_count,outcome_label_shuffle,-0.042019409746629155,0.5897694545387752,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_branch_count,clone_label_shuffle,0.029050400352673842,0.7093919276379872,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_branch_count,time_label_shuffle,-0.07509015783898262,0.3348190248409233,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,fate_entropy_only,clone_branch_count,exposure_shuffle,0.006464177096046691,0.9339238882288838,True
