seed,time,event,parent_index,lineage,variant,step
23,14.25,death,543,mesoderm_muscle,M9_full_memory,0
23,14.25,death,548,neural,M9_full_memory,0
23,14.25,death,553,mesoderm_muscle,M9_full_memory,0
23,14.25,death,556,erythroid,M9_full_memory,0
23,14.25,death,564,neural,M9_full_memory,0
23,14.25,death,567,erythroid,M9_full_memory,0
23,14.25,death,576,mesoderm_muscle,M9_full_memory,0
23,14.25,death,585,erythroid,M9_full_memory,0
23,14.25,death,587,mesoderm_muscle,M9_full_memory,0
23,14.25,death,592,mesoderm_muscle,M9_full_memory,0
23,14.25,death,604,neural,M9_full_memory,0
23,14.25,death,629,mesoderm_muscle,M9_full_memory,0
23,14.25,death,649,mesoderm_muscle,M9_full_memory,0
23,14.25,death,666,erythroid,M9_full_memory,0
23,14.25,death,669,neural,M9_full_memory,0
23,14.25,death,670,mesoderm_muscle,M9_full_memory,0
23,14.25,death,671,mesoderm_muscle,M9_full_memory,0
23,14.25,death,693,erythroid,M9_full_memory,0
23,14.25,death,697,neural,M9_full_memory,0
23,14.25,death,706,neural,M9_full_memory,0
23,14.25,death,707,neural,M9_full_memory,0
23,14.25,death,710,mesoderm_muscle,M9_full_memory,0
23,14.25,death,716,neural,M9_full_memory,0
23,14.25,death,725,erythroid,M9_full_memory,0
23,14.25,death,731,neural,M9_full_memory,0
23,14.25,death,742,mesoderm_muscle,M9_full_memory,0
23,14.25,death,749,mesoderm_muscle,M9_full_memory,0
23,14.25,death,750,erythroid,M9_full_memory,0
23,14.25,death,751,mesoderm_muscle,M9_full_memory,0
23,14.25,death,754,mesoderm_muscle,M9_full_memory,0
23,14.25,death,763,neural,M9_full_memory,0
23,14.25,death,765,neural,M9_full_memory,0
23,14.25,death,770,neural,M9_full_memory,0
23,14.25,death,778,mesoderm_muscle,M9_full_memory,0
23,14.25,death,781,neural,M9_full_memory,0
23,14.25,death,783,mesoderm_muscle,M9_full_memory,0
23,14.25,death,785,neural,M9_full_memory,0
23,14.25,death,790,erythroid,M9_full_memory,0
23,14.25,death,808,mesoderm_muscle,M9_full_memory,0
23,14.25,death,840,neural,M9_full_memory,0
23,14.25,death,841,neural,M9_full_memory,0
23,14.25,death,843,neural,M9_full_memory,0
23,14.25,death,844,neural,M9_full_memory,0
23,14.25,death,849,erythroid,M9_full_memory,0
23,14.25,death,850,erythroid,M9_full_memory,0
23,14.25,death,859,mesoderm_muscle,M9_full_memory,0
23,14.25,death,867,neural,M9_full_memory,0
23,14.25,death,869,neural,M9_full_memory,0
23,14.25,death,877,neural,M9_full_memory,0
23,14.25,death,878,neural,M9_full_memory,0
23,14.25,death,882,erythroid,M9_full_memory,0
23,14.25,death,890,erythroid,M9_full_memory,0
23,14.25,death,895,neural,M9_full_memory,0
23,14.25,death,897,neural,M9_full_memory,0
23,14.25,birth,1,erythroid,M9_full_memory,0
23,14.25,birth,3,neural,M9_full_memory,0
23,14.25,birth,19,erythroid,M9_full_memory,0
23,14.25,birth,43,neural,M9_full_memory,0
23,14.25,birth,46,erythroid,M9_full_memory,0
23,14.25,birth,47,neural,M9_full_memory,0
23,14.25,birth,49,erythroid,M9_full_memory,0
23,14.25,birth,117,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,125,neural,M9_full_memory,0
23,14.25,birth,130,erythroid,M9_full_memory,0
23,14.25,birth,147,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,161,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,169,erythroid,M9_full_memory,0
23,14.25,birth,170,neural,M9_full_memory,0
23,14.25,birth,176,erythroid,M9_full_memory,0
23,14.25,birth,178,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,192,erythroid,M9_full_memory,0
23,14.25,birth,202,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,220,neural,M9_full_memory,0
23,14.25,birth,221,neural,M9_full_memory,0
23,14.25,birth,225,neural,M9_full_memory,0
23,14.25,birth,227,erythroid,M9_full_memory,0
23,14.25,birth,236,neural,M9_full_memory,0
23,14.25,birth,255,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,258,erythroid,M9_full_memory,0
23,14.25,birth,263,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,288,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,292,neural,M9_full_memory,0
23,14.25,birth,298,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,302,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,304,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,312,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,318,erythroid,M9_full_memory,0
23,14.25,birth,341,neural,M9_full_memory,0
23,14.25,birth,351,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,369,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,371,neural,M9_full_memory,0
23,14.25,birth,382,neural,M9_full_memory,0
23,14.25,birth,401,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,407,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,412,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,419,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,445,erythroid,M9_full_memory,0
23,14.25,birth,459,erythroid,M9_full_memory,0
23,14.25,birth,466,erythroid,M9_full_memory,0
23,14.25,birth,494,erythroid,M9_full_memory,0
23,14.25,birth,497,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,499,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,510,erythroid,M9_full_memory,0
23,14.25,birth,513,neural,M9_full_memory,0
23,14.25,birth,535,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,537,erythroid,M9_full_memory,0
23,14.25,birth,541,neural,M9_full_memory,0
23,14.25,birth,549,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,582,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,591,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,593,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,594,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,599,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,602,erythroid,M9_full_memory,0
23,14.25,birth,605,neural,M9_full_memory,0
23,14.25,birth,628,neural,M9_full_memory,0
23,14.25,birth,646,neural,M9_full_memory,0
23,14.25,birth,652,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,653,erythroid,M9_full_memory,0
23,14.25,birth,654,erythroid,M9_full_memory,0
23,14.25,birth,655,erythroid,M9_full_memory,0
23,14.25,birth,657,erythroid,M9_full_memory,0
23,14.25,birth,676,neural,M9_full_memory,0
23,14.25,birth,677,erythroid,M9_full_memory,0
23,14.25,birth,689,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,690,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,694,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,705,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,713,erythroid,M9_full_memory,0
23,14.25,birth,737,erythroid,M9_full_memory,0
23,14.25,birth,752,erythroid,M9_full_memory,0
23,14.25,birth,759,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,771,neural,M9_full_memory,0
23,14.25,birth,772,erythroid,M9_full_memory,0
23,14.25,birth,796,erythroid,M9_full_memory,0
23,14.25,birth,814,erythroid,M9_full_memory,0
23,14.25,birth,822,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,824,erythroid,M9_full_memory,0
23,14.25,birth,825,neural,M9_full_memory,0
23,14.25,birth,839,neural,M9_full_memory,0
23,14.25,birth,856,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,873,neural,M9_full_memory,0
23,14.25,birth,876,mesoderm_muscle,M9_full_memory,0
23,14.25,birth,889,mesoderm_muscle,M9_full_memory,0
23,14.5,death,18,neural,M9_full_memory,1
23,14.5,death,19,mesoderm_muscle,M9_full_memory,1
23,14.5,death,50,mesoderm_muscle,M9_full_memory,1
23,14.5,death,54,erythroid,M9_full_memory,1
23,14.5,death,62,erythroid,M9_full_memory,1
23,14.5,death,66,neural,M9_full_memory,1
23,14.5,death,83,neural,M9_full_memory,1
23,14.5,death,96,neural,M9_full_memory,1
23,14.5,death,102,mesoderm_muscle,M9_full_memory,1
23,14.5,death,105,mesoderm_muscle,M9_full_memory,1
23,14.5,death,107,neural,M9_full_memory,1
23,14.5,death,111,erythroid,M9_full_memory,1
23,14.5,death,112,mesoderm_muscle,M9_full_memory,1
23,14.5,death,118,erythroid,M9_full_memory,1
23,14.5,death,127,neural,M9_full_memory,1
23,14.5,death,141,neural,M9_full_memory,1
23,14.5,death,145,neural,M9_full_memory,1
23,14.5,death,152,erythroid,M9_full_memory,1
23,14.5,death,169,neural,M9_full_memory,1
23,14.5,death,175,mesoderm_muscle,M9_full_memory,1
23,14.5,death,177,neural,M9_full_memory,1
23,14.5,death,184,erythroid,M9_full_memory,1
23,14.5,death,200,erythroid,M9_full_memory,1
23,14.5,death,204,neural,M9_full_memory,1
23,14.5,death,210,mesoderm_muscle,M9_full_memory,1
23,14.5,death,226,neural,M9_full_memory,1
23,14.5,death,230,mesoderm_muscle,M9_full_memory,1
23,14.5,death,251,erythroid,M9_full_memory,1
23,14.5,death,252,erythroid,M9_full_memory,1
23,14.5,death,261,erythroid,M9_full_memory,1
23,14.5,death,275,mesoderm_muscle,M9_full_memory,1
23,14.5,death,277,mesoderm_muscle,M9_full_memory,1
23,14.5,death,281,mesoderm_muscle,M9_full_memory,1
23,14.5,death,303,neural,M9_full_memory,1
23,14.5,death,311,mesoderm_muscle,M9_full_memory,1
23,14.5,death,331,erythroid,M9_full_memory,1
23,14.5,death,332,erythroid,M9_full_memory,1
23,14.5,death,347,erythroid,M9_full_memory,1
23,14.5,death,351,neural,M9_full_memory,1
23,14.5,death,361,erythroid,M9_full_memory,1
23,14.5,death,366,mesoderm_muscle,M9_full_memory,1
23,14.5,death,375,erythroid,M9_full_memory,1
23,14.5,death,377,erythroid,M9_full_memory,1
23,14.5,death,388,neural,M9_full_memory,1
23,14.5,death,389,mesoderm_muscle,M9_full_memory,1
23,14.5,death,398,erythroid,M9_full_memory,1
23,14.5,death,402,erythroid,M9_full_memory,1
23,14.5,death,405,mesoderm_muscle,M9_full_memory,1
23,14.5,death,406,erythroid,M9_full_memory,1
23,14.5,death,415,mesoderm_muscle,M9_full_memory,1
23,14.5,death,437,mesoderm_muscle,M9_full_memory,1
23,14.5,death,439,erythroid,M9_full_memory,1
23,14.5,death,442,mesoderm_muscle,M9_full_memory,1
23,14.5,death,443,erythroid,M9_full_memory,1
23,14.5,death,457,mesoderm_muscle,M9_full_memory,1
23,14.5,death,466,erythroid,M9_full_memory,1
23,14.5,death,474,erythroid,M9_full_memory,1
23,14.5,death,476,mesoderm_muscle,M9_full_memory,1
23,14.5,death,478,erythroid,M9_full_memory,1
23,14.5,death,482,mesoderm_muscle,M9_full_memory,1
23,14.5,death,513,erythroid,M9_full_memory,1
23,14.5,death,514,erythroid,M9_full_memory,1
23,14.5,death,545,neural,M9_full_memory,1
23,14.5,death,553,neural,M9_full_memory,1
23,14.5,death,555,neural,M9_full_memory,1
23,14.5,death,567,mesoderm_muscle,M9_full_memory,1
23,14.5,death,568,neural,M9_full_memory,1
23,14.5,death,570,mesoderm_muscle,M9_full_memory,1
23,14.5,death,577,mesoderm_muscle,M9_full_memory,1
23,14.5,death,587,mesoderm_muscle,M9_full_memory,1
23,14.5,death,588,neural,M9_full_memory,1
23,14.5,death,590,neural,M9_full_memory,1
23,14.5,death,594,neural,M9_full_memory,1
23,14.5,death,596,erythroid,M9_full_memory,1
23,14.5,death,597,neural,M9_full_memory,1
23,14.5,death,602,erythroid,M9_full_memory,1
23,14.5,death,631,erythroid,M9_full_memory,1
23,14.5,death,632,neural,M9_full_memory,1
23,14.5,death,649,erythroid,M9_full_memory,1
23,14.5,death,655,neural,M9_full_memory,1
23,14.5,death,658,neural,M9_full_memory,1
23,14.5,death,667,neural,M9_full_memory,1
23,14.5,death,670,mesoderm_muscle,M9_full_memory,1
23,14.5,death,677,neural,M9_full_memory,1
23,14.5,death,686,neural,M9_full_memory,1
23,14.5,death,694,neural,M9_full_memory,1
23,14.5,death,696,neural,M9_full_memory,1
23,14.5,death,699,mesoderm_muscle,M9_full_memory,1
23,14.5,death,734,neural,M9_full_memory,1
23,14.5,death,743,neural,M9_full_memory,1
23,14.5,death,745,erythroid,M9_full_memory,1
23,14.5,death,747,neural,M9_full_memory,1
23,14.5,death,756,neural,M9_full_memory,1
23,14.5,death,760,neural,M9_full_memory,1
23,14.5,death,769,neural,M9_full_memory,1
23,14.5,death,778,mesoderm_muscle,M9_full_memory,1
23,14.5,death,779,erythroid,M9_full_memory,1
23,14.5,death,806,neural,M9_full_memory,1
23,14.5,death,816,mesoderm_muscle,M9_full_memory,1
23,14.5,death,819,neural,M9_full_memory,1
23,14.5,death,827,mesoderm_muscle,M9_full_memory,1
23,14.5,death,830,erythroid,M9_full_memory,1
23,14.5,death,847,neural,M9_full_memory,1
23,14.5,death,863,mesoderm_muscle,M9_full_memory,1
23,14.5,death,868,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,4,erythroid,M9_full_memory,1
23,14.5,birth,11,erythroid,M9_full_memory,1
23,14.5,birth,20,neural,M9_full_memory,1
23,14.5,birth,24,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,27,erythroid,M9_full_memory,1
23,14.5,birth,29,neural,M9_full_memory,1
23,14.5,birth,38,neural,M9_full_memory,1
23,14.5,birth,42,neural,M9_full_memory,1
23,14.5,birth,49,neural,M9_full_memory,1
23,14.5,birth,52,erythroid,M9_full_memory,1
23,14.5,birth,57,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,61,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,72,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,81,erythroid,M9_full_memory,1
23,14.5,birth,86,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,99,erythroid,M9_full_memory,1
23,14.5,birth,121,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,126,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,148,erythroid,M9_full_memory,1
23,14.5,birth,160,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,165,erythroid,M9_full_memory,1
23,14.5,birth,166,erythroid,M9_full_memory,1
23,14.5,birth,171,erythroid,M9_full_memory,1
23,14.5,birth,176,neural,M9_full_memory,1
23,14.5,birth,188,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,203,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,208,neural,M9_full_memory,1
23,14.5,birth,213,neural,M9_full_memory,1
23,14.5,birth,221,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,225,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,250,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,253,erythroid,M9_full_memory,1
23,14.5,birth,270,neural,M9_full_memory,1
23,14.5,birth,286,neural,M9_full_memory,1
23,14.5,birth,291,neural,M9_full_memory,1
23,14.5,birth,301,neural,M9_full_memory,1
23,14.5,birth,306,erythroid,M9_full_memory,1
23,14.5,birth,315,erythroid,M9_full_memory,1
23,14.5,birth,319,erythroid,M9_full_memory,1
23,14.5,birth,333,neural,M9_full_memory,1
23,14.5,birth,348,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,349,erythroid,M9_full_memory,1
23,14.5,birth,369,erythroid,M9_full_memory,1
23,14.5,birth,372,neural,M9_full_memory,1
23,14.5,birth,382,neural,M9_full_memory,1
23,14.5,birth,384,erythroid,M9_full_memory,1
23,14.5,birth,401,neural,M9_full_memory,1
23,14.5,birth,403,neural,M9_full_memory,1
23,14.5,birth,418,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,424,erythroid,M9_full_memory,1
23,14.5,birth,428,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,430,erythroid,M9_full_memory,1
23,14.5,birth,449,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,461,erythroid,M9_full_memory,1
23,14.5,birth,472,erythroid,M9_full_memory,1
23,14.5,birth,475,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,497,neural,M9_full_memory,1
23,14.5,birth,502,erythroid,M9_full_memory,1
23,14.5,birth,533,neural,M9_full_memory,1
23,14.5,birth,549,neural,M9_full_memory,1
23,14.5,birth,552,neural,M9_full_memory,1
23,14.5,birth,566,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,598,erythroid,M9_full_memory,1
23,14.5,birth,601,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,606,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,618,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,622,erythroid,M9_full_memory,1
23,14.5,birth,633,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,636,neural,M9_full_memory,1
23,14.5,birth,651,neural,M9_full_memory,1
23,14.5,birth,652,erythroid,M9_full_memory,1
23,14.5,birth,659,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,665,neural,M9_full_memory,1
23,14.5,birth,672,erythroid,M9_full_memory,1
23,14.5,birth,681,neural,M9_full_memory,1
23,14.5,birth,687,erythroid,M9_full_memory,1
23,14.5,birth,702,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,704,erythroid,M9_full_memory,1
23,14.5,birth,714,erythroid,M9_full_memory,1
23,14.5,birth,722,neural,M9_full_memory,1
23,14.5,birth,723,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,733,neural,M9_full_memory,1
23,14.5,birth,738,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,746,neural,M9_full_memory,1
23,14.5,birth,758,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,768,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,782,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,797,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,804,neural,M9_full_memory,1
23,14.5,birth,839,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,845,erythroid,M9_full_memory,1
23,14.5,birth,855,erythroid,M9_full_memory,1
23,14.5,birth,856,mesoderm_muscle,M9_full_memory,1
23,14.5,birth,865,erythroid,M9_full_memory,1
23,14.5,birth,871,neural,M9_full_memory,1
23,14.5,birth,875,mesoderm_muscle,M9_full_memory,1
23,14.75,death,11,erythroid,M9_full_memory,2
23,14.75,death,21,neural,M9_full_memory,2
23,14.75,death,25,erythroid,M9_full_memory,2
23,14.75,death,28,mesoderm_muscle,M9_full_memory,2
23,14.75,death,46,neural,M9_full_memory,2
23,14.75,death,48,erythroid,M9_full_memory,2
23,14.75,death,54,mesoderm_muscle,M9_full_memory,2
23,14.75,death,67,erythroid,M9_full_memory,2
23,14.75,death,69,neural,M9_full_memory,2
23,14.75,death,71,mesoderm_muscle,M9_full_memory,2
23,14.75,death,72,mesoderm_muscle,M9_full_memory,2
23,14.75,death,84,neural,M9_full_memory,2
23,14.75,death,91,erythroid,M9_full_memory,2
23,14.75,death,116,erythroid,M9_full_memory,2
23,14.75,death,125,neural,M9_full_memory,2
23,14.75,death,145,mesoderm_muscle,M9_full_memory,2
23,14.75,death,153,neural,M9_full_memory,2
23,14.75,death,159,erythroid,M9_full_memory,2
23,14.75,death,176,neural,M9_full_memory,2
23,14.75,death,182,neural,M9_full_memory,2
23,14.75,death,184,neural,M9_full_memory,2
23,14.75,death,185,neural,M9_full_memory,2
23,14.75,death,188,neural,M9_full_memory,2
23,14.75,death,190,erythroid,M9_full_memory,2
23,14.75,death,210,neural,M9_full_memory,2
23,14.75,death,213,mesoderm_muscle,M9_full_memory,2
23,14.75,death,219,mesoderm_muscle,M9_full_memory,2
23,14.75,death,221,mesoderm_muscle,M9_full_memory,2
23,14.75,death,241,neural,M9_full_memory,2
23,14.75,death,242,neural,M9_full_memory,2
23,14.75,death,251,erythroid,M9_full_memory,2
23,14.75,death,254,erythroid,M9_full_memory,2
23,14.75,death,264,mesoderm_muscle,M9_full_memory,2
23,14.75,death,268,neural,M9_full_memory,2
23,14.75,death,284,erythroid,M9_full_memory,2
23,14.75,death,287,neural,M9_full_memory,2
23,14.75,death,296,neural,M9_full_memory,2
23,14.75,death,302,neural,M9_full_memory,2
23,14.75,death,306,mesoderm_muscle,M9_full_memory,2
23,14.75,death,318,erythroid,M9_full_memory,2
23,14.75,death,342,erythroid,M9_full_memory,2
23,14.75,death,344,neural,M9_full_memory,2
23,14.75,death,351,neural,M9_full_memory,2
23,14.75,death,358,erythroid,M9_full_memory,2
23,14.75,death,361,erythroid,M9_full_memory,2
23,14.75,death,363,neural,M9_full_memory,2
23,14.75,death,377,mesoderm_muscle,M9_full_memory,2
23,14.75,death,380,erythroid,M9_full_memory,2
23,14.75,death,386,mesoderm_muscle,M9_full_memory,2
23,14.75,death,390,mesoderm_muscle,M9_full_memory,2
23,14.75,death,402,mesoderm_muscle,M9_full_memory,2
23,14.75,death,408,mesoderm_muscle,M9_full_memory,2
23,14.75,death,411,mesoderm_muscle,M9_full_memory,2
23,14.75,death,415,erythroid,M9_full_memory,2
23,14.75,death,416,erythroid,M9_full_memory,2
23,14.75,death,440,erythroid,M9_full_memory,2
23,14.75,death,448,mesoderm_muscle,M9_full_memory,2
23,14.75,death,460,mesoderm_muscle,M9_full_memory,2
23,14.75,death,477,erythroid,M9_full_memory,2
23,14.75,death,478,erythroid,M9_full_memory,2
23,14.75,death,490,mesoderm_muscle,M9_full_memory,2
23,14.75,death,492,neural,M9_full_memory,2
23,14.75,death,500,mesoderm_muscle,M9_full_memory,2
23,14.75,death,512,erythroid,M9_full_memory,2
23,14.75,death,518,neural,M9_full_memory,2
23,14.75,death,528,mesoderm_muscle,M9_full_memory,2
23,14.75,death,531,erythroid,M9_full_memory,2
23,14.75,death,533,erythroid,M9_full_memory,2
23,14.75,death,545,mesoderm_muscle,M9_full_memory,2
23,14.75,death,549,neural,M9_full_memory,2
23,14.75,death,550,mesoderm_muscle,M9_full_memory,2
23,14.75,death,557,neural,M9_full_memory,2
23,14.75,death,559,erythroid,M9_full_memory,2
23,14.75,death,563,mesoderm_muscle,M9_full_memory,2
23,14.75,death,565,neural,M9_full_memory,2
23,14.75,death,572,neural,M9_full_memory,2
23,14.75,death,579,erythroid,M9_full_memory,2
23,14.75,death,584,neural,M9_full_memory,2
23,14.75,death,585,neural,M9_full_memory,2
23,14.75,death,589,erythroid,M9_full_memory,2
23,14.75,death,606,mesoderm_muscle,M9_full_memory,2
23,14.75,death,607,mesoderm_muscle,M9_full_memory,2
23,14.75,death,627,erythroid,M9_full_memory,2
23,14.75,death,631,neural,M9_full_memory,2
23,14.75,death,641,neural,M9_full_memory,2
23,14.75,death,648,neural,M9_full_memory,2
23,14.75,death,655,neural,M9_full_memory,2
23,14.75,death,657,mesoderm_muscle,M9_full_memory,2
23,14.75,death,663,erythroid,M9_full_memory,2
23,14.75,death,670,erythroid,M9_full_memory,2
23,14.75,death,676,erythroid,M9_full_memory,2
23,14.75,death,683,mesoderm_muscle,M9_full_memory,2
23,14.75,death,698,erythroid,M9_full_memory,2
23,14.75,death,717,mesoderm_muscle,M9_full_memory,2
23,14.75,death,718,mesoderm_muscle,M9_full_memory,2
23,14.75,death,725,mesoderm_muscle,M9_full_memory,2
23,14.75,death,726,mesoderm_muscle,M9_full_memory,2
23,14.75,death,732,erythroid,M9_full_memory,2
23,14.75,death,768,neural,M9_full_memory,2
23,14.75,death,770,mesoderm_muscle,M9_full_memory,2
23,14.75,death,784,erythroid,M9_full_memory,2
23,14.75,death,785,mesoderm_muscle,M9_full_memory,2
23,14.75,death,786,erythroid,M9_full_memory,2
23,14.75,death,791,erythroid,M9_full_memory,2
23,14.75,death,807,erythroid,M9_full_memory,2
23,14.75,death,814,neural,M9_full_memory,2
23,14.75,death,819,mesoderm_muscle,M9_full_memory,2
23,14.75,death,837,erythroid,M9_full_memory,2
23,14.75,death,839,neural,M9_full_memory,2
23,14.75,death,844,erythroid,M9_full_memory,2
23,14.75,death,849,erythroid,M9_full_memory,2
23,14.75,death,851,mesoderm_muscle,M9_full_memory,2
23,14.75,death,858,mesoderm_muscle,M9_full_memory,2
23,14.75,death,865,neural,M9_full_memory,2
23,14.75,birth,3,neural,M9_full_memory,2
23,14.75,birth,20,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,47,neural,M9_full_memory,2
23,14.75,birth,53,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,60,erythroid,M9_full_memory,2
23,14.75,birth,77,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,93,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,100,erythroid,M9_full_memory,2
23,14.75,birth,106,neural,M9_full_memory,2
23,14.75,birth,120,neural,M9_full_memory,2
23,14.75,birth,129,erythroid,M9_full_memory,2
23,14.75,birth,136,erythroid,M9_full_memory,2
23,14.75,birth,151,neural,M9_full_memory,2
23,14.75,birth,162,erythroid,M9_full_memory,2
23,14.75,birth,167,neural,M9_full_memory,2
23,14.75,birth,171,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,177,neural,M9_full_memory,2
23,14.75,birth,179,neural,M9_full_memory,2
23,14.75,birth,183,erythroid,M9_full_memory,2
23,14.75,birth,199,neural,M9_full_memory,2
23,14.75,birth,200,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,212,erythroid,M9_full_memory,2
23,14.75,birth,222,erythroid,M9_full_memory,2
23,14.75,birth,247,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,250,erythroid,M9_full_memory,2
23,14.75,birth,252,neural,M9_full_memory,2
23,14.75,birth,253,neural,M9_full_memory,2
23,14.75,birth,260,erythroid,M9_full_memory,2
23,14.75,birth,261,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,262,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,269,neural,M9_full_memory,2
23,14.75,birth,294,neural,M9_full_memory,2
23,14.75,birth,317,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,319,neural,M9_full_memory,2
23,14.75,birth,322,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,325,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,326,neural,M9_full_memory,2
23,14.75,birth,339,neural,M9_full_memory,2
23,14.75,birth,341,erythroid,M9_full_memory,2
23,14.75,birth,354,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,355,neural,M9_full_memory,2
23,14.75,birth,369,erythroid,M9_full_memory,2
23,14.75,birth,375,neural,M9_full_memory,2
23,14.75,birth,376,erythroid,M9_full_memory,2
23,14.75,birth,378,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,379,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,395,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,421,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,424,erythroid,M9_full_memory,2
23,14.75,birth,433,erythroid,M9_full_memory,2
23,14.75,birth,436,neural,M9_full_memory,2
23,14.75,birth,445,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,464,erythroid,M9_full_memory,2
23,14.75,birth,471,neural,M9_full_memory,2
23,14.75,birth,481,neural,M9_full_memory,2
23,14.75,birth,485,erythroid,M9_full_memory,2
23,14.75,birth,493,erythroid,M9_full_memory,2
23,14.75,birth,494,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,506,neural,M9_full_memory,2
23,14.75,birth,508,neural,M9_full_memory,2
23,14.75,birth,513,erythroid,M9_full_memory,2
23,14.75,birth,535,neural,M9_full_memory,2
23,14.75,birth,575,neural,M9_full_memory,2
23,14.75,birth,603,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,605,mesoderm_muscle,M9_full_memory,2
23,14.75,birth,609,neural,M9_full_memory,2
23,14.75,birth,612,erythroid,M9_full_memory,2
23,14.75,birth,618,neural,M9_full_memory,2
