dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,clone_multilineage_score,False,258,0.11530879498025923,0.06441261566568758,-0.00621189220398034,0.26872765336239146,0.09824322650399055,0.05094814653982016,258,0.11530879498025923,0.09179619502400634,0.10360078381624273,0.07920792079207921,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,clone_branch_count,False,258,0.11530879498025923,0.06441261566568758,-0.00621189220398034,0.26872765336239146,0.09824322650399055,0.05094814653982016,258,0.11530879498025923,0.09179619502400634,0.10360078381624273,0.07920792079207921,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,clone_fate_diversification_index,False,258,0.11530879498025923,0.06441261566568758,-0.00621189220398034,0.26872765336239146,0.09824322650399059,0.05094814653982016,258,0.11530879498025923,0.09179619502400634,0.10360078381624273,0.07920792079207921,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_entropy,clone_transition_entropy,False,258,-0.16877521603857265,0.006581934695124745,-0.28703288221640827,-0.06467194105270954,-0.2661444044440362,0.15165357100781562,258,-0.16877521603857265,-0.17538951446669135,-0.1704485759990404,0.019801980198019802,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,terminal_fate_entropy,True,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,terminal_lineage_entropy,False,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,clone_multilineage_score,False,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,clone_branch_count,False,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,clone_fate_diversification_index,False,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,condensation_plus_post_divergence,clone_transition_entropy,False,258,,,,,,,258,,,,,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,True,258,0.03165811371320432,0.6127427140330881,-0.1162905620117877,0.15781347534393336,0.029376321751089732,0.04236113067285019,258,0.03165811371320432,0.055141446520366295,0.02888088612053216,0.594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,terminal_lineage_entropy,False,258,0.03165811371320432,0.6127427140330881,-0.1162905620117877,0.15781347534393336,0.029376321751089732,0.04236113067285019,258,0.03165811371320432,0.055141446520366295,0.02888088612053216,0.594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,clone_multilineage_score,False,258,0.03165811371320432,0.6127427140330881,-0.1162905620117877,0.15781347534393336,0.029376321751089732,0.04236113067285019,258,0.03165811371320432,0.055141446520366295,0.02888088612053216,0.594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,clone_branch_count,False,258,0.03165811371320432,0.6127427140330881,-0.1162905620117877,0.15781347534393336,0.029376321751089732,0.04236113067285019,258,0.03165811371320432,0.055141446520366295,0.02888088612053216,0.594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,clone_fate_diversification_index,False,258,0.03165811371320432,0.6127427140330881,-0.1162905620117877,0.15781347534393336,0.029376321751089732,0.04236113067284997,258,0.03165811371320432,0.055141446520366295,0.02888088612053216,0.594059405940594,fail
Weinreb_2020_Science,clone_time_balanced_native,uncertainty_plus_teacher_bias,clone_transition_entropy,False,258,-0.09337492254309492,0.1347030871903039,-0.21683458480927378,-0.0037142649239706328,-0.06738742978862255,0.08696256599822816,258,-0.09337492254309492,-0.1054227441984624,-0.09300236141871737,0.1485148514851485,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,terminal_fate_entropy,True,258,-0.007683417776532469,0.9022524055628202,-0.13946516440996654,0.1173610794125674,-0.028835789916059392,0.04232005894904367,258,-0.007683417776532469,0.009417999993698602,0.00462152447656337,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,terminal_lineage_entropy,False,258,-0.007683417776532469,0.9022524055628202,-0.13946516440996654,0.1173610794125674,-0.028835789916059392,0.04232005894904367,258,-0.007683417776532469,0.009417999993698602,0.00462152447656337,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,clone_multilineage_score,False,258,-0.007683417776532469,0.9022524055628202,-0.13946516440996654,0.1173610794125674,-0.028835789916059392,0.04232005894904367,258,-0.007683417776532469,0.009417999993698602,0.00462152447656337,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,clone_branch_count,False,258,-0.007683417776532469,0.9022524055628202,-0.13946516440996654,0.1173610794125674,-0.028835789916059392,0.04232005894904367,258,-0.007683417776532469,0.009417999993698602,0.00462152447656337,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,clone_fate_diversification_index,False,258,-0.007683417776532469,0.9022524055628202,-0.13946516440996654,0.1173610794125674,-0.02883578991605941,0.04232005894904367,258,-0.007683417776532469,0.009417999993698602,0.00462152447656337,0.8514851485148515,fail
Weinreb_2020_Science,clone_time_balanced_native,full_branch_window_model,clone_transition_entropy,False,258,-0.1641995638048851,0.008227491760868942,-0.2815627439898502,-0.07177136560646967,-0.10432382955945477,0.09272631391626207,258,-0.1641995638048851,-0.17485084580537513,-0.17068548925976662,0.0297029702970297,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,terminal_fate_entropy,True,181,-0.01309566870442348,0.8611023580256734,-0.1356547207814104,0.1289613792700838,0.13870046103022593,0.0790660614837907,181,0.06479495964323201,0.036579196913544706,-0.0055500899992582415,0.8712871287128713,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,terminal_lineage_entropy,False,181,-0.01309566870442348,0.8611023580256734,-0.1356547207814104,0.1289613792700838,0.13870046103022593,0.0790660614837907,181,0.06479495964323201,0.036579196913544706,-0.0055500899992582415,0.8712871287128713,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,clone_multilineage_score,False,181,-0.04251339532526279,0.5698627522594295,-0.17426113565225024,0.09849034511199058,0.1775869926504976,0.11103288867961747,181,0.07255018846655266,-0.0064991698593557514,-0.05333205671569232,0.5841584158415841,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,clone_branch_count,False,181,-0.04251339532526279,0.5698627522594295,-0.17426113565225024,0.09849034511199058,0.1775869926504976,0.11103288867961747,181,0.07255018846655266,-0.0064991698593557514,-0.05333205671569232,0.5841584158415841,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,clone_fate_diversification_index,False,181,-0.012299217859104794,0.8694722495889916,-0.13567502021142586,0.1297313533273861,0.1816400367135223,0.10124524835825643,181,0.06726647625740274,0.03834035585396321,-0.005308136655269351,0.8910891089108911,fail
Weinreb_2020_Science,clone_fate_balanced_native,condensation_only,clone_transition_entropy,False,181,-0.10806871559742365,0.14759260758154719,-0.24616075307297464,0.06546183998574859,-0.07913691002310466,0.11170799465978787,181,-0.11801325059730573,-0.1123278407518913,-0.13463338574150854,0.13861386138613863,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,terminal_fate_entropy,True,181,0.03881257192648114,0.6039367464015625,-0.09510086067570282,0.14279698667865645,-0.30709524455881176,0.09511137438171324,181,-0.04171204865146468,-0.01392159467302015,-0.024471970115169186,0.6435643564356436,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,terminal_lineage_entropy,False,181,0.03881257192648114,0.6039367464015625,-0.09510086067570282,0.14279698667865645,-0.30709524455881176,0.09511137438171324,181,-0.04171204865146468,-0.01392159467302015,-0.024471970115169186,0.6435643564356436,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,clone_multilineage_score,False,181,0.08091269659792058,0.2788955600085914,-0.06119499394977971,0.19418571688341824,-0.15827935641779237,0.10631685961805615,181,-0.025078181326193133,0.032288845483483986,0.03073959730621999,0.2871287128712871,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,clone_branch_count,False,181,0.08091269659792058,0.2788955600085914,-0.06119499394977971,0.19418571688341824,-0.15827935641779237,0.10631685961805615,181,-0.025078181326193133,0.032288845483483986,0.03073959730621999,0.2871287128712871,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,clone_fate_diversification_index,False,181,0.04069109050320685,0.5865273425541355,-0.09427766371407578,0.14461926198210126,-0.19878635881321663,0.09949778832669631,181,-0.03448284327108456,-0.008281829354497342,-0.023016451859353332,0.6138613861386139,fail
Weinreb_2020_Science,clone_fate_balanced_native,alignment_only,clone_transition_entropy,False,181,-0.08668243861477211,0.2459271804604624,-0.21192268552120658,0.040584961790879524,-0.38552911727970324,0.14516939453096922,181,-0.2572488737802044,-0.20391829378964607,-0.13547452541663044,0.1782178217821782,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,terminal_fate_entropy,True,181,0.10865828026513755,0.1453831153930151,-0.0422552568100973,0.2554626837655291,0.010144815866465944,0.07260121964220245,181,0.09374583251565904,0.08487270947196451,0.08382172692108902,0.1188118811881188,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,terminal_lineage_entropy,False,181,0.10865828026513755,0.1453831153930151,-0.0422552568100973,0.2554626837655291,0.010144815866465944,0.07260121964220245,181,0.09374583251565904,0.08487270947196451,0.08382172692108902,0.1188118811881188,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,clone_multilineage_score,False,181,0.11726912233942266,0.11590561633239328,-0.02152833990752863,0.25623621289128345,0.06932693037568494,0.10364091838259881,181,0.09796841333315343,0.08586814640665062,0.09971294502752705,0.10891089108910891,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,clone_branch_count,False,181,0.11726912233942266,0.11590561633239328,-0.02152833990752863,0.25623621289128345,0.06932693037568494,0.10364091838259881,181,0.09796841333315343,0.08586814640665062,0.09971294502752705,0.10891089108910891,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,clone_fate_diversification_index,False,181,0.11052374474258939,0.1385573256342924,-0.04060777946056549,0.2567138192775519,0.06849569679556365,0.09327941843153742,181,0.09715599124840617,0.08919407328532368,0.0856293688326759,0.1188118811881188,fail
Weinreb_2020_Science,clone_fate_balanced_native,fate_entropy_only,clone_transition_entropy,False,181,-0.1337661043445655,0.0726142651467439,-0.254789152368663,0.013431925097591429,-0.16815814137959556,0.1291290860356491,181,-0.12760680246081918,-0.16033404591377495,-0.14004557448878271,0.0594059405940594,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,terminal_fate_entropy,True,181,0.03951726198270543,0.597378970732548,-0.0916580368396119,0.15556975983887783,-0.37490348616703656,0.103660173228446,181,-0.020711926421885764,0.004523815192684282,0.03434485328079975,0.6336633663366337,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,terminal_lineage_entropy,False,181,0.03951726198270543,0.597378970732548,-0.0916580368396119,0.15556975983887783,-0.37490348616703656,0.103660173228446,181,-0.020711926421885764,0.004523815192684282,0.03434485328079975,0.6336633663366337,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,clone_multilineage_score,False,181,0.07502607553695956,0.31547739067713054,-0.06406074692559993,0.1869572571067923,-0.25097616748630763,0.11426927856906022,181,-0.01814141420349543,0.050084684495817065,0.08514680656430837,0.33663366336633666,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,clone_branch_count,False,181,0.07502607553695956,0.31547739067713054,-0.06406074692559993,0.1869572571067923,-0.25097616748630763,0.11426927856906022,181,-0.01814141420349543,0.050084684495817065,0.08514680656430837,0.33663366336633666,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,clone_fate_diversification_index,False,181,0.041144118120274194,0.5823636333356996,-0.091139028627025,0.15640757846032802,-0.28366860286341883,0.10785825573052943,181,-0.016462732146277224,0.006084658604293077,0.037849842369852484,0.6237623762376238,fail
Weinreb_2020_Science,clone_fate_balanced_native,teacher_bias_only,clone_transition_entropy,False,181,-0.013389483963591051,0.8580185075329104,-0.18180722861637286,0.10337705690987664,-0.23958338454180064,0.12229348112670013,181,-0.06491226147012691,-0.012330549866320564,-0.003489046161751084,0.801980198019802,fail
Weinreb_2020_Science,clone_fate_balanced_native,post_divergence_only,terminal_fate_entropy,True,181,0.01309566870442348,0.8611023580256734,-0.12896137927008386,0.13565472078141028,-0.1387004610302262,0.07906606148379103,181,-0.06479495964323201,-0.036579196913544706,0.0055500899992582415,0.8712871287128713,fail
