dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones_total,n_outcome_estimable_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,clone_branch_count,False,167,167,-0.006093032664885013,0.9377098064705048,-0.14031519315179436,0.1182452769386646,-0.04402541383915516,0.08549111334508896,167,-0.006093032664885013,0.019502150157714834,0.010407807832453587,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,clone_fate_diversification_index,False,167,167,-0.006093032664885013,0.9377098064705048,-0.14031519315179436,0.1182452769386646,-0.04402541383915517,0.08549111334508874,167,-0.006093032664885013,0.019502150157714834,0.010407807832453587,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,fate_entropy_only,clone_transition_entropy,False,167,167,0.06099709378936553,0.433588856963685,-0.10238686645145031,0.2030745704668089,0.05401001668671533,0.07354772954219557,167,0.06099709378936553,0.07509700550406048,0.053281596823978095,0.33663366336633666,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,terminal_fate_entropy,True,167,167,0.028074919486391438,0.7187320464462872,-0.12124869093321017,0.16752480469830142,0.027307368177110877,0.12773663033437954,167,0.028074919486391438,0.036209394335604356,0.05834311524436865,0.7524752475247525,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,terminal_lineage_entropy,False,167,167,0.028074919486391438,0.7187320464462872,-0.12124869093321017,0.16752480469830142,0.027307368177110877,0.12773663033437954,167,0.028074919486391438,0.036209394335604356,0.05834311524436865,0.7524752475247525,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,clone_multilineage_score,False,167,167,0.028074919486391438,0.7187320464462872,-0.12124869093321017,0.16752480469830142,-0.08009836167272619,0.08795307331615065,167,0.028074919486391438,0.036209394335604356,0.05834311524436865,0.7524752475247525,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,clone_branch_count,False,167,167,0.028074919486391438,0.7187320464462872,-0.12124869093321017,0.16752480469830142,-0.08009836167272619,0.08795307331615065,167,0.028074919486391438,0.036209394335604356,0.05834311524436865,0.7524752475247525,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,clone_fate_diversification_index,False,167,167,0.028074919486391438,0.7187320464462872,-0.12124869093321017,0.16752480469830142,-0.08009836167272615,0.08795307331615054,167,0.028074919486391438,0.036209394335604356,0.05834311524436865,0.7524752475247525,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,teacher_bias_only,clone_transition_entropy,False,167,167,0.19321610399847536,0.012357456164732883,0.03224499521186239,0.32454593073011273,0.11777944809261538,0.07983861841221163,167,0.19321610399847536,0.20672311638479582,0.20134242694508894,0.0297029702970297,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,True,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,True,167,167,0.007806973983978115,0.9202394544137411,-0.1329152648572951,0.13146786871531171,0.04524333373204109,0.12872401102568265,167,0.007806973983978114,0.02553798396569112,0.03879127101088961,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,terminal_lineage_entropy,False,167,167,0.007806973983978115,0.9202394544137411,-0.1329152648572951,0.13146786871531171,0.04524333373204109,0.12872401102568265,167,0.007806973983978114,0.02553798396569112,0.03879127101088961,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,clone_multilineage_score,False,167,167,0.007806973983978115,0.9202394544137411,-0.1329152648572951,0.13146786871531171,-0.06477045274924109,0.08697943434557609,167,0.007806973983978114,0.02553798396569112,0.03879127101088961,0.9504950495049505,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,fate_entropy_preserving_native,uncertainty_plus_teacher_bias,clone_branch_count,False,167,167,0.007806973983978115,0.9202394544137411,-0.1329152648572951,0.13146786871531171,-0.06477045274924109,0.08697943434557609,167,0.007806973983978114,0.02553798396569112,0.03879127101088961,0.9504950495049505,fail
