memory_context,final_fate_belief_delta,diffusion_delta,birth_hazard_delta,death_hazard_delta,branch_probability_shift
erythroid_rich_memory,0.00015008747577667235,0.0003722654085946942,0.0,-0.0,0.00015008747577667235
erythroid_rich_memory,0.004675135016441345,0.0066181054789508495,0.0,-0.0,0.004675135016441345
erythroid_rich_memory,0.0022704094648361207,0.0035981892122019968,0.0,-0.0,0.0022704094648361207
erythroid_rich_memory,0.004536724090576171,0.006175117855152817,0.0,-0.0,0.004536724090576171
erythroid_rich_memory,0.0,2.515083929147261e-12,0.0,-0.0,0.0
erythroid_rich_memory,4.211068153381347e-06,1.5546719105996466e-05,0.0,-0.0,4.211068153381347e-06
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.029507330060005187,0.022618562065822433,0.0,-0.0,0.029507330060005187
erythroid_rich_memory,0.02647383213043213,0.021298944397638336,0.0,-0.0,0.02647383213043213
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.004332250356674194,0.006407544055760542,0.0,-0.0,0.004332250356674194
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,9.298324584960937e-07,3.8650492873336946e-06,0.0,-0.0,9.298324584960937e-07
erythroid_rich_memory,0.09999999850988388,0.050000000133753955,0.0,-0.0,0.09999999850988388
erythroid_rich_memory,0.0016216009855270386,0.0027462073744894126,0.0,-0.0,0.0016216009855270386
erythroid_rich_memory,1.1274218559265137e-05,3.8166316665792614e-05,0.0,-0.0,1.1274218559265137e-05
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0007798880338668823,-0.0014831997914529472,-0.0,0.0,-0.0007798880338668823
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.07349505722522735,-0.031860587641462594,-0.0,0.0,-0.07349505722522735
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.07500019669532776,-0.03306027043116257,-0.0,0.0,-0.07500019669532776
mesoderm_muscle_rich_memory,-0.001310393214225769,-0.0022821279556555934,-0.0,0.0,-0.001310393214225769
mesoderm_muscle_rich_memory,-1.3053417205810546e-06,-5.2700986520796655e-06,-0.0,0.0,-1.3053417205810546e-06
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.00037217438220977784,-0.0007908567235498546,-0.0,0.0,-0.00037217438220977784
mesoderm_muscle_rich_memory,-0.01052255630493164,-0.011761930333237374,-0.0,0.0,-0.01052255630493164
mesoderm_muscle_rich_memory,-0.05834803283214569,-0.031101305032008832,-0.0,0.0,-0.05834803283214569
mesoderm_muscle_rich_memory,-0.0019534528255462646,-0.0031846464778094103,-0.0,0.0,-0.0019534528255462646
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0042184174060821535,-0.005887951244846724,-0.0,0.0,-0.0042184174060821535
mesoderm_muscle_rich_memory,-0.0003360629081726074,-0.0007245698481664491,-0.0,0.0,-0.0003360629081726074
mesoderm_muscle_rich_memory,-0.0041585594415664675,-0.0058078623080461585,-0.0,0.0,-0.0041585594415664675
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-4.5427680015563963e-05,-0.00012656183296309693,-0.0,0.0,-4.5427680015563963e-05
mesoderm_muscle_rich_memory,-0.0008804440498352051,-0.0017348804012978292,-0.0,0.0,-0.0008804440498352051
mesoderm_muscle_rich_memory,-0.0002538710832595825,-0.000570350592525364,-0.0,0.0,-0.0002538710832595825
mesoderm_muscle_rich_memory,-2.1189451217651365e-06,-8.243833048908039e-06,-0.0,0.0,-2.1189451217651365e-06
mesoderm_muscle_rich_memory,-9.895563125610352e-05,-0.00027047690219163007,-0.0,0.0,-9.895563125610352e-05
mesoderm_muscle_rich_memory,-0.010467705130577086,-0.01200408938750876,-0.0,0.0,-0.010467705130577086
mesoderm_muscle_rich_memory,-0.005171200633049011,-0.006826096716886533,-0.0,0.0,-0.005171200633049011
mesoderm_muscle_rich_memory,-0.002417492866516113,-0.003815913700014077,-0.0,0.0,-0.002417492866516113
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.002546408772468567,-0.003922862506426026,-0.0,0.0,-0.002546408772468567
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0017516076564788817,-0.0029010345562995887,-0.0,0.0,-0.0017516076564788817
mesoderm_muscle_rich_memory,-1.867711544036865e-05,-6.030422382110004e-05,-0.0,0.0,-1.867711544036865e-05
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.011955875158309936,-0.013159123263702997,-0.0,0.0,-0.011955875158309936
mesoderm_muscle_rich_memory,-2.682209014892578e-08,-1.2398544152943812e-07,-0.0,0.0,-2.682209014892578e-08
mesoderm_muscle_rich_memory,-0.007811549305915832,-0.009312648064015026,-0.0,0.0,-0.007811549305915832
mesoderm_muscle_rich_memory,-2.1198391914367674e-05,-6.786841948008243e-05,-0.0,0.0,-2.1198391914367674e-05
mesoderm_muscle_rich_memory,-0.0009640663862228393,-0.001769263430195452,-0.0,0.0,-0.0009640663862228393
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-8.195042610168456e-05,-0.0002286678412283467,-0.0,0.0,-8.195042610168456e-05
mesoderm_muscle_rich_memory,-9.450316429138183e-06,-3.256365739931832e-05,-0.0,0.0,-9.450316429138183e-06
mesoderm_muscle_rich_memory,-8.940696716308593e-09,-4.243820653615095e-08,-0.0,0.0,-8.940696716308593e-09
mesoderm_muscle_rich_memory,-0.00027615129947662355,-0.0006125239370606539,-0.0,0.0,-0.00027615129947662355
mesoderm_muscle_rich_memory,-3.665685653686523e-07,-1.6233327112178333e-06,-0.0,0.0,-3.665685653686523e-07
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0002538710832595825,-0.000570350592525364,-0.0,0.0,-0.0002538710832595825
mesoderm_muscle_rich_memory,-0.062302100658416744,-0.031087202330752347,-0.0,0.0,-0.062302100658416744
mesoderm_muscle_rich_memory,-0.005094087123870849,-0.0067553414477324065,-0.0,0.0,-0.005094087123870849
mesoderm_muscle_rich_memory,-0.0004368424415588379,-0.0009491089416747999,-0.0,0.0,-0.0004368424415588379
mesoderm_muscle_rich_memory,-0.02058430016040802,-0.01994697215536484,-0.0,0.0,-0.02058430016040802
mesoderm_muscle_rich_memory,-0.0026026278734207152,-0.003987548846607159,-0.0,0.0,-0.0026026278734207152
mesoderm_muscle_rich_memory,-7.063150405883789e-07,-3.0025341705838637e-06,-0.0,0.0,-7.063150405883789e-07
mesoderm_muscle_rich_memory,-0.00037655532360076905,-0.0007982168209602343,-0.0,0.0,-0.00037655532360076905
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.002516108751296997,-0.0040931531732696065,-0.0,0.0,-0.002516108751296997
mesoderm_muscle_rich_memory,-0.001486605405807495,-0.002618640743515308,-0.0,0.0,-0.001486605405807495
mesoderm_muscle_rich_memory,-0.030423134565353394,-0.022951876511678352,-0.0,0.0,-0.030423134565353394
mesoderm_muscle_rich_memory,-0.0019296795129776,-0.0031363031920360477,-0.0,0.0,-0.0019296795129776
mesoderm_muscle_rich_memory,-4.827976226806641e-06,-1.763246733119099e-05,-0.0,0.0,-4.827976226806641e-06
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-1.7881393432617187e-08,-9.454083262127828e-08,-0.0,0.0,-1.7881393432617187e-08
mesoderm_muscle_rich_memory,-0.008341795206069947,-0.009775716302347179,-0.0,0.0,-0.008341795206069947
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0053461968898773195,-0.007002207570441912,-0.0,0.0,-0.0053461968898773195
mesoderm_muscle_rich_memory,-0.0011021196842193604,-0.0019784140642478873,-0.0,0.0,-0.0011021196842193604
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-8.940696716308593e-09,-6.388681189973995e-08,-0.0,0.0,-8.940696716308593e-09
mesoderm_muscle_rich_memory,-0.0013357311487197875,-0.002323081498125729,-0.0,0.0,-0.0013357311487197875
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0007694810628890991,-0.0014641800311502584,-0.0,0.0,-0.0007694810628890991
mesoderm_muscle_rich_memory,-0.0537284642457962,-0.02969196046084509,-0.0,0.0,-0.0537284642457962
mesoderm_muscle_rich_memory,-0.006871461868286133,-0.008500391349051825,-0.0,0.0,-0.006871461868286133
mesoderm_muscle_rich_memory,-8.583068847656249e-07,-3.547291557791189e-06,-0.0,0.0,-8.583068847656249e-07
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-6.258487701416016e-08,-3.142930440024545e-07,-0.0,0.0,-6.258487701416016e-08
mesoderm_muscle_rich_memory,-0.0005030393600463867,-0.0010291223017845116,-0.0,0.0,-0.0005030393600463867
mesoderm_muscle_rich_memory,-0.0001660555601119995,-0.0004265437111600138,-0.0,0.0,-0.0001660555601119995
mesoderm_muscle_rich_memory,-0.00029321014881134033,-0.0006755406188199659,-0.0,0.0,-0.00029321014881134033
mesoderm_muscle_rich_memory,-0.016834527254104614,-0.017407340526038012,-0.0,0.0,-0.016834527254104614
mesoderm_muscle_rich_memory,-0.0013355612754821777,-0.002335824045570091,-0.0,0.0,-0.0013355612754821777
mesoderm_muscle_rich_memory,-0.007423111796379089,-0.009330046873071979,-0.0,0.0,-0.007423111796379089
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.002220681309700012,-0.003507533193007464,-0.0,0.0,-0.002220681309700012
mesoderm_muscle_rich_memory,-0.01352408230304718,-0.01393812025766355,-0.0,0.0,-0.01352408230304718
mesoderm_muscle_rich_memory,-9.924173355102538e-07,-4.088642780797048e-06,-0.0,0.0,-9.924173355102538e-07
mesoderm_muscle_rich_memory,-1.7881393432617188e-07,-8.470613099309843e-07,-0.0,0.0,-1.7881393432617188e-07
mesoderm_muscle_rich_memory,-0.0042866080999374384,-0.00590586865437133,-0.0,0.0,-0.0042866080999374384
mesoderm_muscle_rich_memory,-0.00010751187801361084,-0.0002903402326772265,-0.0,0.0,-0.00010751187801361084
mesoderm_muscle_rich_memory,-0.005614462494850159,-0.00732427449266506,-0.0,0.0,-0.005614462494850159
mesoderm_muscle_rich_memory,-0.0017380356788635253,-0.002893981244647615,-0.0,0.0,-0.0017380356788635253
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-1.2874603271484374e-06,-5.220126549093772e-06,-0.0,0.0,-1.2874603271484374e-06
mesoderm_muscle_rich_memory,-0.003648215532302856,-0.005210189433801095,-0.0,0.0,-0.003648215532302856
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.005882987380027771,-0.007654767788786709,-0.0,0.0,-0.005882987380027771
mesoderm_muscle_rich_memory,-0.0001421213150024414,-0.0003490430605508706,-0.0,0.0,-0.0001421213150024414
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.003606221079826355,-0.005160315592771654,-0.0,0.0,-0.003606221079826355
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.003680714964866638,-0.005280129061352402,-0.0,0.0,-0.003680714964866638
mesoderm_muscle_rich_memory,-0.004910659790039062,-0.006603210880237873,-0.0,0.0,-0.004910659790039062
mesoderm_muscle_rich_memory,-0.008860257267951964,-0.010253283282828547,-0.0,0.0,-0.008860257267951964
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0007528424263000488,-0.0014373136777273577,-0.0,0.0,-0.0007528424263000488
mesoderm_muscle_rich_memory,-0.0007621318101882934,-0.0014914539541547559,-0.0,0.0,-0.0007621318101882934
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.009486588835716247,-0.010811694083058362,-0.0,0.0,-0.009486588835716247
mesoderm_muscle_rich_memory,-0.018605929613113404,-0.017063020675474334,-0.0,0.0,-0.018605929613113404
mesoderm_muscle_rich_memory,-0.0032752543687820435,-0.004814668700479136,-0.0,0.0,-0.0032752543687820435
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0016976505517959594,-0.0028306112424209234,-0.0,0.0,-0.0016976505517959594
mesoderm_muscle_rich_memory,-0.0,-5.719987629400457e-09,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.009465515613555908,-0.012170391666429567,-0.0,0.0,-0.009465515613555908
mesoderm_muscle_rich_memory,-0.04716529548168182,-0.03034495460746194,-0.0,0.0,-0.04716529548168182
mesoderm_muscle_rich_memory,-0.001554858684539795,-0.002626172132699746,-0.0,0.0,-0.001554858684539795
mesoderm_muscle_rich_memory,-0.005353277921676635,-0.007138050433444833,-0.0,0.0,-0.005353277921676635
mesoderm_muscle_rich_memory,-0.00010751187801361084,-0.0002903402326772265,-0.0,0.0,-0.00010751187801361084
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-8.940696716308593e-09,-3.3082744155613806e-08,-0.0,0.0,-8.940696716308593e-09
mesoderm_muscle_rich_memory,-0.008504220843315124,-0.010037942443907537,-0.0,0.0,-0.008504220843315124
mesoderm_muscle_rich_memory,-3.737211227416992e-06,-1.3912503358562407e-05,-0.0,0.0,-3.737211227416992e-06
mesoderm_muscle_rich_memory,-0.010428133606910705,-0.012633332527841545,-0.0,0.0,-0.010428133606910705
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.00028993785381317135,-0.0006413162238281106,-0.0,0.0,-0.00028993785381317135
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0001648038625717163,-0.00042530473418060535,-0.0,0.0,-0.0001648038625717163
mesoderm_muscle_rich_memory,-0.002763614058494568,-0.004180288850058808,-0.0,0.0,-0.002763614058494568
mesoderm_muscle_rich_memory,-0.002999898791313171,-0.004467388790709612,-0.0,0.0,-0.002999898791313171
mesoderm_muscle_rich_memory,-4.5973062515258786e-05,-0.00013592838085501157,-0.0,0.0,-4.5973062515258786e-05
mesoderm_muscle_rich_memory,-0.004048731923103332,-0.005649500139563215,-0.0,0.0,-0.004048731923103332
mesoderm_muscle_rich_memory,-0.006106334924697876,-0.007934935648015035,-0.0,0.0,-0.006106334924697876
mesoderm_muscle_rich_memory,-2.0876526832580566e-05,-6.678249235296978e-05,-0.0,0.0,-2.0876526832580566e-05
mesoderm_muscle_rich_memory,-0.00014974772930145263,-0.00036338446893854095,-0.0,0.0,-0.00014974772930145263
mesoderm_muscle_rich_memory,-0.0024939894676208494,-0.003921675418966401,-0.0,0.0,-0.0024939894676208494
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.06212114095687866,-0.030882424292882016,-0.0,0.0,-0.06212114095687866
mesoderm_muscle_rich_memory,-0.05024939775466919,-0.02967109847839035,-0.0,0.0,-0.05024939775466919
mesoderm_muscle_rich_memory,-1.9669532775878906e-06,-7.722251641692269e-06,-0.0,0.0,-1.9669532775878906e-06
mesoderm_muscle_rich_memory,-0.034309735894203185,-0.024742799596979146,-0.0,0.0,-0.034309735894203185
mesoderm_muscle_rich_memory,-0.047890681028366085,-0.028755122054251875,-0.0,0.0,-0.047890681028366085
mesoderm_muscle_rich_memory,-0.010586178302764893,-0.011643583709053154,-0.0,0.0,-0.010586178302764893
mesoderm_muscle_rich_memory,-4.2951107025146486e-05,-0.0001249180457464883,-0.0,0.0,-4.2951107025146486e-05
mesoderm_muscle_rich_memory,-0.0001421213150024414,-0.0003490430605508706,-0.0,0.0,-0.0001421213150024414
mesoderm_muscle_rich_memory,-0.0023721545934677125,-0.003698841729935427,-0.0,0.0,-0.0023721545934677125
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-1.8149614334106445e-06,-7.161962267292634e-06,-0.0,0.0,-1.8149614334106445e-06
mesoderm_muscle_rich_memory,-0.003670978546142578,-0.005374883214985814,-0.0,0.0,-0.003670978546142578
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0007250815629959107,-0.0015436122489859059,-0.0,0.0,-0.0007250815629959107
mesoderm_muscle_rich_memory,-4.2915344238281246e-07,-1.8920635743786018e-06,-0.0,0.0,-4.2915344238281246e-07
mesoderm_muscle_rich_memory,-0.005359840393066406,-0.0070183961547711565,-0.0,0.0,-0.005359840393066406
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.00031601786613464353,-0.0006882265141699843,-0.0,0.0,-0.00031601786613464353
mesoderm_muscle_rich_memory,-0.030418726801872253,-0.02372529089680351,-0.0,0.0,-0.030418726801872253
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0003239929676055908,-0.0007692330552384796,-0.0,0.0,-0.0003239929676055908
mesoderm_muscle_rich_memory,-0.00022588670253753662,-0.0005140981120289277,-0.0,0.0,-0.00022588670253753662
mesoderm_muscle_rich_memory,-0.009215310215950012,-0.012302331296774115,-0.0,0.0,-0.009215310215950012
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.013679274916648864,-0.014022162471687022,-0.0,0.0,-0.013679274916648864
mesoderm_muscle_rich_memory,-0.00045448243618011474,-0.0009915786692338646,-0.0,0.0,-0.00045448243618011474
mesoderm_muscle_rich_memory,-2.467632293701172e-06,-9.490740178955146e-06,-0.0,0.0,-2.467632293701172e-06
mesoderm_muscle_rich_memory,-2.1591782569885254e-05,-6.897283346373458e-05,-0.0,0.0,-2.1591782569885254e-05
mesoderm_muscle_rich_memory,-2.530217170715332e-05,-7.890540125806286e-05,-0.0,0.0,-2.530217170715332e-05
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.002293458580970764,-0.0036010193458515154,-0.0,0.0,-0.002293458580970764
mesoderm_muscle_rich_memory,-0.010277402400970458,-0.011469441761668975,-0.0,0.0,-0.010277402400970458
mesoderm_muscle_rich_memory,-2.172589302062988e-06,-8.459396425211308e-06,-0.0,0.0,-2.172589302062988e-06
mesoderm_muscle_rich_memory,-0.050000044703483584,-2.231514314089577e-07,-0.04,0.04,-0.050000044703483584
mesoderm_muscle_rich_memory,-0.00034091770648956297,-0.0007348772250291594,-0.0,0.0,-0.00034091770648956297
mesoderm_muscle_rich_memory,-4.2915344238281246e-07,-1.8920635743786018e-06,-0.0,0.0,-4.2915344238281246e-07
mesoderm_muscle_rich_memory,-7.028281688690185e-05,-0.00019877934082877344,-0.0,0.0,-7.028281688690185e-05
mesoderm_muscle_rich_memory,-8.626878261566162e-05,-0.00023954058713922602,-0.0,0.0,-8.626878261566162e-05
mesoderm_muscle_rich_memory,-0.0013975918292999268,-0.0024993998864459976,-0.0,0.0,-0.0013975918292999268
mesoderm_muscle_rich_memory,-0.0010951995849609374,-0.0020605910291771174,-0.0,0.0,-0.0010951995849609374
mesoderm_muscle_rich_memory,-1.233816146850586e-06,-4.978944028384144e-06,-0.0,0.0,-1.233816146850586e-06
mesoderm_muscle_rich_memory,-0.002782541513442993,-0.004314646864286324,-0.0,0.0,-0.002782541513442993
mesoderm_muscle_rich_memory,-5.33759593963623e-06,-1.9305405883251873e-05,-0.0,0.0,-5.33759593963623e-06
mesoderm_muscle_rich_memory,-0.005020460486412048,-0.006677317096025672,-0.0,0.0,-0.005020460486412048
mesoderm_muscle_rich_memory,-0.031269523501396175,-0.023486419999876662,-0.0,0.0,-0.031269523501396175
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-3.4153461456298826e-06,-1.2832902729845493e-05,-0.0,0.0,-3.4153461456298826e-06
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.02170950472354889,-0.019148781717086942,-0.0,0.0,-0.02170950472354889
mesoderm_muscle_rich_memory,-0.0006601721048355103,-0.0012995431974025635,-0.0,0.0,-0.0006601721048355103
mesoderm_muscle_rich_memory,-7.152557373046875e-06,-2.5275990896814438e-05,-0.0,0.0,-7.152557373046875e-06
mesoderm_muscle_rich_memory,-1.5109777450561522e-06,-6.059244292245034e-06,-0.0,0.0,-1.5109777450561522e-06
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-2.2476911544799803e-05,-7.139046491214794e-05,-0.0,0.0,-2.2476911544799803e-05
mesoderm_muscle_rich_memory,-0.009181076288223266,-0.010497067525258788,-0.0,0.0,-0.009181076288223266
mesoderm_muscle_rich_memory,-0.007780078053474426,-0.009288084232579152,-0.0,0.0,-0.007780078053474426
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0019692420959472657,-0.0032036523043515956,-0.0,0.0,-0.0019692420959472657
mesoderm_muscle_rich_memory,-1.430511474609375e-07,-6.607871511643334e-07,-0.0,0.0,-1.430511474609375e-07
mesoderm_muscle_rich_memory,-0.0049480050802230835,-0.007231097758419615,-0.0,0.0,-0.0049480050802230835
mesoderm_muscle_rich_memory,-0.028369992971420288,-0.0224235177923604,-0.0,0.0,-0.028369992971420288
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-2.0518898963928223e-05,-6.578797242871057e-05,-0.0,0.0,-2.0518898963928223e-05
mesoderm_muscle_rich_memory,-0.0006901502609252929,-0.0013483957859253739,-0.0,0.0,-0.0006901502609252929
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-7.152557373046875e-08,-3.5193391738845066e-07,-0.0,0.0,-7.152557373046875e-08
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-1.97678804397583e-05,-6.356913930634469e-05,-0.0,0.0,-1.97678804397583e-05
mesoderm_muscle_rich_memory,-0.010476815700531005,-0.013686110001920547,-0.0,0.0,-0.010476815700531005
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0015308618545532226,-0.0025920598062296432,-0.0,0.0,-0.0015308618545532226
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-1.6486644744873045e-05,-5.3941267679001595e-05,-0.0,0.0,-1.6486644744873045e-05
mesoderm_muscle_rich_memory,-0.0010779261589050292,-0.002166752782052989,-0.0,0.0,-0.0010779261589050292
mesoderm_muscle_rich_memory,-5.364418029785156e-08,-2.6713037543494016e-07,-0.0,0.0,-5.364418029785156e-08
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.001554858684539795,-0.002626172132699746,-0.0,0.0,-0.001554858684539795
mesoderm_muscle_rich_memory,-0.015668293833732604,-0.015393461561286518,-0.0,0.0,-0.015668293833732604
mesoderm_muscle_rich_memory,-0.0025424033403396605,-0.00407490493303334,-0.0,0.0,-0.0025424033403396605
mesoderm_muscle_rich_memory,-0.004852500557899475,-0.006504958785023678,-0.0,0.0,-0.004852500557899475
mesoderm_muscle_rich_memory,-2.682209014892578e-08,-1.3755735306833131e-07,-0.0,0.0,-2.682209014892578e-08
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-1.8507242202758787e-06,-7.301917346599377e-06,-0.0,0.0,-1.8507242202758787e-06
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-0.002948865294456482,-0.00464254407299331,-0.0,0.0,-0.002948865294456482
mesoderm_muscle_rich_memory,-1.1622905731201172e-07,-5.574617664653079e-07,-0.0,0.0,-1.1622905731201172e-07
mesoderm_muscle_rich_memory,-2.0501017570495605e-05,-6.579927793713648e-05,-0.0,0.0,-2.0501017570495605e-05
mesoderm_muscle_rich_memory,-0.09999999850988388,-0.050000000133753955,-0.0,0.0,-0.09999999850988388
mesoderm_muscle_rich_memory,-0.0,-2.515083929147261e-12,-0.0,0.0,-0.0
mesoderm_muscle_rich_memory,-8.654594421386718e-06,-2.9573768028026264e-05,-0.0,0.0,-8.654594421386718e-06
mesoderm_muscle_rich_memory,-1.7881393432617187e-08,-7.987528957970314e-08,-0.0,0.0,-1.7881393432617187e-08
mesoderm_muscle_rich_memory,-1.77919864654541e-06,-7.0396559452342185e-06,-0.0,0.0,-1.77919864654541e-06
