dataset,tf,target,rank,target_source,signed_prior,correlation_proxy
E3_MouseGastrulationData_full,Lmo2,Mecom,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Lmo2,Prdm16,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Lmo2,Erg,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Lmo2,Fli1,10,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Bglap,1,pathwayfinder_omnipath_prior,1.0,-0.004355408059139964
E3_MouseGastrulationData_full,Spi1,Utrn,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Btk,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Timp1,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Jun,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Sp1,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Sp3,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Cyp11a1,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Csf2rb,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Spi1,Il1b,10,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Stat1,1,pathwayfinder_omnipath_prior,-1.0,
E3_MouseGastrulationData_full,Irf8,Ifng,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Samhd1,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Il1b,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Ncf2,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Crebbp,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Ifna1,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Il12b,8,pathwayfinder_omnipath_prior,-1.0,
E3_MouseGastrulationData_full,Irf8,Il18,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Irf8,Dab2,10,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Alb,1,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Pck1,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Prl,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Cebpb,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Krt10,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Defa3,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Scgb1a1,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Il6,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Amelx,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpa,Onecut1,10,pathwayfinder_omnipath_prior,-1.0,-0.0024221017543567423
E3_MouseGastrulationData_full,Cebpb,Pck1,1,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Adra1d,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Vldlr,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Ddit3,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Nos2,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Kras,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Star,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Fshb,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Sp1,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Cebpb,Il6,10,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Ftmt,1,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Cdkn1b,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Fli1,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Gp9,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Il12b,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Cdkn2c,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Pias1,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Klf8,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,Klf3,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Klf1,E2f2,10,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Myh7,1,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Nppa,2,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Myl3,3,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Lct,4,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Slc9a3,5,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Fabp1,6,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Muc4,7,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Muc5b,8,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Muc6,9,pathwayfinder_omnipath_prior,1.0,
E3_MouseGastrulationData_full,Gata5,Muc2,10,pathwayfinder_omnipath_prior,1.0,-0.006312730795161205
E5_zebrafish_Farrell,NANOG,GATA6,1,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,NANOG,ESRRB,2,pathwayfinder_omnipath_prior,1.0,0.13040443257850295
E5_zebrafish_Farrell,NANOG,CDK6,3,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,NANOG,EPCAM,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,ZIC3,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,KDR,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,FGF4,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,GDF3,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,CCND1,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NANOG,CGA,10,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SOX2,FGF4,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,FGF3,2,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SOX2,NANOG,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,HRC,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,HES6,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,LHX3,6,pathwayfinder_omnipath_prior,1.0,0.0
E5_zebrafish_Farrell,SOX2,CCND1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,NES,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,EGFR,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX2,AGR2,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,CDKN1A,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,KRT4,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,LAMA3,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,LAMC1,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,ID3,5,pathwayfinder_omnipath_prior,-1.0,0.05552119312927999
E5_zebrafish_Farrell,KLF4,GSTP1,6,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,KLF4,ODC1,7,pathwayfinder_omnipath_prior,-1.0,0.002265566813531564
E5_zebrafish_Farrell,KLF4,GPA33,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,SLC19A2,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF4,CCNB1,10,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,ESRRB,CDKN1A,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,NANOG,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,OTX2,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,NR0B1,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,CDH1,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,BCAS2,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,ESRRB,BRCA2,7,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,TFCP2L1,CYP11A1,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TFCP2L1,GRHL1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,MIXL1,GSC,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,MIXL1,KDR,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,MIXL1,PDGFRA,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,PDX1,1,pathwayfinder_omnipath_prior,1.0,0.013995661926600273
E5_zebrafish_Farrell,FOXA2,ONECUT1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,HNF4A,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,SLC2A2,4,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,FOXA2,HHEX,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,GH1,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,SAMHD1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,MAP1B,8,pathwayfinder_omnipath_prior,1.0,-0.03048868076374137
E5_zebrafish_Farrell,FOXA2,CFH,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,FOXA2,DLK1,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GSC,BMP4,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GSC,MIXL1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GSC,FOXH1,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GSC,CDH5,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GSC,EPHA7,5,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SOX17,HP,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,NFKBIB,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,ESR1,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,ACHE,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,HSPB2,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,ADRA1D,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,LAMA1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,DMRT1,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,TBATA,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX17,NES,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,GATA6,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,NPPA,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,AR,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,FGF3,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,AMH,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,HHEX,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,EDN1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,NFYA,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,NPPB,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA4,NR2F2,10,pathwayfinder_omnipath_prior,1.0,-0.0033812895557241325
E5_zebrafish_Farrell,GATA6,GATA4,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,NPPA,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,VCAM1,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,HNF4A,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,VWF,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,CYP17A1,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,CYP11A1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,LAMA1,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,ROCK1,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,GATA6,MYOCD,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,FGF3,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,LAMA1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,GATA4,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,GATA6,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,CDH5,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX7,DLL4,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,TG,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,SLC10A1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,MYH10,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,FGF2,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,KDR,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,TAGLN,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,ESM1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,SLC5A5,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,GSC,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HHEX,FLT1,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SNAI2,CDH1,1,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,BRCA2,2,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,CLDN1,3,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,CDH17,4,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,HPGD,5,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,PPARG,6,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,ESR1,7,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,CDH5,8,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SNAI2,TGFB3,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SNAI2,CYP24A1,10,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,TBX6,MSGN1,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TBX6,WNT3A,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,MSGN1,WNT3A,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,TNFRSF1B,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,MYH6,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,NPPA,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,DBH,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,COPS5,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,BMP4,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,EMX2,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,TH,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,GATA4,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,HAND2,PHOX2A,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX3,FGF3,1,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,SOX3,SOX2,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX3,GMNN,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,GSC,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,WNT1,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,DCT,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,TYR,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,NPPA,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,ASMT,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,ME3,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,HESX1,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,BEST1,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,OTX2,RHD,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,POU3F1,DHH,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,POU3F1,CNTF,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,POU3F1,MPZ,3,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,POU3F1,MMP19,4,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,POU3F1,WNT1,5,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,POU3F1,OXT,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,POU3F1,SOX2,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,POU3F1,MMP9,8,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,NEUROG1,PCSK6,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NEUROG1,SOX2,2,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,NEUROG1,NEUROD2,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NEUROG1,NEUROD1,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NEUROG1,TH,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NEUROG1,PROK2,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,NEUROG1,VSX2,7,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,TAL1,PIK3C3,1,pathwayfinder_omnipath_prior,1.0,-0.006256736748654952
E5_zebrafish_Farrell,TAL1,KDR,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,FLT1,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,CBFA2T3,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,CCND1,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,NFE2,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,NFKB1,7,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,TAL1,CDH5,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,RUNX1,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,TAL1,LMO2,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,RHD,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,KRAS,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,BLK,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,CDK4,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,ITGAL,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,CEBPA,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,KAT2B,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,GATA3,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,SMARCA4,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,RUNX1,SPP1,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,NFE2,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,CDH5,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,MECOM,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,PRDM16,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,ERG,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,LCK,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,HHEX,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,LMO1,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,LMO2,CDH1,9,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,LMO2,FGF2,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,SAMHD1,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,IL1B,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,NCF2,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,IL12B,4,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,IRF8,DAB2,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,CD68,6,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,IRF8,ABL1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,IL12A,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,NCOA3,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,IRF8,TAT,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,PCK1,1,pathwayfinder_omnipath_prior,1.0,0.0
E5_zebrafish_Farrell,CEBPA,PRL,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,CEBPB,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,ONECUT1,4,pathwayfinder_omnipath_prior,-1.0,
E5_zebrafish_Farrell,CEBPA,PPARG,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,GH1,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,CSF3R,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,CPB2,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,HP,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPA,HAMP,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,PCK1,1,pathwayfinder_omnipath_prior,1.0,0.0
E5_zebrafish_Farrell,CEBPB,ADRA1D,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,VLDLR,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,DDIT3,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,KRAS,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,FSHB,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,SP1,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,HP,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,MAPK1,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,CEBPB,IL1B,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,GP9,1,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,IL12B,2,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,CDKN2C,3,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,PIAS1,4,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,KLF8,5,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,KLF3,6,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,E2F2,7,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,CDKN1A,8,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,DNASE2,9,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,KLF1,PRMT1,10,pathwayfinder_omnipath_prior,1.0,
E5_zebrafish_Farrell,SOX32,HLX1,1,coexpression_fallback,1.0,0.42635645453536014
