tf_name,devvcell_system,stage,stage_num,target_stage,response_amplitude,fate_displacement,recovery_cost,recovery_probability,alignment_with_normal_transition,devvcell_priority_score,rescue_candidate,best_rescue_fraction,rescue_candidate_status,matched_global_grn_targets,matched_system_targets
Eya1,mesoderm_muscle,Theiler stage 14,14,Theiler stage 15,0.3675434589385986,0.3675434291362762,0.3550870198358034,0.2416298958820325,0.0444886349141597,0.6874957220103752,Eya2,0.0338910645798657,observed_in_rescue_table,10,22
Eya1,erythroid,Theiler stage 16,16,Theiler stage 17,0.3637417554855346,0.363741785287857,0.3514141601599807,0.2452059913586916,-0.0590237863361835,0.6874957220103752,Eya2,0.0338910645798657,observed_in_rescue_table,10,27
Eya4,erythroid,Theiler stage 14,14,Theiler stage 15,0.3603258430957794,0.3603259325027466,0.3603258430957794,0.2366191547412759,-0.1265729367733001,0.5801603409284204,not_observed,0.0,not_observed,10,16
Satb2,erythroid,Theiler stage 17,17,Theiler stage 18,0.351387470960617,0.351387470960617,0.3087306917638498,0.290857225260368,-0.0777071341872215,0.8485568526711808,Zbtb16,0.1213952765024686,observed_in_rescue_table,10,17
Eya1,neural,Theiler stage 14,14,Theiler stage 15,0.3497300148010254,0.349729984998703,0.3378772922838865,0.2588493183190811,0.0440569259226322,0.6874957220103752,Eya2,0.0338910645798657,observed_in_rescue_table,10,8
Satb2,neural,Theiler stage 16,16,Theiler stage 17,0.3465833663940429,0.3465833663940429,0.3045097827994817,0.2958096424998815,0.1095720902085304,0.8485568526711808,Zbtb16,0.1213952765024686,observed_in_rescue_table,10,7
Zbtb16,erythroid,Theiler stage 14,14,Theiler stage 15,0.3446209728717804,0.3446210026741028,0.3446209728717804,0.2519602627292317,-0.0031913467682898,0.532417423355394,not_observed,0.0,not_observed,10,26
Prox1,erythroid,Theiler stage 14,14,Theiler stage 15,0.3423267006874084,0.3423267304897308,0.3423267006874084,0.2542831668646172,0.0575616471469402,0.6226286711254221,not_observed,0.0,not_observed,10,0
Pax3,erythroid,Theiler stage 14,14,Theiler stage 15,0.3405244946479797,0.3405244648456573,0.3405244946479797,0.2561228725913397,0.0028817793354392,0.5626863715216118,not_observed,0.0,not_observed,10,17
Lef1,neural,Theiler stage 16,16,Theiler stage 17,0.34039968252182,0.3403997123241424,0.34039968252182,0.256250773476991,0.0265071559697389,0.6669700902954203,not_observed,0.0,not_observed,10,3
Satb2,neural,Theiler stage 14,14,Theiler stage 15,0.3378520309925079,0.3378519415855407,0.2968383902732518,0.3050274333245997,0.1249422580003738,0.8485568526711808,Zbtb16,0.1213952765024686,observed_in_rescue_table,10,7
Eya1,mesoderm_muscle,Theiler stage 15,15,Theiler stage 16,0.3372930288314819,0.3372930288314819,0.3258618090090157,0.2715939290640836,0.1176348105072975,0.6874957220103752,Eya2,0.0338910645798657,observed_in_rescue_table,10,22
Rfx4,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,0.3355275988578796,0.3355275988578796,0.2653344353698473,0.3459926518840063,0.1160708889365196,0.7101176189887484,Satb1,0.209202353925479,observed_in_rescue_table,10,0
Satb2,neural,Theiler stage 15,15,Theiler stage 16,0.3337810337543487,0.3337810039520263,0.2932615928704598,0.3094228869668529,0.0269940942525863,0.8485568526711808,Zbtb16,0.1213952765024686,observed_in_rescue_table,10,7
Nrg1,mesoderm_muscle,Theiler stage 13,13,Theiler stage 14,0.3273579776287079,0.3273579180240631,0.3273579776287079,0.2699733818687807,-0.098491720855236,0.562445635633383,not_observed,0.0,not_observed,10,13
Rfx4,erythroid,Theiler stage 16,16,Theiler stage 17,0.3270982801914215,0.3270982503890991,0.2586685500104002,0.3553421325199876,-0.1209258735179901,0.7101176189887484,Satb1,0.209202353925479,observed_in_rescue_table,10,0
