clone_id,clone_size,clone_start_time,clone_end_time,clone_time_span,initial_cell_state,terminal_fate_entropy,terminal_lineage_entropy,clone_multilineage_score,clone_branch_count,clone_fate_diversification_index,clone_reprogramming_success_split,clone_state_transition_entropy,terminal_sampling_depth,event_time_used,pre_event_cells,branch_window_condensation_exposure,global_centroid_condensation_exposure,same_lineage_centroid_condensation_exposure,alignment_exposure,fate_entropy_exposure,density_exposure,post_event_divergence_exposure,teacher_velocity_bias_exposure
2143,5,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.7219280948844771,1,2,5,-3.479008179741136,-3.961145577728407,-3.479008179741136,0.9999999999999998,0.41795830189857536,197.65626814511347,4.6716581880438754,0.3966106885680628
2144,12,4.0,6.0,2.0,undiff,0.5032583347727604,0.5032583347727604,2,2,0.11111111111111116,,0.9182958340516042,9,2,12,-1.5919895857674493,-2.916853636809991,-1.5919895857674493,1.0,0.28381250291193577,2920.479232702189,3.1183666160408356,0.10101561873734065
2145,14,2.0,6.0,4.0,undiff,0.9182958340516042,0.9182958340516042,2,2,0.33333333333333337,,0.8699155297708953,3,2,14,-1.2088370378077862,-6.483923528891926,-1.2088370378077862,0.9999999999999999,0.26264953516283385,89.41064154079149,6.289223913746886,0.11142413872248157
2146,8,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,6,2,8,-0.7641909904210992,-1.9939000287328366,-0.7641909904210992,1.0,0.2648201451190382,1922.0871744279575,2.0982676391442086,0.36331618856444037
2149,5,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,4,2,5,-0.6048288662054262,-1.9683915743148208,-0.6048288662054262,1.0,0.29399313160176643,1950.0621182366144,2.176906090247982,0.375298290238819
2150,9,2.0,4.0,2.0,undiff,0.5032583347727604,0.5032583347727604,2,2,0.11111111111111116,,0.5032583347727604,9,2,9,-2.5521403896662807,-5.94688523566551,-2.5521403896662807,0.9999999999999998,0.27222912820635303,19.41794257802401,6.252192042904121,0.14336923347720282
2151,13,2.0,6.0,4.0,undiff,0.8631205685637457,0.8631205685637457,2,2,0.2857142857142857,,0.9612366047199904,7,2,2,-1.859330076611465,-1.814860055548781,-1.859330076611465,0.9999999999999998,0.4951721390358309,3.006087927140895,3.132862411784942,0.2136409332968941
2156,5,2.0,4.0,2.0,undiff,0.9709505944517833,0.9709505944517833,2,2,0.4,,0.9709505944517833,5,2,3,-12.433539486719352,-12.507602899858265,-12.433539486719352,0.9999999999999997,0.5809196168240653,2.63643622811304,13.618765618275967,0.4943325809754245
2158,9,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.9182958340516042,6,2,9,-1.7116083416684242,-3.1381518412049987,-1.7116083416684242,1.0,0.22430102195983176,3286.259521425296,3.3759937368364574,0.046070729153681246
2159,12,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.9798687566482676,7,2,12,-1.6532301271089178,-3.0159176896205326,-1.6532301271089178,1.0,0.3380760526112813,1915.9410180030834,3.3853646352985636,0.18687859144546382
216,5,2.0,4.0,2.0,undiff,0.7219280948844771,0.7219280948844771,2,2,0.19999999999999996,,0.7219280948844771,5,2,4,-90.3952584731002,-90.41259104122989,-90.3952584731002,0.9999999999999998,0.560181299932734,0.027848945947579504,90.5776148555137,0.0824557448525031
2161,6,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.6500224216454689,1,2,6,-3.520314029240905,-5.992649236221681,-3.520314029240905,0.9999999999999999,0.42691212530201356,805.6902825436026,6.550517280320579,0.21938160262590922
2162,6,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.0,4,2,2,-2.642724817264656,-2.705278893836676,-2.642724817264656,0.9999999999999998,0.381981086353836,1.8508931092048755,3.473988373532629,0.4708534444215754
2164,28,4.0,6.0,2.0,Baso,0.4637239616032705,0.4637239616032705,4,4,0.17391304347826086,,0.5779869989124531,23,2,28,-0.8734993325035497,-3.329042748638593,-0.8734993325035497,1.0,0.2626920359951529,1042.3327812115429,3.4305428013809656,0.02505575440416242
2168,6,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,2,2,6,-1.4228414148606152,-2.147846285519204,-1.4228414148606152,0.9999999999999999,0.3889294809247547,633.2004434307162,2.6815674334093185,0.5896631743478447
2170,7,6.0,6.0,0.0,undiff,0.591672778579442,0.591672778579442,2,2,0.1428571428571429,,0.591672778579442,7,2,7,-0.32606772109712295,-2.7187740053827207,-0.32606772109712295,1.0,0.2626495351628339,1244.83100123043,2.7187740053827207,-0.014064845031854433
2171,18,4.0,6.0,2.0,undiff,0.8292439007887166,0.8292439007887166,3,3,0.5384615384615384,,0.9999999999972693,13,2,18,-1.0274042948191888,-2.429859070078024,-1.0274042948191888,1.0,0.31398625412113124,1681.7458450619872,2.800122402932187,0.1693733550294686
2172,13,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,8,2,13,-1.007149163954202,-2.1782074166865777,-1.007149163954202,1.0,0.26535754110835535,953.212642701488,2.251089863517243,0.4276505147072909
2173,48,4.0,6.0,2.0,undiff,0.9433806795057874,0.9433806795057874,3,3,0.5142857142857142,,0.7839642702495115,35,2,48,-0.9006162554476559,-2.4645160194123847,-0.9006162554476559,1.0,0.3000134020928296,1178.6265045666644,2.7576412903891097,0.21266865148971026
2174,7,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.8631205685637457,5,2,7,-1.5054448367147895,-3.0597158856014297,-1.5054448367147895,1.0,0.2286469457333781,3090.7286762700287,3.286010610623244,0.03192215651906883
2176,6,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,2,2,6,-1.7923280299233015,-2.4372022286981645,-1.7923280299233015,0.9999999999999999,0.38298872025535463,532.0067502896832,3.0035473858171264,0.5400982692631309
2181,6,4.0,4.0,0.0,Meg,0.6500224216454689,0.6500224216454689,2,2,0.16666666666666663,,0.6500224216454689,6,2,6,-1.0739350402214602,-6.340917127540794,-1.0739350402214602,0.9999999999999999,0.2626495351628339,8.199136358662633,5.9953286881420915,0.07846302526715628
2183,5,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,4,2,5,-0.49637776453032245,-1.745611997339618,-0.49637776453032245,1.0,0.3016497745754642,1721.1634076377718,1.9946186001956323,0.3632530133244357
2184,17,4.0,6.0,2.0,undiff,0.9957274520820402,0.9957274520820402,2,2,0.46153846153846156,,0.9774178175252863,13,2,17,-1.204024318337131,-2.378527786506098,-1.204024318337131,1.0,0.302148880707858,1524.2291206363184,2.5947205341598414,0.19479329309660887
2187,20,2.0,6.0,4.0,undiff,0.8112781244562475,0.8112781244562475,2,2,0.25,,0.6283898247206344,4,2,20,-1.5064588313517164,-5.294121350370919,-1.5064588313517164,0.9999999999999998,0.3059399502233143,783.6831092533955,5.602170204192092,0.09092253789676616
2188,5,4.0,4.0,0.0,Baso,0.0,0.0,1,1,0.0,,0.0,5,2,5,-1.3601307664073456,-3.667980468872453,-1.3601307664073456,0.9999999999999998,0.2628011028913194,19.095116887395424,2.8449041507505695,-0.17625046534317743
2189,60,4.0,6.0,2.0,Neutrophil,0.20799502358467126,0.20799502358467126,4,4,0.05882352941176472,,0.2266796675078253,51,2,60,-0.9483951958696522,-2.8606561288393575,-0.9483951958696522,1.0,0.28563453908235525,4620.8856284027215,3.0701444694381226,-0.012310763478482282
219,8,2.0,6.0,4.0,undiff,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.8112781244562475,4,2,8,-1.1926164770426033,-2.232460495495425,-1.1926164770426033,0.9999999999999999,0.2955835886396091,587.8680899082842,2.3973799150676203,0.36535191467380446
2190,54,2.0,6.0,4.0,undiff,0.1839469131685258,0.1839469131685258,3,3,0.04166666666666663,,0.38120648271820506,48,2,2,-3.2421645693232106,-3.3658614461811993,-3.2421645693232106,0.9999999999999998,0.5032744318483748,1.1056127431416152,5.127719724466332,0.3292383539657737
2191,20,2.0,6.0,4.0,undiff,0.0,0.0,1,1,0.0,,0.28639695711307084,2,2,20,-2.554941859513677,-5.871805736514932,-2.554941859513677,0.9999999999999998,0.05088021759173691,362.96248967481597,6.029039792396406,0.06611063111167018
2193,25,4.0,6.0,2.0,undiff,0.0,0.0,1,1,0.0,,0.0,22,2,25,-0.7542702334939605,-2.146640308988079,-0.7542702334939605,1.0,0.27006052595232094,2289.7687071153514,2.280345571570083,0.3105823195859249
2194,17,4.0,6.0,2.0,Monocyte,0.9999999999971146,0.9999999999971146,2,2,0.5,,0.912733240595739,2,2,17,-1.5410365883425505,-3.8434184709388393,-1.5410365883425505,0.9999999999999998,0.35114446734885957,581.3830639699783,4.326667253848951,0.27488982334496703
