model,condition,gene,context,perturbation_label,n_pairs,pair_latent_mse,centroid_latent_mse,effect_cosine,rbf_mmd
gene_context_ridge_residual,EGR3|stimulated|EGR3_2,EGR3,stimulated,EGR3_2,220,0.28408271074295044,0.0118217458948493,0.302599161863327,0.07103407382965088
gene_context_ridge_residual,EGR3|unstimulated|EGR3_2,EGR3,unstimulated,EGR3_2,220,0.26006007194519043,0.01293143816292286,0.28758135437965393,0.07656645774841309
gene_context_ridge_residual,EGR4|stimulated|EGR4_2,EGR4,stimulated,EGR4_2,220,0.25932973623275757,0.008196493610739708,0.531755805015564,0.057828307151794434
gene_context_ridge_residual,EGR4|unstimulated|EGR4_2,EGR4,unstimulated,EGR4_2,220,0.16388383507728577,0.010633822530508041,0.38848844170570374,0.07200932502746582
gene_context_ridge_residual,FOS|stimulated|FOS_2,FOS,stimulated,FOS_2,220,0.23923276364803314,0.006259473040699959,0.6975430250167847,0.05847036838531494
gene_context_ridge_residual,FOS|unstimulated|FOS_2,FOS,unstimulated,FOS_2,220,0.16633442044258118,0.010177809745073318,0.5695672631263733,0.051344871520996094
gene_context_ridge_residual,JUND|stimulated|JUND_2,JUND,stimulated,JUND_2,220,0.15237820148468018,0.008952435106039047,0.6250981688499451,0.04038351774215698
gene_context_ridge_residual,JUND|unstimulated|JUND_2,JUND,unstimulated,JUND_2,220,0.14475251734256744,0.0046167196705937386,0.7282185554504395,0.03681051731109619
gene_context_ridge_residual,JUN|stimulated|JUN_2,JUN,stimulated,JUN_2,212,0.44900691509246826,0.009365285746753216,0.6469448208808899,0.048982858657836914
gene_context_ridge_residual,JUN|unstimulated|JUN_2,JUN,unstimulated,JUN_2,220,0.239105686545372,0.011066325940191746,0.43008124828338623,0.08177429437637329
gene_context_ridge_residual,LAT|stimulated|LAT_2,LAT,stimulated,LAT_2,220,0.17122550308704376,0.013319728896021843,0.6328814029693604,0.06425851583480835
gene_context_ridge_residual,LAT|unstimulated|LAT_2,LAT,unstimulated,LAT_2,220,0.1526927351951599,0.006582013331353664,0.653419554233551,0.042430579662323
gene_context_ridge_residual,LCK|stimulated|LCK_2,LCK,stimulated,LCK_2,220,0.15888896584510803,0.011807881295681,0.7248492240905762,0.08233457803726196
gene_context_ridge_residual,LCK|unstimulated|LCK_2,LCK,unstimulated,LCK_2,220,0.2672756314277649,0.0062549905851483345,0.7886651158332825,0.08340054750442505
gene_context_ridge_residual,NFAT5|stimulated|NFAT5_2,NFAT5,stimulated,NFAT5_2,220,0.1349983960390091,0.007839306257665157,0.6258567571640015,0.07125645875930786
gene_context_ridge_residual,NFAT5|unstimulated|NFAT5_2,NFAT5,unstimulated,NFAT5_2,220,0.125758558511734,0.011193955317139626,0.4469604790210724,0.10494071245193481
gene_context_ridge_residual,NFATC1|stimulated|NFATC1_2,NFATC1,stimulated,NFATC1_2,220,0.232155442237854,0.008121001534163952,0.4567931294441223,0.06522071361541748
gene_context_ridge_residual,NFATC1|unstimulated|NFATC1_2,NFATC1,unstimulated,NFATC1_2,120,0.18399398028850555,0.012360979802906513,0.40293267369270325,0.06347566843032837
gene_context_ridge_residual,NFKB1|stimulated|NFKB1_2,NFKB1,stimulated,NFKB1_2,220,0.29508793354034424,0.00607017707079649,0.6151914596557617,0.05522644519805908
gene_context_ridge_residual,NFKB1|unstimulated|NFKB1_2,NFKB1,unstimulated,NFKB1_2,220,0.1413213461637497,0.009206067770719528,0.4422975778579712,0.0639498233795166
gene_context_ridge_residual,NFKB2|stimulated|NFKB2_2,NFKB2,stimulated,NFKB2_2,220,0.2660400867462158,0.010901237837970257,0.39988309144973755,0.10288482904434204
gene_context_ridge_residual,NFKB2|unstimulated|NFKB2_2,NFKB2,unstimulated,NFKB2_2,220,0.29701530933380127,0.021541714668273926,0.1985405683517456,0.1292247176170349
gene_context_ridge_residual,NR4A1|stimulated|NR4A1_2,NR4A1,stimulated,NR4A1_2,170,0.4913603663444519,0.024154476821422577,0.2104940265417099,0.08945101499557495
gene_context_ridge_residual,PTPN11|stimulated|PTPN11_2,PTPN11,stimulated,PTPN11_2,220,0.3310735821723938,0.00980091281235218,0.6849982738494873,0.08008790016174316
gene_context_ridge_residual,PTPN11|unstimulated|PTPN11_2,PTPN11,unstimulated,PTPN11_2,220,0.14424854516983032,0.007155513856559992,0.5241971611976624,0.05853766202926636
